"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km"
"Green Peafowl","Pavo muticus","","","",NA,NA,NA,NA,NA,NA
"Red Spurfowl","Galloperdix spadicea","","","",NA,NA,NA,NA,NA,NA
"Painted Spurfowl","Galloperdix lunulata","","","",NA,NA,NA,NA,NA,NA
"Gray Peacock-Pheasant","Polyplectron bicalcaratum","","","X",3,0.333333333333333,0.444444444444444,NA,7.33333333333333,3.97407151979484
"Mountain Bamboo-Partridge","Bambusicola fytchii","","","",8,NA,0.25,0.25,4.75,1.95123038106729
"Red Junglefowl","Gallus gallus","","","",13,0.0769230769230769,0.205128205128205,0.230769230769231,4.84615384615385,1.78710833835494
"Gray Junglefowl","Gallus sonneratii","","","",NA,NA,NA,NA,NA,NA
"Gray Francolin","Ortygornis pondicerianus","","","",NA,NA,NA,NA,NA,NA
"Swamp Francolin","Ortygornis gularis","","","",NA,NA,NA,NA,NA,NA
"Chinese Francolin","Francolinus pintadeanus","","","",NA,NA,NA,NA,NA,NA
"Black Francolin","Francolinus francolinus","","","",NA,NA,NA,NA,NA,NA
"Painted Francolin","Francolinus pictus","","","",NA,NA,NA,NA,NA,NA
"Tibetan Snowcock","Tetraogallus tibetanus","","","",NA,NA,NA,NA,NA,NA
"Himalayan Snowcock","Tetraogallus himalayensis","","","",NA,NA,NA,NA,NA,NA
"Blue-breasted Quail","Synoicus chinensis","","","",NA,NA,NA,NA,NA,NA
"Common Quail","Coturnix coturnix","","","",NA,NA,NA,NA,NA,NA
"Japanese Quail","Coturnix japonica","","","",NA,NA,NA,NA,NA,NA
"Rain Quail","Coturnix coromandelica","","","",NA,NA,NA,NA,NA,NA
"Chukar","Alectoris chukar","","","",NA,NA,NA,NA,NA,NA
"Jungle Bush-Quail","Perdicula asiatica","","","",NA,NA,NA,NA,NA,NA
"Rock Bush-Quail","Perdicula argoondah","","","",NA,NA,NA,NA,NA,NA
"Painted Bush-Quail","Perdicula erythrorhyncha","","","",NA,NA,NA,NA,NA,NA
"Manipur Bush-Quail","Perdicula manipurensis","","","",NA,NA,NA,NA,NA,NA
"Himalayan Quail","Ophrysia superciliosa","","","",NA,NA,NA,NA,NA,NA
"Greater Flamingo","Phoenicopterus roseus","","","",NA,NA,NA,NA,NA,NA
"Lesser Flamingo","Phoeniconaias minor","","","",NA,NA,NA,NA,NA,NA
"Little Grebe","Tachybaptus ruficollis","","","",2,NA,0.833333333333333,1,4,3.92
"Horned Grebe","Podiceps auritus","","","",NA,NA,NA,NA,NA,NA
"Red-necked Grebe","Podiceps grisegena","","","",NA,NA,NA,NA,NA,NA
"Great Crested Grebe","Podiceps cristatus","","","",NA,NA,NA,NA,NA,NA
"Eared Grebe","Podiceps nigricollis","","","",NA,NA,NA,NA,NA,NA
"Rock Pigeon","Columba livia","","","",5,NA,0.32,0.6,5.4,3.42859971416904
"Hill Pigeon","Columba rupestris","","","",NA,NA,NA,NA,NA,NA
"Snow Pigeon","Columba leuconota","","","",NA,NA,NA,NA,NA,NA
"Yellow-eyed Pigeon","Columba eversmanni","","","",NA,NA,NA,NA,NA,NA
"Common Wood-Pigeon","Columba palumbus","","","",NA,NA,NA,NA,NA,NA
"Speckled Wood-Pigeon","Columba hodgsonii","","","",1,NA,1,NA,5,NA
"Ashy Wood-Pigeon","Columba pulchricollis","","","X",2,NA,1,NA,4,1.96
"Nilgiri Wood-Pigeon","Columba elphinstonii","","","",NA,NA,NA,NA,NA,NA
"Pale-capped Pigeon","Columba punicea","","","",NA,NA,NA,NA,NA,NA
"Andaman Wood-Pigeon","Columba palumboides","","","",NA,NA,NA,NA,NA,NA
"European Turtle-Dove","Streptopelia turtur","","","",NA,NA,NA,NA,NA,NA
"Oriental Turtle-Dove","Streptopelia orientalis","","","",10,0.1,0.16,NA,5.1,2.03374596905972
"Eurasian Collared-Dove","Streptopelia decaocto","","","",NA,NA,NA,NA,NA,NA
"Red Collared-Dove","Streptopelia tranquebarica","","","",1,NA,1,NA,5,NA
"Spotted Dove","Spilopelia chinensis","","","",12,0.0833333333333333,0.270833333333333,0.416666666666667,5,1.89967780362243
"Laughing Dove","Spilopelia senegalensis","","","",NA,NA,NA,NA,NA,NA
"Barred Cuckoo-Dove","Macropygia unchall","","","",8,NA,0.25,0.375,5.75,2.39334493961903
"Andaman Cuckoo-Dove","Macropygia rufipennis","","","",NA,NA,NA,NA,NA,NA
"Namaqua Dove","Oena capensis","","","",NA,NA,NA,NA,NA,NA
"Asian Emerald Dove","Chalcophaps indica","","","",12,0.0833333333333333,0.261904761904762,0.5,4.83333333333333,1.97233492351199
"Nicobar Pigeon","Caloenas nicobarica","","","",NA,NA,NA,NA,NA,NA
"Orange-breasted Green-Pigeon","Treron bicinctus","","","",NA,NA,NA,NA,NA,NA
"Gray-fronted Green-Pigeon","Treron affinis","","","",NA,NA,NA,NA,NA,NA
"Andaman Green-Pigeon","Treron chloropterus","","","",NA,NA,NA,NA,NA,NA
"Ashy-headed Green-Pigeon","Treron phayrei","","","X",2,0.5,0.5,NA,9,3.92
"Thick-billed Green-Pigeon","Treron curvirostra","","","",3,0.333333333333333,0.444444444444444,NA,7.33333333333333,3.97407151979484
"Yellow-footed Green-Pigeon","Treron phoenicopterus","","","",NA,NA,NA,NA,NA,NA
"Pin-tailed Green-Pigeon","Treron apicauda","","","",6,0.166666666666667,0.25,0.333333333333333,6.5,2.71349712855324
"Wedge-tailed Green-Pigeon","Treron sphenurus","","","",8,0.125,0.225,0.25,6.5,2.06232878077187
"Green Imperial-Pigeon","Ducula aenea","","","",2,NA,0.5,NA,6.5,0.98
"Nicobar Imperial-Pigeon","Ducula nicobarica","","","",NA,NA,NA,NA,NA,NA
"Malabar Imperial-Pigeon","Ducula cuprea","","","",NA,NA,NA,NA,NA,NA
"Mountain Imperial-Pigeon","Ducula badia","","","",8,0.25,0.267857142857143,0.125,5.25,2.63873075549591
"Pied Imperial-Pigeon","Ducula bicolor","","","",NA,NA,NA,NA,NA,NA
"Tibetan Sandgrouse","Syrrhaptes tibetanus","","","",NA,NA,NA,NA,NA,NA
"Pallas's Sandgrouse","Syrrhaptes paradoxus","","","",NA,NA,NA,NA,NA,NA
"Pin-tailed Sandgrouse","Pterocles alchata","","","",NA,NA,NA,NA,NA,NA
"Chestnut-bellied Sandgrouse","Pterocles exustus","","","",NA,NA,NA,NA,NA,NA
"Spotted Sandgrouse","Pterocles senegallus","","","",NA,NA,NA,NA,NA,NA
"Black-bellied Sandgrouse","Pterocles orientalis","","","",NA,NA,NA,NA,NA,NA
"Painted Sandgrouse","Pterocles indicus","","","",NA,NA,NA,NA,NA,NA
"Great Indian Bustard","Ardeotis nigriceps","","","",NA,NA,NA,NA,NA,NA
"Macqueen's Bustard","Chlamydotis macqueenii","","","",NA,NA,NA,NA,NA,NA
"Bengal Florican","Houbaropsis bengalensis","","","",NA,NA,NA,NA,NA,NA
"Lesser Florican","Sypheotides indicus","","","",NA,NA,NA,NA,NA,NA
"Little Bustard","Tetrax tetrax","","","",NA,NA,NA,NA,NA,NA
"Andaman Coucal","Centropus andamanensis","","","",NA,NA,NA,NA,NA,NA
"Greater Coucal","Centropus sinensis","","","X",10,0.1,0.3,0.5,4.7,2.02533333333333
"Lesser Coucal","Centropus bengalensis","","","",1,NA,NA,NA,7,NA
"Sirkeer Malkoha","Taccocua leschenaultii","","","",NA,NA,NA,NA,NA,NA
"Blue-faced Malkoha","Phaenicophaeus viridirostris","","","",NA,NA,NA,NA,NA,NA
"Green-billed Malkoha","Phaenicophaeus tristis","","","",15,0.133333333333333,0.225,0.533333333333333,4.73333333333333,1.58270878910528
"Chestnut-winged Cuckoo","Clamator coromandus","","","",NA,NA,NA,NA,NA,NA
"Pied Cuckoo","Clamator jacobinus","","","",NA,NA,NA,NA,NA,NA
"Asian Koel","Eudynamys scolopaceus","","","",NA,NA,NA,NA,NA,NA
"Asian Emerald Cuckoo","Chrysococcyx maculatus","","","",NA,NA,NA,NA,NA,NA
"Violet Cuckoo","Chrysococcyx xanthorhynchus","","","",1,1,NA,NA,7,NA
"Horsfield's Bronze-Cuckoo","Chrysococcyx basalis","","","",NA,NA,NA,NA,NA,NA
"Banded Bay Cuckoo","Cacomantis sonneratii","","","",4,0.25,0.25,0.25,8,2.1170419614799
"Plaintive Cuckoo","Cacomantis merulinus","","","",NA,NA,NA,NA,NA,NA
"Gray-bellied Cuckoo","Cacomantis passerinus","","","",NA,NA,NA,NA,NA,NA
"Fork-tailed Drongo-Cuckoo","Surniculus dicruroides","","","",NA,NA,NA,NA,NA,NA
"Square-tailed Drongo-Cuckoo","Surniculus lugubris","","","",6,0.333333333333333,0.222222222222222,0.166666666666667,5.83333333333333,2.74477766757973
"Large Hawk-Cuckoo","Hierococcyx sparverioides","","","",6,0.166666666666667,0.388888888888889,0.666666666666667,6.33333333333333,2.89242996650068
"Common Hawk-Cuckoo","Hierococcyx varius","","","",NA,NA,NA,NA,NA,NA
"Hodgson's Hawk-Cuckoo","Hierococcyx nisicolor","","","",NA,NA,NA,NA,NA,NA
"Lesser Cuckoo","Cuculus poliocephalus","","","",NA,NA,NA,NA,NA,NA
"Indian Cuckoo","Cuculus micropterus","","","",5,0.4,0.4,0.4,4.8,3.24437729002038
"Himalayan Cuckoo","Cuculus saturatus","","","",NA,NA,NA,NA,NA,NA
"Common Cuckoo","Cuculus canorus","","","",2,NA,0.75,1,10.5,0.98
"Sri Lanka Frogmouth","Batrachostomus moniliger","","","",NA,NA,NA,NA,NA,NA
"Hodgson's Frogmouth","Batrachostomus hodgsoni","","","",2,NA,0.5,NA,8,5.88
"Great Eared-Nightjar","Lyncornis macrotis","","","",NA,NA,NA,NA,NA,NA
"Jungle Nightjar","Caprimulgus indicus","","","",NA,NA,NA,NA,NA,NA
"Gray Nightjar","Caprimulgus jotaka","","","",NA,NA,NA,NA,NA,NA
"Eurasian Nightjar","Caprimulgus europaeus","","","",NA,NA,NA,NA,NA,NA
"Sykes's Nightjar","Caprimulgus mahrattensis","","","",NA,NA,NA,NA,NA,NA
"Large-tailed Nightjar","Caprimulgus macrurus","","","",2,0.5,0.5,NA,9,3.92
"Andaman Nightjar","Caprimulgus andamanicus","","","",NA,NA,NA,NA,NA,NA
"Jerdon's Nightjar","Caprimulgus atripennis","","","",NA,NA,NA,NA,NA,NA
"Indian Nightjar","Caprimulgus asiaticus","","","",NA,NA,NA,NA,NA,NA
"Savanna Nightjar","Caprimulgus affinis","","","",NA,NA,NA,NA,NA,NA
"White-rumped Needletail","Zoonavena sylvatica","","","",NA,NA,NA,NA,NA,NA
"White-throated Needletail","Hirundapus caudacutus","","","",NA,NA,NA,NA,NA,NA
"Silver-backed Needletail","Hirundapus cochinchinensis","","","",NA,NA,NA,NA,NA,NA
"Brown-backed Needletail","Hirundapus giganteus","","","",1,1,NA,NA,7,NA
"Plume-toed Swiftlet","Collocalia affinis","","","",NA,NA,NA,NA,NA,NA
"Indian Swiftlet","Aerodramus unicolor","","","",NA,NA,NA,NA,NA,NA
"Himalayan Swiftlet","Aerodramus brevirostris","","","",4,0.25,0.25,0.25,7.75,3.52209691329848
"White-nest Swiftlet","Aerodramus fuciphagus","","","",NA,NA,NA,NA,NA,NA
"Alpine Swift","Apus melba","","","",NA,NA,NA,NA,NA,NA
"Common Swift","Apus apus","","","",NA,NA,NA,NA,NA,NA
"Pacific Swift","Apus pacificus","","","",NA,NA,NA,NA,NA,NA
"Blyth's Swift","Apus leuconyx","","","",NA,NA,NA,NA,NA,NA
"Dark-rumped Swift","Apus acuticauda","","","",NA,NA,NA,NA,NA,NA
"Little Swift","Apus affinis","","","",16,0.125,0.232142857142857,0.5625,4.9375,1.37978002473824
"House Swift","Apus nipalensis","","","",NA,NA,NA,NA,NA,NA
"Asian Palm Swift","Cypsiurus balasiensis","","","",4,NA,0.4,0.25,6.5,3.62290859209374
"Crested Treeswift","Hemiprocne coronata","","","",NA,NA,NA,NA,NA,NA
"Water Rail","Rallus aquaticus","","","",NA,NA,NA,NA,NA,NA
"Brown-cheeked Rail","Rallus indicus","","","",NA,NA,NA,NA,NA,NA
"Corn Crake","Crex crex","","","",NA,NA,NA,NA,NA,NA
"Slaty-breasted Rail","Lewinia striata","","","",NA,NA,NA,NA,NA,NA
"Spotted Crake","Porzana porzana","","","",NA,NA,NA,NA,NA,NA
"Eurasian Moorhen","Gallinula chloropus","","","",2,NA,0.75,1,5,1.96
"Eurasian Coot","Fulica atra","","","",NA,NA,NA,NA,NA,NA
"Gray-headed Swamphen","Porphyrio poliocephalus","","","",NA,NA,NA,NA,NA,NA
"White-browed Crake","Poliolimnas cinereus","","","",NA,NA,NA,NA,NA,NA
"Watercock","Gallicrex cinerea","","","",NA,NA,NA,NA,NA,NA
"White-breasted Waterhen","Amaurornis phoenicurus","","","",3,NA,0.666666666666667,1,4,2.26321305522333
"Andaman Crake","Rallina canningi","","","",NA,NA,NA,NA,NA,NA
"Red-legged Crake","Rallina fasciata","","","",NA,NA,NA,NA,NA,NA
"Slaty-legged Crake","Rallina eurizonoides","","","",NA,NA,NA,NA,NA,NA
"Ruddy-breasted Crake","Zapornia fusca","","","",NA,NA,NA,NA,NA,NA
"Brown Crake","Zapornia akool","","","",NA,NA,NA,NA,NA,NA
"Little Crake","Zapornia parva","","","",NA,NA,NA,NA,NA,NA
"Baillon's Crake","Zapornia pusilla","","","",NA,NA,NA,NA,NA,NA
"Black-tailed Crake","Zapornia bicolor","","","",NA,NA,NA,NA,NA,NA
"Masked Finfoot","Heliopais personatus","","","",NA,NA,NA,NA,NA,NA
"Demoiselle Crane","Anthropoides virgo","","","",NA,NA,NA,NA,NA,NA
"Siberian Crane","Leucogeranus leucogeranus","","","",NA,NA,NA,NA,NA,NA
"Sarus Crane","Antigone antigone","","","",NA,NA,NA,NA,NA,NA
"Common Crane","Grus grus","","","",NA,NA,NA,NA,NA,NA
"Black-necked Crane","Grus nigricollis","","","",NA,NA,NA,NA,NA,NA
"Indian Thick-knee","Burhinus indicus","","","",NA,NA,NA,NA,NA,NA
"Great Thick-knee","Esacus recurvirostris","","","",NA,NA,NA,NA,NA,NA
"Beach Thick-knee","Esacus magnirostris","","","",NA,NA,NA,NA,NA,NA
"Black-winged Stilt","Himantopus himantopus","","","",NA,NA,NA,NA,NA,NA
"Pied Avocet","Recurvirostra avosetta","","","",NA,NA,NA,NA,NA,NA
"Ibisbill","Ibidorhyncha struthersii","","","",NA,NA,NA,NA,NA,NA
"Eurasian Oystercatcher","Haematopus ostralegus","","","",NA,NA,NA,NA,NA,NA
"Black-bellied Plover","Pluvialis squatarola","","","",NA,NA,NA,NA,NA,NA
"European Golden-Plover","Pluvialis apricaria","","","",NA,NA,NA,NA,NA,NA
"American Golden-Plover","Pluvialis dominica","","","",NA,NA,NA,NA,NA,NA
"Pacific Golden-Plover","Pluvialis fulva","","","",NA,NA,NA,NA,NA,NA
"Northern Lapwing","Vanellus vanellus","","","",NA,NA,NA,NA,NA,NA
"River Lapwing","Vanellus duvaucelii","","","",NA,NA,NA,NA,NA,NA
"Yellow-wattled Lapwing","Vanellus malabaricus","","","",NA,NA,NA,NA,NA,NA
"Gray-headed Lapwing","Vanellus cinereus","","","",3,NA,0.666666666666667,1,4,2.26321305522333
"Red-wattled Lapwing","Vanellus indicus","","","",3,NA,1,1,4,2.26321305522333
"Sociable Lapwing","Vanellus gregarius","","","",NA,NA,NA,NA,NA,NA
"White-tailed Lapwing","Vanellus leucurus","","","",NA,NA,NA,NA,NA,NA
"Lesser Sand-Plover","Charadrius mongolus","","","",NA,NA,NA,NA,NA,NA
"Greater Sand-Plover","Charadrius leschenaultii","","","",NA,NA,NA,NA,NA,NA
"Caspian Plover","Charadrius asiaticus","","","",NA,NA,NA,NA,NA,NA
"Kentish Plover","Charadrius alexandrinus","","","",NA,NA,NA,NA,NA,NA
"Common Ringed Plover","Charadrius hiaticula","","","",NA,NA,NA,NA,NA,NA
"Long-billed Plover","Charadrius placidus","","","",NA,NA,NA,NA,NA,NA
"Little Ringed Plover","Charadrius dubius","","","",1,NA,1,1,2,NA
"Oriental Plover","Charadrius veredus","","","",NA,NA,NA,NA,NA,NA
"Greater Painted-Snipe","Rostratula benghalensis","","","",NA,NA,NA,NA,NA,NA
"Pheasant-tailed Jacana","Hydrophasianus chirurgus","","","",NA,NA,NA,NA,NA,NA
"Bronze-winged Jacana","Metopidius indicus","","","",3,NA,0.666666666666667,1,4,2.26321305522333
"Whimbrel","Numenius phaeopus","","","",NA,NA,NA,NA,NA,NA
"Eurasian Curlew","Numenius arquata","","","",NA,NA,NA,NA,NA,NA
"Bar-tailed Godwit","Limosa lapponica","","","",NA,NA,NA,NA,NA,NA
"Black-tailed Godwit","Limosa limosa","","","",NA,NA,NA,NA,NA,NA
"Ruddy Turnstone","Arenaria interpres","","","",NA,NA,NA,NA,NA,NA
"Great Knot","Calidris tenuirostris","","","",NA,NA,NA,NA,NA,NA
"Red Knot","Calidris canutus","","","",NA,NA,NA,NA,NA,NA
"Ruff","Calidris pugnax","","","",NA,NA,NA,NA,NA,NA
"Broad-billed Sandpiper","Calidris falcinellus","","","",NA,NA,NA,NA,NA,NA
"Sharp-tailed Sandpiper","Calidris acuminata","","","",NA,NA,NA,NA,NA,NA
"Curlew Sandpiper","Calidris ferruginea","","","",NA,NA,NA,NA,NA,NA
"Temminck's Stint","Calidris temminckii","","","",NA,NA,NA,NA,NA,NA
"Long-toed Stint","Calidris subminuta","","","",NA,NA,NA,NA,NA,NA
"Spoon-billed Sandpiper","Calidris pygmaea","","","",NA,NA,NA,NA,NA,NA
"Red-necked Stint","Calidris ruficollis","","","",NA,NA,NA,NA,NA,NA
"Sanderling","Calidris alba","","","",NA,NA,NA,NA,NA,NA
"Dunlin","Calidris alpina","","","",NA,NA,NA,NA,NA,NA
"Little Stint","Calidris minuta","","","",NA,NA,NA,NA,NA,NA
"Buff-breasted Sandpiper","Calidris subruficollis","","","",NA,NA,NA,NA,NA,NA
"Pectoral Sandpiper","Calidris melanotos","","","",NA,NA,NA,NA,NA,NA
"Asian Dowitcher","Limnodromus semipalmatus","","","",NA,NA,NA,NA,NA,NA
"Long-billed Dowitcher","Limnodromus scolopaceus","","","",NA,NA,NA,NA,NA,NA
"Jack Snipe","Lymnocryptes minimus","","","",NA,NA,NA,NA,NA,NA
"Eurasian Woodcock","Scolopax rusticola","","","",NA,NA,NA,NA,NA,NA
"Solitary Snipe","Gallinago solitaria","","","",NA,NA,NA,NA,NA,NA
"Wood Snipe","Gallinago nemoricola","","","",NA,NA,NA,NA,NA,NA
"Great Snipe","Gallinago media","","","",NA,NA,NA,NA,NA,NA
"Common Snipe","Gallinago gallinago","","","",1,NA,1,1,2,NA
"Pin-tailed Snipe","Gallinago stenura","","","",NA,NA,NA,NA,NA,NA
"Swinhoe's Snipe","Gallinago megala","","","",NA,NA,NA,NA,NA,NA
"Terek Sandpiper","Xenus cinereus","","","",NA,NA,NA,NA,NA,NA
"Red-necked Phalarope","Phalaropus lobatus","","","",NA,NA,NA,NA,NA,NA
"Red Phalarope","Phalaropus fulicarius","","","",NA,NA,NA,NA,NA,NA
"Common Sandpiper","Actitis hypoleucos","","","",NA,NA,NA,NA,NA,NA
"Green Sandpiper","Tringa ochropus","","","",NA,NA,NA,NA,NA,NA
"Gray-tailed Tattler","Tringa brevipes","","","",NA,NA,NA,NA,NA,NA
"Spotted Redshank","Tringa erythropus","","","",NA,NA,NA,NA,NA,NA
"Common Greenshank","Tringa nebularia","","","",NA,NA,NA,NA,NA,NA
"Nordmann's Greenshank","Tringa guttifer","","","",NA,NA,NA,NA,NA,NA
"Marsh Sandpiper","Tringa stagnatilis","","","",NA,NA,NA,NA,NA,NA
"Wood Sandpiper","Tringa glareola","","","",NA,NA,NA,NA,NA,NA
"Common Redshank","Tringa totanus","","","",NA,NA,NA,NA,NA,NA
"Small Buttonquail","Turnix sylvaticus","","","",NA,NA,NA,NA,NA,NA
"Yellow-legged Buttonquail","Turnix tanki","","","",NA,NA,NA,NA,NA,NA
"Barred Buttonquail","Turnix suscitator","","","",NA,NA,NA,NA,NA,NA
"Crab-Plover","Dromas ardeola","","","",NA,NA,NA,NA,NA,NA
"Cream-colored Courser","Cursorius cursor","","","",NA,NA,NA,NA,NA,NA
"Indian Courser","Cursorius coromandelicus","","","",NA,NA,NA,NA,NA,NA
"Jerdon's Courser","Rhinoptilus bitorquatus","","","",NA,NA,NA,NA,NA,NA
"Collared Pratincole","Glareola pratincola","","","",NA,NA,NA,NA,NA,NA
"Oriental Pratincole","Glareola maldivarum","","","",NA,NA,NA,NA,NA,NA
"Small Pratincole","Glareola lactea","","","",NA,NA,NA,NA,NA,NA
"South Polar Skua","Stercorarius maccormicki","","","",NA,NA,NA,NA,NA,NA
"Brown Skua","Stercorarius antarcticus","","","",NA,NA,NA,NA,NA,NA
"Pomarine Jaeger","Stercorarius pomarinus","","","",NA,NA,NA,NA,NA,NA
"Parasitic Jaeger","Stercorarius parasiticus","","","",NA,NA,NA,NA,NA,NA
"Long-tailed Jaeger","Stercorarius longicaudus","","","",NA,NA,NA,NA,NA,NA
"Black-legged Kittiwake","Rissa tridactyla","","","",NA,NA,NA,NA,NA,NA
"Sabine's Gull","Xema sabini","","","",NA,NA,NA,NA,NA,NA
"Slender-billed Gull","Chroicocephalus genei","","","",NA,NA,NA,NA,NA,NA
"Black-headed Gull","Chroicocephalus ridibundus","","","",NA,NA,NA,NA,NA,NA
"Brown-headed Gull","Chroicocephalus brunnicephalus","","","",NA,NA,NA,NA,NA,NA
"Little Gull","Hydrocoloeus minutus","","","",NA,NA,NA,NA,NA,NA
"Franklin's Gull","Leucophaeus pipixcan","","","",NA,NA,NA,NA,NA,NA
"White-eyed Gull","Ichthyaetus leucophthalmus","","","",NA,NA,NA,NA,NA,NA
"Sooty Gull","Ichthyaetus hemprichii","","","",NA,NA,NA,NA,NA,NA
"Pallas's Gull","Ichthyaetus ichthyaetus","","","",NA,NA,NA,NA,NA,NA
"Common Gull","Larus canus","","","",NA,NA,NA,NA,NA,NA
"Herring Gull","Larus argentatus","","","",NA,NA,NA,NA,NA,NA
"Caspian Gull","Larus cachinnans","","","",NA,NA,NA,NA,NA,NA
