"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km"
"Jungle Bush-Quail","Perdicula asiatica","","","X",69,0.101449275362319,0.269927536231884,0.536231884057971,9.46376811594203,1.39334109586174
"Rock Bush-Quail","Perdicula argoondah","","","X",65,0.0615384615384615,0.240384615384615,0.538461538461538,9.90769230769231,1.35406172671829
"Painted Bush-Quail","Perdicula erythrorhyncha","","","",NA,NA,NA,NA,NA,NA
"Manipur Bush-Quail","Perdicula manipurensis","","","",NA,NA,NA,NA,NA,NA
"Himalayan Quail","Ophrysia superciliosa","","","",NA,NA,NA,NA,NA,NA
"Greater Flamingo","Phoenicopterus roseus","","","",67,0.0895522388059701,0.270522388059701,0.313432835820896,8.05970149253731,1.33183117012386
"Lesser Flamingo","Phoeniconaias minor","","","",4,0.25,0.45,0.5,9.5,4.41906475776644
"Little Grebe","Tachybaptus ruficollis","X","X","X",244,0.0819672131147541,0.32530737704918,0.55327868852459,6.75409836065574,0.622312583642438
"Horned Grebe","Podiceps auritus","","","",NA,NA,NA,NA,NA,NA
"Red-necked Grebe","Podiceps grisegena","","","",NA,NA,NA,NA,NA,NA
"Great Crested Grebe","Podiceps cristatus","","","",26,0.115384615384615,0.201923076923077,0.307692307692308,11.0769230769231,2.25166665951293
"Eared Grebe","Podiceps nigricollis","","","",1,1,NA,NA,16,NA
"Rock Pigeon","Columba livia","","","",377,0.0557029177718833,0.360742705570292,0.596816976127321,5.37665782493369,0.458188985987443
"Hill Pigeon","Columba rupestris","","","",NA,NA,NA,NA,NA,NA
"Snow Pigeon","Columba leuconota","","","",NA,NA,NA,NA,NA,NA
"Yellow-eyed Pigeon","Columba eversmanni","","","X",16,NA,0.3203125,0.4375,10.4375,2.95069928152633
"Common Wood-Pigeon","Columba palumbus","","","",NA,NA,NA,NA,NA,NA
"Speckled Wood-Pigeon","Columba hodgsonii","","","",NA,NA,NA,NA,NA,NA
"Ashy Wood-Pigeon","Columba pulchricollis","","","",NA,NA,NA,NA,NA,NA
"Nilgiri Wood-Pigeon","Columba elphinstonii","","","",NA,NA,NA,NA,NA,NA
"Pale-capped Pigeon","Columba punicea","","","",NA,NA,NA,NA,NA,NA
"Andaman Wood-Pigeon","Columba palumboides","","","",NA,NA,NA,NA,NA,NA
"European Turtle-Dove","Streptopelia turtur","","","",NA,NA,NA,NA,NA,NA
"Oriental Turtle-Dove","Streptopelia orientalis","","","",32,0.15625,0.25,0.375,10.625,1.97132815061809
"Eurasian Collared-Dove","Streptopelia decaocto","X","X","X",363,0.0853994490358127,0.359848484848485,0.59504132231405,5.46556473829201,0.473229617078526
"Red Collared-Dove","Streptopelia tranquebarica","X","X","X",211,0.0805687203791469,0.299763033175355,0.559241706161137,7.16587677725119,0.67653305385921
"Spotted Dove","Spilopelia chinensis","X","X","X",154,0.103896103896104,0.291396103896104,0.577922077922078,7.67532467532468,0.798408940166034
"Laughing Dove","Spilopelia senegalensis","X","X","X",336,0.0863095238095238,0.353050595238095,0.55952380952381,5.78571428571429,0.494422825472549
"Barred Cuckoo-Dove","Macropygia unchall","","","",NA,NA,NA,NA,NA,NA
"Andaman Cuckoo-Dove","Macropygia rufipennis","","","",NA,NA,NA,NA,NA,NA
"Namaqua Dove","Oena capensis","","","",NA,NA,NA,NA,NA,NA
"Asian Emerald Dove","Chalcophaps indica","","","",NA,NA,NA,NA,NA,NA
"Nicobar Pigeon","Caloenas nicobarica","","","",NA,NA,NA,NA,NA,NA
"Orange-breasted Green-Pigeon","Treron bicinctus","","","",1,1,NA,NA,15,NA
"Gray-fronted Green-Pigeon","Treron affinis","","","",NA,NA,NA,NA,NA,NA
"Andaman Green-Pigeon","Treron chloropterus","","","",NA,NA,NA,NA,NA,NA
"Ashy-headed Green-Pigeon","Treron phayrei","","","",NA,NA,NA,NA,NA,NA
"Thick-billed Green-Pigeon","Treron curvirostra","","","",NA,NA,NA,NA,NA,NA
"Yellow-footed Green-Pigeon","Treron phoenicopterus","X","X","X",183,0.0546448087431694,0.289617486338798,0.519125683060109,7.33879781420765,0.747706399206418
"Pin-tailed Green-Pigeon","Treron apicauda","","","",NA,NA,NA,NA,NA,NA
"Wedge-tailed Green-Pigeon","Treron sphenurus","","","",NA,NA,NA,NA,NA,NA
"Green Imperial-Pigeon","Ducula aenea","","","",NA,NA,NA,NA,NA,NA
"Nicobar Imperial-Pigeon","Ducula nicobarica","","","",NA,NA,NA,NA,NA,NA
"Malabar Imperial-Pigeon","Ducula cuprea","","","",NA,NA,NA,NA,NA,NA
"Mountain Imperial-Pigeon","Ducula badia","","","",NA,NA,NA,NA,NA,NA
"Pied Imperial-Pigeon","Ducula bicolor","","","",NA,NA,NA,NA,NA,NA
"Tibetan Sandgrouse","Syrrhaptes tibetanus","","","",NA,NA,NA,NA,NA,NA
"Pallas's Sandgrouse","Syrrhaptes paradoxus","","","",NA,NA,NA,NA,NA,NA
"Pin-tailed Sandgrouse","Pterocles alchata","","","",NA,NA,NA,NA,NA,NA
"Chestnut-bellied Sandgrouse","Pterocles exustus","X","X","X",156,0.102564102564103,0.269230769230769,0.442307692307692,7.71153846153846,0.855070921676618
"Spotted Sandgrouse","Pterocles senegallus","","","",4,NA,0.25,NA,14.75,5.44907025708668
"Black-bellied Sandgrouse","Pterocles orientalis","","","",7,0.142857142857143,0.321428571428571,NA,11.7142857142857,4.52064892096994
"Painted Sandgrouse","Pterocles indicus","","","X",51,0.156862745098039,0.21078431372549,0.411764705882353,9.70588235294118,1.55671254473762
"Great Indian Bustard","Ardeotis nigriceps","X","X","X",31,0.0645161290322581,0.245967741935484,0.451612903225806,11.1290322580645,2.26639015676882
"Macqueen's Bustard","Chlamydotis macqueenii","","","X",8,0.25,0.25,0.375,11.75,4.07024569282986
"Bengal Florican","Houbaropsis bengalensis","","","",NA,NA,NA,NA,NA,NA
"Lesser Florican","Sypheotides indicus","","","X",9,NA,0.166666666666667,0.111111111111111,8.77777777777778,4.34328828037234
"Little Bustard","Tetrax tetrax","","","",NA,NA,NA,NA,NA,NA
"Andaman Coucal","Centropus andamanensis","","","",NA,NA,NA,NA,NA,NA
"Greater Coucal","Centropus sinensis","X","X","X",259,0.0347490347490347,0.312258687258687,0.55984555984556,6.44015444015444,0.588578643676024
"Lesser Coucal","Centropus bengalensis","","","",NA,NA,NA,NA,NA,NA
"Sirkeer Malkoha","Taccocua leschenaultii","","","X",58,0.0517241379310345,0.219827586206897,0.396551724137931,9.58620689655172,1.50532277400617
"Blue-faced Malkoha","Phaenicophaeus viridirostris","","","",NA,NA,NA,NA,NA,NA
"Green-billed Malkoha","Phaenicophaeus tristis","","","",NA,NA,NA,NA,NA,NA
"Chestnut-winged Cuckoo","Clamator coromandus","","","",NA,NA,NA,NA,NA,NA
"Pied Cuckoo","Clamator jacobinus","","X","X",98,0.0204081632653061,0.269132653061224,0.540816326530612,8.16326530612245,1.12385199157588
"Asian Koel","Eudynamys scolopaceus","X","X","X",227,0.052863436123348,0.294052863436123,0.643171806167401,7.03083700440529,0.644015237864929
"Asian Emerald Cuckoo","Chrysococcyx maculatus","","","",NA,NA,NA,NA,NA,NA
"Violet Cuckoo","Chrysococcyx xanthorhynchus","","","",NA,NA,NA,NA,NA,NA
"Horsfield's Bronze-Cuckoo","Chrysococcyx basalis","","","",NA,NA,NA,NA,NA,NA
"Banded Bay Cuckoo","Cacomantis sonneratii","","","",NA,NA,NA,NA,NA,NA
"Plaintive Cuckoo","Cacomantis merulinus","","","",NA,NA,NA,NA,NA,NA
"Gray-bellied Cuckoo","Cacomantis passerinus","","","X",39,0.0512820512820513,0.237179487179487,0.512820512820513,10.8974358974359,1.85787799211518
"Fork-tailed Drongo-Cuckoo","Surniculus dicruroides","","","X",1,NA,NA,NA,17,NA
"Square-tailed Drongo-Cuckoo","Surniculus lugubris","","","",NA,NA,NA,NA,NA,NA
"Large Hawk-Cuckoo","Hierococcyx sparverioides","","","",NA,NA,NA,NA,NA,NA
"Common Hawk-Cuckoo","Hierococcyx varius","","X","X",127,0.062992125984252,0.269685039370079,0.590551181102362,8.5748031496063,0.942607282591619
"Hodgson's Hawk-Cuckoo","Hierococcyx nisicolor","","","",NA,NA,NA,NA,NA,NA
"Lesser Cuckoo","Cuculus poliocephalus","","","",NA,NA,NA,NA,NA,NA
"Indian Cuckoo","Cuculus micropterus","","","",1,1,NA,NA,15,NA
"Himalayan Cuckoo","Cuculus saturatus","","","",NA,NA,NA,NA,NA,NA
"Common Cuckoo","Cuculus canorus","","","",28,0.0714285714285714,0.200892857142857,0.464285714285714,11.6071428571429,2.20945024165976
"Sri Lanka Frogmouth","Batrachostomus moniliger","","","",NA,NA,NA,NA,NA,NA
"Hodgson's Frogmouth","Batrachostomus hodgsoni","","","",NA,NA,NA,NA,NA,NA
"Great Eared-Nightjar","Lyncornis macrotis","","","",NA,NA,NA,NA,NA,NA
"Jungle Nightjar","Caprimulgus indicus","","","",32,0.0625,0.25,0.625,10.96875,2.14758527892187
"Gray Nightjar","Caprimulgus jotaka","","","",NA,NA,NA,NA,NA,NA
"Eurasian Nightjar","Caprimulgus europaeus","","","",NA,NA,NA,NA,NA,NA
"Sykes's Nightjar","Caprimulgus mahrattensis","","","",3,0.333333333333333,NA,NA,15.3333333333333,2.35562683330314
"Large-tailed Nightjar","Caprimulgus macrurus","","","",4,0.25,0.333333333333333,0.5,9.75,4.48200475977733
"Andaman Nightjar","Caprimulgus andamanicus","","","",NA,NA,NA,NA,NA,NA
"Jerdon's Nightjar","Caprimulgus atripennis","","","",NA,NA,NA,NA,NA,NA
"Indian Nightjar","Caprimulgus asiaticus","","","",50,0.08,0.23,0.68,11.14,1.71602312338733
"Savanna Nightjar","Caprimulgus affinis","","","",49,NA,0.216836734693878,0.591836734693878,10.1632653061224,1.74892347840989
"White-rumped Needletail","Zoonavena sylvatica","","","",NA,NA,NA,NA,NA,NA
"White-throated Needletail","Hirundapus caudacutus","","","",NA,NA,NA,NA,NA,NA
"Silver-backed Needletail","Hirundapus cochinchinensis","","","",NA,NA,NA,NA,NA,NA
"Brown-backed Needletail","Hirundapus giganteus","","","",NA,NA,NA,NA,NA,NA
"Plume-toed Swiftlet","Collocalia affinis","","","",NA,NA,NA,NA,NA,NA
"Indian Swiftlet","Aerodramus unicolor","","","",NA,NA,NA,NA,NA,NA
"Himalayan Swiftlet","Aerodramus brevirostris","","","",NA,NA,NA,NA,NA,NA
"White-nest Swiftlet","Aerodramus fuciphagus","","","",NA,NA,NA,NA,NA,NA
"Alpine Swift","Apus melba","","","",10,0.3,0.171428571428571,0.2,12.8,3.65866666666667
"Common Swift","Apus apus","","","",NA,NA,NA,NA,NA,NA
"Pacific Swift","Apus pacificus","","","",NA,NA,NA,NA,NA,NA
"Blyth's Swift","Apus leuconyx","","","",NA,NA,NA,NA,NA,NA
"Dark-rumped Swift","Apus acuticauda","","","",NA,NA,NA,NA,NA,NA
"Little Swift","Apus affinis","X","X","X",196,0.13265306122449,0.309311224489796,0.525510204081633,7.46428571428571,0.699407441503713
"House Swift","Apus nipalensis","","","",NA,NA,NA,NA,NA,NA
"Asian Palm Swift","Cypsiurus balasiensis","","","",40,0.125,0.240625,0.475,10.825,2.06509247945896
"Crested Treeswift","Hemiprocne coronata","","X","X",9,NA,0.166666666666667,0.222222222222222,11,5.08174073412732
"Water Rail","Rallus aquaticus","","","",1,1,1,NA,15,NA
"Brown-cheeked Rail","Rallus indicus","","","",NA,NA,NA,NA,NA,NA
"Corn Crake","Crex crex","","","",NA,NA,NA,NA,NA,NA
"Slaty-breasted Rail","Lewinia striata","","","",NA,NA,NA,NA,NA,NA
"Spotted Crake","Porzana porzana","","","",1,1,NA,NA,15,NA
"Eurasian Moorhen","Gallinula chloropus","X","X","X",216,0.0462962962962963,0.303819444444444,0.532407407407407,6.97685185185185,0.676650236087773
"Eurasian Coot","Fulica atra","X","X","X",221,0.0769230769230769,0.313348416289593,0.506787330316742,6.98190045248869,0.663873037574792
"Gray-headed Swamphen","Porphyrio poliocephalus","","X","X",124,0.0403225806451613,0.265120967741935,0.435483870967742,7.7741935483871,0.993360781467631
"White-browed Crake","Poliolimnas cinereus","","","",NA,NA,NA,NA,NA,NA
"Watercock","Gallicrex cinerea","","","",2,1,0.5,0.5,19,7.84
"White-breasted Waterhen","Amaurornis phoenicurus","X","X","X",224,0.0491071428571429,0.294642857142857,0.540178571428571,6.95982142857143,0.655825049258891
"Andaman Crake","Rallina canningi","","","",NA,NA,NA,NA,NA,NA
"Red-legged Crake","Rallina fasciata","","","",NA,NA,NA,NA,NA,NA
"Slaty-legged Crake","Rallina eurizonoides","","","",NA,NA,NA,NA,NA,NA
"Ruddy-breasted Crake","Zapornia fusca","","","",7,0.428571428571429,0.25,0.285714285714286,16.1428571428571,3.97626290210628
"Brown Crake","Zapornia akool","","","",30,0.166666666666667,0.25,0.533333333333333,10.4,2.36547862037438
"Little Crake","Zapornia parva","","","",NA,NA,NA,NA,NA,NA
"Baillon's Crake","Zapornia pusilla","","","",2,1,0.5,0.5,9.5,10.78
"Black-tailed Crake","Zapornia bicolor","","","",NA,NA,NA,NA,NA,NA
"Masked Finfoot","Heliopais personatus","","","",NA,NA,NA,NA,NA,NA
"Demoiselle Crane","Anthropoides virgo","","","X",65,0.0923076923076923,0.315384615384615,0.492307692307692,7.36923076923077,1.23181783214793
"Siberian Crane","Leucogeranus leucogeranus","","","",1,1,NA,NA,15,NA
"Sarus Crane","Antigone antigone","","X","X",97,0.0927835051546392,0.231958762886598,0.350515463917526,7.88659793814433,1.1035056554635
"Common Crane","Grus grus","","","",51,0.156862745098039,0.247549019607843,0.333333333333333,8.13725490196078,1.45850982922745
"Black-necked Crane","Grus nigricollis","","","",NA,NA,NA,NA,NA,NA
"Indian Thick-knee","Burhinus indicus","","X","X",109,0.0642201834862385,0.25,0.477064220183486,8.23853211009174,1.0057676278188
"Great Thick-knee","Esacus recurvirostris","","X","X",74,0.0675675675675676,0.246621621621622,0.391891891891892,8.18918918918919,1.25232680524258
"Beach Thick-knee","Esacus magnirostris","","","",NA,NA,NA,NA,NA,NA
"Black-winged Stilt","Himantopus himantopus","X","X","X",305,0.0852459016393443,0.340983606557377,0.531147540983607,6.0655737704918,0.5279223141326
"Pied Avocet","Recurvirostra avosetta","","","",71,0.126760563380282,0.26056338028169,0.338028169014085,7.73239436619718,1.30756155298262
"Ibisbill","Ibidorhyncha struthersii","","","",NA,NA,NA,NA,NA,NA
"Eurasian Oystercatcher","Haematopus ostralegus","","","",NA,NA,NA,NA,NA,NA
"Black-bellied Plover","Pluvialis squatarola","","","",1,NA,NA,NA,12,NA
"European Golden-Plover","Pluvialis apricaria","","","",NA,NA,NA,NA,NA,NA
"American Golden-Plover","Pluvialis dominica","","","",NA,NA,NA,NA,NA,NA
"Pacific Golden-Plover","Pluvialis fulva","","","",7,0.428571428571429,0.142857142857143,0.142857142857143,10.4285714285714,2.92775226638685
"Northern Lapwing","Vanellus vanellus","","","",4,0.5,0.25,NA,11.25,5.0843649226493
"River Lapwing","Vanellus duvaucelii","","","",40,NA,0.265625,0.425,9.5,2.00594858946827
"Yellow-wattled Lapwing","Vanellus malabaricus","X","X","X",132,0.053030303030303,0.236742424242424,0.431818181818182,8.43181818181818,0.916919465106241
"Gray-headed Lapwing","Vanellus cinereus","","","",2,0.5,0.5,NA,13.5,2.94
"Red-wattled Lapwing","Vanellus indicus","X","X","X",370,0.0756756756756757,0.37972972972973,0.610810810810811,5.44054054054054,0.462773372300517
"Sociable Lapwing","Vanellus gregarius","","","X",2,0.5,NA,NA,13.5,2.94
"White-tailed Lapwing","Vanellus leucurus","","","",75,0.12,0.186666666666667,0.306666666666667,8.82666666666667,1.28316845984319
"Lesser Sand-Plover","Charadrius mongolus","","","",2,0.5,NA,NA,8.5,6.86
"Greater Sand-Plover","Charadrius leschenaultii","","","",NA,NA,NA,NA,NA,NA
"Caspian Plover","Charadrius asiaticus","","","",NA,NA,NA,NA,NA,NA
"Kentish Plover","Charadrius alexandrinus","","X","X",86,0.0930232558139535,0.242732558139535,0.290697674418605,8.2093023255814,1.138912661861
"Common Ringed Plover","Charadrius hiaticula","","","",NA,NA,NA,NA,NA,NA
"Long-billed Plover","Charadrius placidus","","","",NA,NA,NA,NA,NA,NA
"Little Ringed Plover","Charadrius dubius","X","X","X",169,0.0887573964497041,0.289201183431953,0.49112426035503,7.88757396449704,0.788658341799159
"Oriental Plover","Charadrius veredus","","","",NA,NA,NA,NA,NA,NA
"Greater Painted-Snipe","Rostratula benghalensis","","","",67,0.0597014925373134,0.244402985074627,0.447761194029851,9.67164179104478,1.40206289351508
"Pheasant-tailed Jacana","Hydrophasianus chirurgus","","X","X",66,0.0606060606060606,0.25,0.363636363636364,9.15151515151515,1.40118579435024
"Bronze-winged Jacana","Metopidius indicus","","","",78,0.0641025641025641,0.266025641025641,0.512820512820513,8.19230769230769,1.26406572143552
"Whimbrel","Numenius phaeopus","","","",NA,NA,NA,NA,NA,NA
"Eurasian Curlew","Numenius arquata","","","",35,0.142857142857143,0.185714285714286,0.285714285714286,9.2,1.95141649909525
"Bar-tailed Godwit","Limosa lapponica","","","",NA,NA,NA,NA,NA,NA
"Black-tailed Godwit","Limosa limosa","","X","X",119,0.117647058823529,0.263655462184874,0.403361344537815,7.58823529411765,0.949994582799577
"Ruddy Turnstone","Arenaria interpres","","","",NA,NA,NA,NA,NA,NA
"Great Knot","Calidris tenuirostris","","","",NA,NA,NA,NA,NA,NA
"Red Knot","Calidris canutus","","","",NA,NA,NA,NA,NA,NA
"Ruff","Calidris pugnax","X","X","X",134,0.0970149253731343,0.273320895522388,0.373134328358209,7.3955223880597,0.918992856464346
"Broad-billed Sandpiper","Calidris falcinellus","","","",NA,NA,NA,NA,NA,NA
"Sharp-tailed Sandpiper","Calidris acuminata","","","",NA,NA,NA,NA,NA,NA
"Curlew Sandpiper","Calidris ferruginea","","","",9,0.222222222222222,0.148148148148148,NA,12,3.36323917938909
"Temminck's Stint","Calidris temminckii","","X","X",108,0.12037037037037,0.25,0.314814814814815,8.2962962962963,1.05443328630763
"Long-toed Stint","Calidris subminuta","","","",NA,NA,NA,NA,NA,NA
"Spoon-billed Sandpiper","Calidris pygmaea","","","",NA,NA,NA,NA,NA,NA
"Red-necked Stint","Calidris ruficollis","","","",NA,NA,NA,NA,NA,NA
"Sanderling","Calidris alba","","","",NA,NA,NA,NA,NA,NA
"Dunlin","Calidris alpina","","","",23,0.130434782608696,0.190217391304348,0.304347826086957,10.304347826087,2.37804970484091
"Little Stint","Calidris minuta","","X","X",123,0.0975609756097561,0.25,0.447154471544715,8.09756097560976,1.00263903796699
"Buff-breasted Sandpiper","Calidris subruficollis","","","",NA,NA,NA,NA,NA,NA
"Pectoral Sandpiper","Calidris melanotos","","","",NA,NA,NA,NA,NA,NA
"Asian Dowitcher","Limnodromus semipalmatus","","","",NA,NA,NA,NA,NA,NA
"Long-billed Dowitcher","Limnodromus scolopaceus","","","",1,1,NA,NA,15,NA
"Jack Snipe","Lymnocryptes minimus","","","",5,0.4,0.2,NA,11,7.54027055217517
"Eurasian Woodcock","Scolopax rusticola","","","",NA,NA,NA,NA,NA,NA
"Solitary Snipe","Gallinago solitaria","","","",NA,NA,NA,NA,NA,NA
"Wood Snipe","Gallinago nemoricola","","","",NA,NA,NA,NA,NA,NA
