"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km"
"Gadwall","Mareca strepera","","","",67,0.119402985074627,0.287313432835821,0.402985074626866,10.5373134328358,1.55201085199517
"Falcated Duck","Mareca falcata","","","",NA,NA,NA,NA,NA,NA
"Eurasian Wigeon","Mareca penelope","","","",28,0.107142857142857,0.232142857142857,0.357142857142857,13.1428571428571,2.53378943262634
"Indian Spot-billed Duck","Anas poecilorhyncha","","","",67,0.119402985074627,0.30410447761194,0.462686567164179,11.2388059701493,1.50815638977234
"Eastern Spot-billed Duck","Anas zonorhyncha","","","",NA,NA,NA,NA,NA,NA
"Mallard","Anas platyrhynchos","","","",NA,NA,NA,NA,NA,NA
"Northern Pintail","Anas acuta","","","",65,0.153846153846154,0.265384615384615,0.353846153846154,11.2923076923077,1.5113346388317
"Green-winged Teal","Anas crecca","","","",39,0.0769230769230769,0.275641025641026,0.333333333333333,12.8205128205128,2.13820673763642
"Andaman Teal","Anas albogularis","","","",NA,NA,NA,NA,NA,NA
"Marbled Teal","Marmaronetta angustirostris","","","",NA,NA,NA,NA,NA,NA
"Pink-headed Duck","Rhodonessa caryophyllacea","","","",NA,NA,NA,NA,NA,NA
"White-winged Duck","Asarcornis scutulata","","","",NA,NA,NA,NA,NA,NA
"Red-crested Pochard","Netta rufina","","","",60,0.15,0.2875,0.433333333333333,12.0166666666667,1.51927532284025
"Common Pochard","Aythya ferina","","","",40,0.15,0.325,0.4,13.25,1.9709629300915
"Ferruginous Duck","Aythya nyroca","","","",10,NA,0.25,0.2,15.8,3.65866666666667
"Baer's Pochard","Aythya baeri","","","",NA,NA,NA,NA,NA,NA
"Tufted Duck","Aythya fuligula","","","",47,0.191489361702128,0.252659574468085,0.340425531914894,12.5106382978723,1.8430756940116
"Greater Scaup","Aythya marila","","","",NA,NA,NA,NA,NA,NA
"Long-tailed Duck","Clangula hyemalis","","","",NA,NA,NA,NA,NA,NA
"Common Goldeneye","Bucephala clangula","","","",NA,NA,NA,NA,NA,NA
"Smew","Mergellus albellus","","","",NA,NA,NA,NA,NA,NA
"Common Merganser","Mergus merganser","","","",NA,NA,NA,NA,NA,NA
"Red-breasted Merganser","Mergus serrator","","","",NA,NA,NA,NA,NA,NA
"White-headed Duck","Oxyura leucocephala","","","",NA,NA,NA,NA,NA,NA
"Nicobar Megapode","Megapodius nicobariensis","","","",NA,NA,NA,NA,NA,NA
"Hill Partridge","Arborophila torqueola","","","",NA,NA,NA,NA,NA,NA
"Chestnut-breasted Partridge","Arborophila mandellii","","","",NA,NA,NA,NA,NA,NA
"Rufous-throated Partridge","Arborophila rufogularis","","","",NA,NA,NA,NA,NA,NA
"White-cheeked Partridge","Arborophila atrogularis","","","",NA,NA,NA,NA,NA,NA
"Snow Partridge","Lerwa lerwa","","","",NA,NA,NA,NA,NA,NA
"Blood Pheasant","Ithaginis cruentus","","","",NA,NA,NA,NA,NA,NA
"Western Tragopan","Tragopan melanocephalus","","","",NA,NA,NA,NA,NA,NA
"Satyr Tragopan","Tragopan satyra","","","",NA,NA,NA,NA,NA,NA
"Blyth's Tragopan","Tragopan blythii","","","",NA,NA,NA,NA,NA,NA
"Temminck's Tragopan","Tragopan temminckii","","","",NA,NA,NA,NA,NA,NA
"Himalayan Monal","Lophophorus impejanus","","","",NA,NA,NA,NA,NA,NA
"Sclater's Monal","Lophophorus sclateri","","","",NA,NA,NA,NA,NA,NA
"Koklass Pheasant","Pucrasia macrolopha","","","",NA,NA,NA,NA,NA,NA
"Tibetan Partridge","Perdix hodgsoniae","","","",NA,NA,NA,NA,NA,NA
"Hume's Pheasant","Syrmaticus humiae","","","",NA,NA,NA,NA,NA,NA
"Cheer Pheasant","Catreus wallichii","","","",NA,NA,NA,NA,NA,NA
"Kalij Pheasant","Lophura leucomelanos","","","",NA,NA,NA,NA,NA,NA
"Indian Peafowl","Pavo cristatus","","","X",58,0.0517241379310345,0.209051724137931,0.310344827586207,9.27586206896552,1.55001699465868
"Green Peafowl","Pavo muticus","","","",NA,NA,NA,NA,NA,NA
"Red Spurfowl","Galloperdix spadicea","","","X",22,0.136363636363636,0.149350649350649,0.136363636363636,9.31818181818182,2.64093209190422
"Painted Spurfowl","Galloperdix lunulata","","","X",16,NA,0.2265625,0.25,10.9375,2.58336594065443
"Gray Peacock-Pheasant","Polyplectron bicalcaratum","","","",NA,NA,NA,NA,NA,NA
"Mountain Bamboo-Partridge","Bambusicola fytchii","","","",NA,NA,NA,NA,NA,NA
"Red Junglefowl","Gallus gallus","","","",54,0.0185185185185185,0.226851851851852,0.296296296296296,9.61111111111111,1.59648440346306
"Gray Junglefowl","Gallus sonneratii","","","",NA,NA,NA,NA,NA,NA
"Gray Francolin","Ortygornis pondicerianus","","","",127,0.0866141732283465,0.316929133858268,0.417322834645669,8.7244094488189,1.03258699164585
"Swamp Francolin","Ortygornis gularis","","","",NA,NA,NA,NA,NA,NA
"Chinese Francolin","Francolinus pintadeanus","","","",NA,NA,NA,NA,NA,NA
"Black Francolin","Francolinus francolinus","","","",NA,NA,NA,NA,NA,NA
"Painted Francolin","Francolinus pictus","","","X",16,0.0625,0.241071428571429,0.25,13.75,2.96979348328016
"Tibetan Snowcock","Tetraogallus tibetanus","","","",NA,NA,NA,NA,NA,NA
"Himalayan Snowcock","Tetraogallus himalayensis","","","",NA,NA,NA,NA,NA,NA
"Blue-breasted Quail","Synoicus chinensis","","","",NA,NA,NA,NA,NA,NA
"Common Quail","Coturnix coturnix","","","",NA,NA,NA,NA,NA,NA
"Japanese Quail","Coturnix japonica","","","",NA,NA,NA,NA,NA,NA
"Rain Quail","Coturnix coromandelica","","","",29,0.241379310344828,0.163793103448276,0.137931034482759,14.6206896551724,2.30069813113464
"Chukar","Alectoris chukar","","","",NA,NA,NA,NA,NA,NA
"Jungle Bush-Quail","Perdicula asiatica","","","X",47,0.0638297872340425,0.162234042553191,0.148936170212766,11.468085106383,1.98955883404448
"Rock Bush-Quail","Perdicula argoondah","","","",NA,NA,NA,NA,NA,NA
"Painted Bush-Quail","Perdicula erythrorhyncha","","","",NA,NA,NA,NA,NA,NA
"Manipur Bush-Quail","Perdicula manipurensis","","","",NA,NA,NA,NA,NA,NA
"Himalayan Quail","Ophrysia superciliosa","","","",NA,NA,NA,NA,NA,NA
"Greater Flamingo","Phoenicopterus roseus","","","",NA,NA,NA,NA,NA,NA
"Lesser Flamingo","Phoeniconaias minor","","","",NA,NA,NA,NA,NA,NA
"Little Grebe","Tachybaptus ruficollis","","","",116,0.129310344827586,0.308189655172414,0.293103448275862,9.12068965517241,1.06360666929943
"Horned Grebe","Podiceps auritus","","","",NA,NA,NA,NA,NA,NA
"Red-necked Grebe","Podiceps grisegena","","","",NA,NA,NA,NA,NA,NA
"Great Crested Grebe","Podiceps cristatus","","","",41,0.170731707317073,0.259146341463415,0.365853658536585,13.1463414634146,1.8193823140723
"Eared Grebe","Podiceps nigricollis","","","",NA,NA,NA,NA,NA,NA
"Rock Pigeon","Columba livia","","","",137,0.0948905109489051,0.339416058394161,0.416058394160584,8.58394160583942,0.969772629035617
"Hill Pigeon","Columba rupestris","","","",NA,NA,NA,NA,NA,NA
"Snow Pigeon","Columba leuconota","","","",NA,NA,NA,NA,NA,NA
"Yellow-eyed Pigeon","Columba eversmanni","","","",NA,NA,NA,NA,NA,NA
"Common Wood-Pigeon","Columba palumbus","","","",NA,NA,NA,NA,NA,NA
"Speckled Wood-Pigeon","Columba hodgsonii","","","",NA,NA,NA,NA,NA,NA
"Ashy Wood-Pigeon","Columba pulchricollis","","","",NA,NA,NA,NA,NA,NA
"Nilgiri Wood-Pigeon","Columba elphinstonii","","","",NA,NA,NA,NA,NA,NA
"Pale-capped Pigeon","Columba punicea","","","X",1,NA,NA,NA,9,NA
"Andaman Wood-Pigeon","Columba palumboides","","","",NA,NA,NA,NA,NA,NA
"European Turtle-Dove","Streptopelia turtur","","","",NA,NA,NA,NA,NA,NA
"Oriental Turtle-Dove","Streptopelia orientalis","","","",65,0.0923076923076923,0.209615384615385,0.307692307692308,10.5692307692308,1.55603962849401
"Eurasian Collared-Dove","Streptopelia decaocto","","","",149,0.187919463087248,0.356543624161074,0.402684563758389,8.16107382550336,0.924112146910438
"Red Collared-Dove","Streptopelia tranquebarica","","","",97,0.11340206185567,0.309278350515464,0.43298969072165,9.97938144329897,1.2050453064796
"Spotted Dove","Spilopelia chinensis","","","",184,0.125,0.378396739130435,0.494565217391304,7.07608695652174,0.82161811539078
"Laughing Dove","Spilopelia senegalensis","","","",157,0.184713375796178,0.41640127388535,0.464968152866242,7.90445859872611,0.89453170551196
"Barred Cuckoo-Dove","Macropygia unchall","","","",NA,NA,NA,NA,NA,NA
"Andaman Cuckoo-Dove","Macropygia rufipennis","","","",NA,NA,NA,NA,NA,NA
"Namaqua Dove","Oena capensis","","","",NA,NA,NA,NA,NA,NA
"Asian Emerald Dove","Chalcophaps indica","","","",23,NA,0.24223602484472,0.260869565217391,8.43478260869565,2.45159099398477
"Nicobar Pigeon","Caloenas nicobarica","","","",NA,NA,NA,NA,NA,NA
"Orange-breasted Green-Pigeon","Treron bicinctus","","","",1,NA,NA,NA,9,NA
"Gray-fronted Green-Pigeon","Treron affinis","","","",NA,NA,NA,NA,NA,NA
"Andaman Green-Pigeon","Treron chloropterus","","","",NA,NA,NA,NA,NA,NA
"Ashy-headed Green-Pigeon","Treron phayrei","","","",NA,NA,NA,NA,NA,NA
"Thick-billed Green-Pigeon","Treron curvirostra","","","",NA,NA,NA,NA,NA,NA
"Yellow-footed Green-Pigeon","Treron phoenicopterus","","","",99,0.0808080808080808,0.213383838383838,0.242424242424242,8.7979797979798,1.21005891901637
"Pin-tailed Green-Pigeon","Treron apicauda","","","",NA,NA,NA,NA,NA,NA
"Wedge-tailed Green-Pigeon","Treron sphenurus","","","",1,NA,1,NA,10,NA
"Green Imperial-Pigeon","Ducula aenea","","","",NA,NA,NA,NA,NA,NA
"Nicobar Imperial-Pigeon","Ducula nicobarica","","","",NA,NA,NA,NA,NA,NA
"Malabar Imperial-Pigeon","Ducula cuprea","","","",NA,NA,NA,NA,NA,NA
"Mountain Imperial-Pigeon","Ducula badia","","","",NA,NA,NA,NA,NA,NA
"Pied Imperial-Pigeon","Ducula bicolor","","","",NA,NA,NA,NA,NA,NA
"Tibetan Sandgrouse","Syrrhaptes tibetanus","","","",NA,NA,NA,NA,NA,NA
"Pallas's Sandgrouse","Syrrhaptes paradoxus","","","",NA,NA,NA,NA,NA,NA
"Pin-tailed Sandgrouse","Pterocles alchata","","","",NA,NA,NA,NA,NA,NA
"Chestnut-bellied Sandgrouse","Pterocles exustus","","","X",9,0.111111111111111,0.26984126984127,0.222222222222222,14.5555555555556,5.11430141977824
"Spotted Sandgrouse","Pterocles senegallus","","","",NA,NA,NA,NA,NA,NA
"Black-bellied Sandgrouse","Pterocles orientalis","","","",NA,NA,NA,NA,NA,NA
"Painted Sandgrouse","Pterocles indicus","","","X",5,NA,0.36,0.2,13.4,2.11098460439673
"Great Indian Bustard","Ardeotis nigriceps","","","",NA,NA,NA,NA,NA,NA
"Macqueen's Bustard","Chlamydotis macqueenii","","","",NA,NA,NA,NA,NA,NA
"Bengal Florican","Houbaropsis bengalensis","","","",NA,NA,NA,NA,NA,NA
"Lesser Florican","Sypheotides indicus","","","",NA,NA,NA,NA,NA,NA
"Little Bustard","Tetrax tetrax","","","",NA,NA,NA,NA,NA,NA
"Andaman Coucal","Centropus andamanensis","","","",NA,NA,NA,NA,NA,NA
"Greater Coucal","Centropus sinensis","","","X",173,0.069364161849711,0.378612716763006,0.479768786127168,7.3757225433526,0.852145528779683
"Lesser Coucal","Centropus bengalensis","","","",NA,NA,NA,NA,NA,NA
"Sirkeer Malkoha","Taccocua leschenaultii","","","X",18,NA,0.138888888888889,0.0555555555555556,10.7777777777778,2.8414391803858
"Blue-faced Malkoha","Phaenicophaeus viridirostris","","","X",1,NA,1,NA,16,NA
"Green-billed Malkoha","Phaenicophaeus tristis","","","",11,NA,0.318181818181818,0.454545454545455,8.72727272727273,3.35436441985021
"Chestnut-winged Cuckoo","Clamator coromandus","","","",NA,NA,NA,NA,NA,NA
"Pied Cuckoo","Clamator jacobinus","","","",49,0.183673469387755,0.237244897959184,0.306122448979592,13.3061224489796,1.66457201706625
"Asian Koel","Eudynamys scolopaceus","","","X",157,0.114649681528662,0.307324840764331,0.407643312101911,7.90445859872611,0.893127847902278
"Asian Emerald Cuckoo","Chrysococcyx maculatus","","","",NA,NA,NA,NA,NA,NA
"Violet Cuckoo","Chrysococcyx xanthorhynchus","","","",NA,NA,NA,NA,NA,NA
"Horsfield's Bronze-Cuckoo","Chrysococcyx basalis","","","",NA,NA,NA,NA,NA,NA
"Banded Bay Cuckoo","Cacomantis sonneratii","","","",12,NA,0.214285714285714,0.666666666666667,11.4166666666667,4.06189523859158
"Plaintive Cuckoo","Cacomantis merulinus","","","",21,NA,0.206349206349206,0.19047619047619,14.1428571428571,3.09692320430025
"Gray-bellied Cuckoo","Cacomantis passerinus","","","X",45,0.0666666666666667,0.222222222222222,0.4,12.4444444444444,1.9516229512021
"Fork-tailed Drongo-Cuckoo","Surniculus dicruroides","","","X",2,NA,NA,NA,15,11.76
"Square-tailed Drongo-Cuckoo","Surniculus lugubris","","","",NA,NA,NA,NA,NA,NA
"Large Hawk-Cuckoo","Hierococcyx sparverioides","","","",NA,NA,NA,NA,NA,NA
"Common Hawk-Cuckoo","Hierococcyx varius","","","X",152,0.118421052631579,0.296052631578947,0.421052631578947,7.88815789473684,0.927627839282105
"Hodgson's Hawk-Cuckoo","Hierococcyx nisicolor","","","",NA,NA,NA,NA,NA,NA
"Lesser Cuckoo","Cuculus poliocephalus","","","",NA,NA,NA,NA,NA,NA
"Indian Cuckoo","Cuculus micropterus","","","",40,0.025,0.16875,0.425,11.55,2.01201618487653
"Himalayan Cuckoo","Cuculus saturatus","","","",NA,NA,NA,NA,NA,NA
"Common Cuckoo","Cuculus canorus","","","",26,0.230769230769231,0.177884615384615,0.307692307692308,14,2.66089539585687
"Sri Lanka Frogmouth","Batrachostomus moniliger","","","",NA,NA,NA,NA,NA,NA
"Hodgson's Frogmouth","Batrachostomus hodgsoni","","","",NA,NA,NA,NA,NA,NA
"Great Eared-Nightjar","Lyncornis macrotis","","","",NA,NA,NA,NA,NA,NA
"Jungle Nightjar","Caprimulgus indicus","","","",42,0.142857142857143,0.136904761904762,0.214285714285714,11.8809523809524,1.84533132430926
"Gray Nightjar","Caprimulgus jotaka","","","",NA,NA,NA,NA,NA,NA
"Eurasian Nightjar","Caprimulgus europaeus","","","",NA,NA,NA,NA,NA,NA
"Sykes's Nightjar","Caprimulgus mahrattensis","","","",NA,NA,NA,NA,NA,NA
"Large-tailed Nightjar","Caprimulgus macrurus","","","",2,NA,0.5,NA,11.5,18.62
"Andaman Nightjar","Caprimulgus andamanicus","","","",NA,NA,NA,NA,NA,NA
"Jerdon's Nightjar","Caprimulgus atripennis","","","",3,NA,0.333333333333333,0.333333333333333,12.3333333333333,8.56838633842128
"Indian Nightjar","Caprimulgus asiaticus","","","",71,0.183098591549296,0.211267605633803,0.323943661971831,11.3943661971831,1.36682340229196
"Savanna Nightjar","Caprimulgus affinis","","","",34,0.0294117647058824,0.210084033613445,0.352941176470588,12.9117647058824,2.20399360137548
"White-rumped Needletail","Zoonavena sylvatica","","","",NA,NA,NA,NA,NA,NA
"White-throated Needletail","Hirundapus caudacutus","","","",NA,NA,NA,NA,NA,NA
"Silver-backed Needletail","Hirundapus cochinchinensis","","","",NA,NA,NA,NA,NA,NA
"Brown-backed Needletail","Hirundapus giganteus","","","",NA,NA,NA,NA,NA,NA
"Plume-toed Swiftlet","Collocalia affinis","","","",NA,NA,NA,NA,NA,NA
"Indian Swiftlet","Aerodramus unicolor","","","",NA,NA,NA,NA,NA,NA
"Himalayan Swiftlet","Aerodramus brevirostris","","","",NA,NA,NA,NA,NA,NA
"White-nest Swiftlet","Aerodramus fuciphagus","","","",NA,NA,NA,NA,NA,NA
"Alpine Swift","Apus melba","","","",NA,NA,NA,NA,NA,NA
"Common Swift","Apus apus","","","",NA,NA,NA,NA,NA,NA
"Pacific Swift","Apus pacificus","","","",NA,NA,NA,NA,NA,NA
"Blyth's Swift","Apus leuconyx","","","",NA,NA,NA,NA,NA,NA
"Dark-rumped Swift","Apus acuticauda","","","",NA,NA,NA,NA,NA,NA
"Little Swift","Apus affinis","","","",124,0.112903225806452,0.3125,0.459677419354839,9.15322580645161,1.01622365442237
"House Swift","Apus nipalensis","","","",NA,NA,NA,NA,NA,NA
"Asian Palm Swift","Cypsiurus balasiensis","","","",70,0.0142857142857143,0.196428571428571,0.3,10.2714285714286,1.39532145794956
"Crested Treeswift","Hemiprocne coronata","","","X",76,0.131578947368421,0.175986842105263,0.210526315789474,8.27631578947368,1.24806487478467
"Water Rail","Rallus aquaticus","","","",NA,NA,NA,NA,NA,NA
"Brown-cheeked Rail","Rallus indicus","","","",NA,NA,NA,NA,NA,NA
"Corn Crake","Crex crex","","","",NA,NA,NA,NA,NA,NA
"Slaty-breasted Rail","Lewinia striata","","","",4,NA,0.375,NA,18,6.54964630088272
"Spotted Crake","Porzana porzana","","","",NA,NA,NA,NA,NA,NA
"Eurasian Moorhen","Gallinula chloropus","","","",84,0.107142857142857,0.328869047619048,0.44047619047619,10.6785714285714,1.27457324143855
"Eurasian Coot","Fulica atra","","","",101,0.118811881188119,0.267326732673267,0.297029702970297,9.73267326732673,1.16687325348012
"Gray-headed Swamphen","Porphyrio poliocephalus","","","",86,0.127906976744186,0.302325581395349,0.36046511627907,10.7906976744186,1.22773479288564
"White-browed Crake","Poliolimnas cinereus","","","",NA,NA,NA,NA,NA,NA
"Watercock","Gallicrex cinerea","","","",1,NA,NA,NA,21,NA
"White-breasted Waterhen","Amaurornis phoenicurus","","","",122,0.0901639344262295,0.29405737704918,0.434426229508197,8.66393442622951,1.07482279695584
"Andaman Crake","Rallina canningi","","","",NA,NA,NA,NA,NA,NA
"Red-legged Crake","Rallina fasciata","","","",NA,NA,NA,NA,NA,NA
"Slaty-legged Crake","Rallina eurizonoides","","","",NA,NA,NA,NA,NA,NA
"Ruddy-breasted Crake","Zapornia fusca","","","",20,NA,0.19375,0.3,13.75,3.1439684945522
"Brown Crake","Zapornia akool","","","",41,0.024390243902439,0.225609756097561,0.24390243902439,12.4390243902439,2.18175723401975
"Little Crake","Zapornia parva","","","",NA,NA,NA,NA,NA,NA
"Baillon's Crake","Zapornia pusilla","","","",6,NA,0.266666666666667,0.333333333333333,17.3333333333333,5.76268147460692
"Black-tailed Crake","Zapornia bicolor","","","",NA,NA,NA,NA,NA,NA
"Masked Finfoot","Heliopais personatus","","","",NA,NA,NA,NA,NA,NA
"Demoiselle Crane","Anthropoides virgo","","","X",1,NA,NA,NA,8,NA
"Siberian Crane","Leucogeranus leucogeranus","","","",NA,NA,NA,NA,NA,NA
"Sarus Crane","Antigone antigone","","","",1,NA,1,1,5,NA
"Common Crane","Grus grus","","","",NA,NA,NA,NA,NA,NA
"Black-necked Crane","Grus nigricollis","","","",NA,NA,NA,NA,NA,NA
"Indian Thick-knee","Burhinus indicus","","","X",36,0.0277777777777778,0.232638888888889,0.25,10.7222222222222,2.23148226217906
"Great Thick-knee","Esacus recurvirostris","","","X",2,NA,0.5,0.5,19,3.92
"Beach Thick-knee","Esacus magnirostris","","","",NA,NA,NA,NA,NA,NA
"Black-winged Stilt","Himantopus himantopus","","","",82,0.170731707317073,0.271341463414634,0.304878048780488,10.6585365853659,1.34213608165598
"Pied Avocet","Recurvirostra avosetta","","","",1,NA,NA,NA,13,NA
"Ibisbill","Ibidorhyncha struthersii","","","",NA,NA,NA,NA,NA,NA
"Eurasian Oystercatcher","Haematopus ostralegus","","","",NA,NA,NA,NA,NA,NA
"Black-bellied Plover","Pluvialis squatarola","","","",NA,NA,NA,NA,NA,NA
"European Golden-Plover","Pluvialis apricaria","","","",NA,NA,NA,NA,NA,NA
"American Golden-Plover","Pluvialis dominica","","","",NA,NA,NA,NA,NA,NA
"Pacific Golden-Plover","Pluvialis fulva","","","",8,0.125,0.357142857142857,0.375,16.875,3.80342280058371
"Northern Lapwing","Vanellus vanellus","","","",NA,NA,NA,NA,NA,NA
"River Lapwing","Vanellus duvaucelii","","","",13,NA,0.217948717948718,0.461538461538462,13.6153846153846,3.58902556921641
"Yellow-wattled Lapwing","Vanellus malabaricus","","","X",106,0.0377358490566038,0.307783018867925,0.330188679245283,9.74528301886792,1.12151472864999
"Gray-headed Lapwing","Vanellus cinereus","","","",1,NA,NA,NA,2,NA
"Red-wattled Lapwing","Vanellus indicus","","","",156,0.121794871794872,0.353365384615385,0.416666666666667,7.84615384615385,0.903168680511999
"Sociable Lapwing","Vanellus gregarius","","","",NA,NA,NA,NA,NA,NA
"White-tailed Lapwing","Vanellus leucurus","","","",NA,NA,NA,NA,NA,NA
"Lesser Sand-Plover","Charadrius mongolus","","","",1,NA,NA,NA,25,NA
"Greater Sand-Plover","Charadrius leschenaultii","","","",NA,NA,NA,NA,NA,NA
"Caspian Plover","Charadrius asiaticus","","","",NA,NA,NA,NA,NA,NA
"Kentish Plover","Charadrius alexandrinus","X","X","X",49,0.102040816326531,0.285714285714286,0.346938775510204,12.4081632653061,1.8046052199858
"Common Ringed Plover","Charadrius hiaticula","","","",NA,NA,NA,NA,NA,NA
"Long-billed Plover","Charadrius placidus","","","",NA,NA,NA,NA,NA,NA
"Little Ringed Plover","Charadrius dubius","","","",108,0.101851851851852,0.327546296296296,0.342592592592593,9.50925925925926,1.13116442445064
"Oriental Plover","Charadrius veredus","","","",NA,NA,NA,NA,NA,NA
"Greater Painted-Snipe","Rostratula benghalensis","","","",45,0.0444444444444444,0.261111111111111,0.355555555555556,12.7555555555556,1.87826805625117
"Pheasant-tailed Jacana","Hydrophasianus chirurgus","","","",82,0.109756097560976,0.30640243902439,0.329268292682927,10.7560975609756,1.2993697594319
"Bronze-winged Jacana","Metopidius indicus","","","",104,0.105769230769231,0.320913461538462,0.375,9.65384615384615,1.13617230428607
"Whimbrel","Numenius phaeopus","","","",NA,NA,NA,NA,NA,NA
"Eurasian Curlew","Numenius arquata","","","",4,NA,0.4375,NA,20,6.74232403057976
"Bar-tailed Godwit","Limosa lapponica","","","",NA,NA,NA,NA,NA,NA
"Black-tailed Godwit","Limosa limosa","","","",6,NA,0.333333333333333,0.333333333333333,18.6666666666667,5.37165565207269
"Ruddy Turnstone","Arenaria interpres","","","",NA,NA,NA,NA,NA,NA
"Great Knot","Calidris tenuirostris","","","",NA,NA,NA,NA,NA,NA
"Red Knot","Calidris canutus","","","",NA,NA,NA,NA,NA,NA
"Ruff","Calidris pugnax","","","",11,NA,0.272727272727273,0.363636363636364,16.4545454545455,4.10592154522431
"Broad-billed Sandpiper","Calidris falcinellus","","","",NA,NA,NA,NA,NA,NA
"Sharp-tailed Sandpiper","Calidris acuminata","","","",NA,NA,NA,NA,NA,NA
"Curlew Sandpiper","Calidris ferruginea","","","",NA,NA,NA,NA,NA,NA
"Temminck's Stint","Calidris temminckii","","","",54,0.12962962962963,0.277777777777778,0.314814814814815,12.3518518518519,1.66459743588274
"Long-toed Stint","Calidris subminuta","","","",NA,NA,NA,NA,NA,NA
"Spoon-billed Sandpiper","Calidris pygmaea","","","",NA,NA,NA,NA,NA,NA
"Red-necked Stint","Calidris ruficollis","","","",NA,NA,NA,NA,NA,NA
"Sanderling","Calidris alba","","","",NA,NA,NA,NA,NA,NA
"Dunlin","Calidris alpina","","","",NA,NA,NA,NA,NA,NA
"Little Stint","Calidris minuta","","","",41,0.0731707317073171,0.341463414634146,0.439024390243902,12.780487804878,2.12350000108555
"Buff-breasted Sandpiper","Calidris subruficollis","","","",NA,NA,NA,NA,NA,NA
"Pectoral Sandpiper","Calidris melanotos","","","",NA,NA,NA,NA,NA,NA
"Asian Dowitcher","Limnodromus semipalmatus","","","",NA,NA,NA,NA,NA,NA
"Long-billed Dowitcher","Limnodromus scolopaceus","","","",NA,NA,NA,NA,NA,NA
"Jack Snipe","Lymnocryptes minimus","","","",NA,NA,NA,NA,NA,NA
"Eurasian Woodcock","Scolopax rusticola","","","",NA,NA,NA,NA,NA,NA
"Solitary Snipe","Gallinago solitaria","","","",NA,NA,NA,NA,NA,NA
"Wood Snipe","Gallinago nemoricola","","","",NA,NA,NA,NA,NA,NA
"Great Snipe","Gallinago media","","","",NA,NA,NA,NA,NA,NA
"Common Snipe","Gallinago gallinago","","","",31,NA,0.290322580645161,0.32258064516129,14.5161290322581,2.28658411228017
"Pin-tailed Snipe","Gallinago stenura","","","",7,0.142857142857143,0.214285714285714,0.142857142857143,16.2857142857143,5.0192164063062
"Swinhoe's Snipe","Gallinago megala","","","",NA,NA,NA,NA,NA,NA
"Terek Sandpiper","Xenus cinereus","","","",1,NA,NA,NA,25,NA
"Red-necked Phalarope","Phalaropus lobatus","","","",NA,NA,NA,NA,NA,NA
"Red Phalarope","Phalaropus fulicarius","","","",NA,NA,NA,NA,NA,NA
"Common Sandpiper","Actitis hypoleucos","","","",100,0.14,0.32125,0.42,9.85,1.15783530169821
"Green Sandpiper","Tringa ochropus","","","",69,0.101449275362319,0.293478260869565,0.391304347826087,10.8985507246377,1.53406001632408
"Gray-tailed Tattler","Tringa brevipes","","","",NA,NA,NA,NA,NA,NA
