"timegroups","COMMON.NAME","timegroupsf","lci","mean","rci","lci_std","mean_std","rci_std","lci_std_recent","mean_std_recent","rci_std_recent","lci_ext_std","mean_ext_std","rci_ext_std","lci_std_comb","mean_std_comb","rci_std_comb"
2029,"Painted Francolin","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,53.0001980235267,64.962455236341,79.9133559655028,53.0001980235267,64.962455236341,79.9133559655028
2030,"Painted Francolin","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5117345598291,62.1156043719516,78.0210224654615,49.5117345598291,62.1156043719516,78.0210224654615
2031,"Painted Francolin","2031",NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3227636482595,59.2657566807242,76.2205635176215,46.3227636482595,59.2657566807242,76.2205635176215
2032,"Painted Francolin","2032",NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2901508036299,56.6235882839448,74.4734853675996,43.2901508036299,56.6235882839448,74.4734853675996
2033,"Painted Francolin","2033",NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4372991402963,54.0996011156286,72.7209637377654,40.4372991402963,54.0996011156286,72.7209637377654
1992,"Rain Quail","before 2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Rain Quail","2000-2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Rain Quail","2007-2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Rain Quail","2011-2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Rain Quail","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Rain Quail","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Rain Quail","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,"Rain Quail","2016",0.0161687572551786,0.0208532476254002,0.0264039918782072,NA,NA,NA,100,100,100,NA,NA,NA,100,100,100
2017,"Rain Quail","2017",0.0221391437707164,0.028303133835787,0.034842988390086,NA,NA,NA,114.84996756045,134.502999903388,160.965001081125,NA,NA,NA,114.84996756045,134.502999903388,160.965001081125
2018,"Rain Quail","2018",0.021681357225879,0.0275730899574371,0.0343012743560935,NA,NA,NA,112.285552626332,131.221788502833,155.232402084343,NA,NA,NA,112.285552626332,131.221788502833,155.232402084343
2019,"Rain Quail","2019",0.0240060615614483,0.0304570058982414,0.0375039954250342,NA,NA,NA,125.352562002665,144.946663981541,170.920255889047,NA,NA,NA,125.352562002665,144.946663981541,170.920255889047
2020,"Rain Quail","2020",0.0287316082222595,0.0362519921636705,0.0440628863257401,NA,NA,NA,150.660842706574,173.162283995578,201.686497247483,NA,NA,NA,150.660842706574,173.162283995578,201.686497247483
2021,"Rain Quail","2021",0.0256566526514153,0.0318975284271764,0.0392080005206211,NA,NA,NA,132.263316923253,152.282863850945,176.754950898052,NA,NA,NA,132.263316923253,152.282863850945,176.754950898052
2022,"Rain Quail","2022",0.0174654922184605,0.0217876631914817,0.0267833248217059,NA,NA,NA,90.1494283635928,104.041138073899,120.509721823056,NA,NA,NA,90.1494283635928,104.041138073899,120.509721823056
2023,"Rain Quail","2023",0.0117387765889084,0.0146484536170149,0.0179732927015279,NA,NA,NA,60.4504829671851,69.9476982256162,82.3706063153587,NA,NA,NA,60.4504829671851,69.9476982256162,82.3706063153587
2024,"Rain Quail","2024",0.0184523574625354,0.0228295485020147,0.0280005056279239,NA,NA,NA,94.7506327142101,108.847506891395,127.274799210568,NA,NA,NA,94.7506327142101,108.847506891395,127.274799210568
2025,"Rain Quail","2025",0.0144091534696267,0.0179619425116305,0.0218984511849845,NA,NA,NA,74.2553395175804,85.6695764634614,100.297928164964,NA,NA,NA,74.2553395175804,85.6695764634614,100.297928164964
2026,"Rain Quail","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,64.3735891119994,91.8784262429146,130.656058604888,64.3735891119994,91.8784262429146,130.656058604888
2027,"Rain Quail","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,58.4913768025824,87.9324830241925,131.69016716475,58.4913768025824,87.9324830241925,131.69016716475
2028,"Rain Quail","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,53.0940406939951,84.1698227182549,133.05842422073,53.0940406939951,84.1698227182549,133.05842422073
2029,"Rain Quail","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,48.1621139360427,80.6563689769499,134.336700465792,48.1621139360427,80.6563689769499,134.336700465792
2030,"Rain Quail","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6737059557733,77.2623025055272,135.964813139235,43.6737059557733,77.2623025055272,135.964813139235
2031,"Rain Quail","2031",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6102205861619,73.9833903478267,137.73545220628,39.6102205861619,73.9833903478267,137.73545220628
2032,"Rain Quail","2032",NA,NA,NA,NA,NA,NA,NA,NA,NA,35.8622545345842,70.8158389142463,139.523711535507,35.8622545345842,70.8158389142463,139.523711535507
2033,"Rain Quail","2033",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.4618465505275,67.7987839720568,141.374386897173,32.4618465505275,67.7987839720568,141.374386897173
1992,"Jungle Bush-Quail","before 2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Jungle Bush-Quail","2000-2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Jungle Bush-Quail","2007-2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Jungle Bush-Quail","2011-2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Jungle Bush-Quail","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Jungle Bush-Quail","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Jungle Bush-Quail","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,"Jungle Bush-Quail","2016",0.00978880726004434,0.0127533027785847,0.0165472743110087,NA,NA,NA,100,100,100,NA,NA,NA,100,100,100
2017,"Jungle Bush-Quail","2017",0.0112292235892661,0.0142569665216397,0.0180891123100126,NA,NA,NA,94.3057928925203,111.62426425316,134.714886909068,NA,NA,NA,94.3057928925203,111.62426425316,134.714886909068
2018,"Jungle Bush-Quail","2018",0.00810668004953355,0.010395600179671,0.0132055649407929,NA,NA,NA,69.1860999674179,81.7657613696114,99.0487146271615,NA,NA,NA,69.1860999674179,81.7657613696114,99.0487146271615
2019,"Jungle Bush-Quail","2019",0.00966304056512254,0.0123550651761319,0.0155678910714196,NA,NA,NA,81.3654231251429,96.9945832818383,115.127319003637,NA,NA,NA,81.3654231251429,96.9945832818383,115.127319003637
2020,"Jungle Bush-Quail","2020",0.0144503483450652,0.0186025614257495,0.0234282337685074,NA,NA,NA,125.61180579518,145.125178347332,170.756139814122,NA,NA,NA,125.61180579518,145.125178347332,170.756139814122
2021,"Jungle Bush-Quail","2021",0.0150086954543946,0.0188520440731115,0.0235178087891196,NA,NA,NA,128.322818263033,147.995909319523,173.932331181897,NA,NA,NA,128.322818263033,147.995909319523,173.932331181897
2022,"Jungle Bush-Quail","2022",0.0124266945145202,0.0156665822507003,0.019496300278843,NA,NA,NA,106.968036098226,122.353345365176,145.650900293221,NA,NA,NA,106.968036098226,122.353345365176,145.650900293221
2023,"Jungle Bush-Quail","2023",0.00964368461830299,0.0122918300310189,0.015321359102824,NA,NA,NA,83.3104957835903,95.9988152547656,114.45667659133,NA,NA,NA,83.3104957835903,95.9988152547656,114.45667659133
2024,"Jungle Bush-Quail","2024",0.0120289103056262,0.015083117889978,0.0187144878618714,NA,NA,NA,102.870708893618,118.29054052422,138.628059672228,NA,NA,NA,102.870708893618,118.29054052422,138.628059672228
2025,"Jungle Bush-Quail","2025",0.0100677598731598,0.0127741085715598,0.0157827367610717,NA,NA,NA,87.7242893953512,100.187243730433,118.516802152189,NA,NA,NA,87.7242893953512,100.187243730433,118.516802152189
2026,"Jungle Bush-Quail","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,89.9291986459618,117.709405675563,154.350491306522,89.9291986459618,117.709405675563,154.350491306522
2027,"Jungle Bush-Quail","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,87.6008230427486,119.085802696065,162.492162704162,87.6008230427486,119.085802696065,162.492162704162
2028,"Jungle Bush-Quail","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,85.1732100553318,120.574357307876,171.12783348532,85.1732100553318,120.574357307876,171.12783348532
2029,"Jungle Bush-Quail","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,82.7808379410509,122.044860998224,180.427252994321,82.7808379410509,122.044860998224,180.427252994321
2030,"Jungle Bush-Quail","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,80.330338006086,123.528518626681,190.552545543574,80.330338006086,123.528518626681,190.552545543574
2031,"Jungle Bush-Quail","2031",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.9483179780161,125.027637652036,201.181320537266,77.9483179780161,125.027637652036,201.181320537266
2032,"Jungle Bush-Quail","2032",NA,NA,NA,NA,NA,NA,NA,NA,NA,75.6285956130127,126.484399157005,212.504366300112,75.6285956130127,126.484399157005,212.504366300112
2033,"Jungle Bush-Quail","2033",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.3101241252406,127.835357919811,224.669176583501,73.3101241252406,127.835357919811,224.669176583501
1992,"Chestnut-bellied Sandgrouse","before 2000",0.0430156686564908,0.0570607065278006,0.0738390038697348,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Chestnut-bellied Sandgrouse","2000-2006",0.0307002790499988,0.0416234780439133,0.0564346046388704,56.5274691274066,72.9207621642816,97.6013484766555,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Chestnut-bellied Sandgrouse","2007-2010",0.0236666610465465,0.0322452205970163,0.0419314187308157,43.3086594283983,55.9623037090592,73.6315453947768,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Chestnut-bellied Sandgrouse","2011-2012",0.0192664676336132,0.0263347254369112,0.0344005893131702,35.2062639573033,45.9627398137814,61.8813063370683,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Chestnut-bellied Sandgrouse","2013",0.0114047044990903,0.016166602848833,0.02177802814733,20.64179486808,28.3646355222492,38.5977478104261,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Chestnut-bellied Sandgrouse","2014",0.0163198304516465,0.0212759448298494,0.0266990996684769,29.6618273084433,37.1575464640114,47.931714631347,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Chestnut-bellied Sandgrouse","2015",0.014540802946282,0.0186293994623019,0.0232742169891585,26.8048301012046,32.431591493529,40.9991495495015,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,"Chestnut-bellied Sandgrouse","2016",0.0167791984907541,0.0210697274157112,0.0258477583499357,30.4012701339785,36.6278704332992,45.8963906109579,100,100,100,NA,NA,NA,100,100,100
2017,"Chestnut-bellied Sandgrouse","2017",0.0177069536345158,0.0222440983820682,0.0274140201962618,32.1435224284501,38.7217358891722,48.1361884125935,92.8371697931717,106.070499106728,120.525069944118,NA,NA,NA,92.8371697931717,106.070499106728,120.525069944118
2018,"Chestnut-bellied Sandgrouse","2018",0.0168819873333134,0.0207035583841694,0.0254651156251167,30.1777454555232,36.0764033798665,44.8693582443536,87.6318576373156,98.9384736157894,110.264015125724,NA,NA,NA,87.6318576373156,98.9384736157894,110.264015125724
2019,"Chestnut-bellied Sandgrouse","2019",0.0173312299095658,0.0215216047229929,0.0262200844500475,31.4164121997273,37.4328674846743,46.8322753541631,91.5608106316125,102.550870555691,115.048495557305,NA,NA,NA,91.5608106316125,102.550870555691,115.048495557305
2020,"Chestnut-bellied Sandgrouse","2020",0.0190993696027491,0.0235564413945267,0.0284083081244294,34.6222699061082,40.9790548546068,50.8743162520571,99.9264888765564,112.22790227231,124.090408425176,NA,NA,NA,99.9264888765564,112.22790227231,124.090408425176
2021,"Chestnut-bellied Sandgrouse","2021",0.0165848452989434,0.0205543382011208,0.0250122089774028,30.2807719240575,35.9867055565424,44.5760209414437,88.0423293016104,98.0639175291614,109.529441584607,NA,NA,NA,88.0423293016104,98.0639175291614,109.529441584607
2022,"Chestnut-bellied Sandgrouse","2022",0.0174164458213636,0.0213595450968321,0.025765513217625,31.5334202473748,37.4111214713746,46.1186899484127,91.2117698061685,102.065673212559,113.637702808592,NA,NA,NA,91.2117698061685,102.065673212559,113.637702808592
2023,"Chestnut-bellied Sandgrouse","2023",0.0157454256550008,0.0192561264966764,0.0233015233658943,28.4179032803562,33.5594174419294,41.6050361012871,82.0401444091982,91.7778054641354,101.815521228419,NA,NA,NA,82.0401444091982,91.7778054641354,101.815521228419
2024,"Chestnut-bellied Sandgrouse","2024",0.0138694785039999,0.0169772020601956,0.0205480411508206,24.9330316517971,29.647880993617,36.9816027719597,72.752028241886,81.1069456967306,90.3459432902123,NA,NA,NA,72.752028241886,81.1069456967306,90.3459432902123
2025,"Chestnut-bellied Sandgrouse","2025",0.0136342086331098,0.0166736460694387,0.020207620358849,24.5113822370404,29.0273049284713,36.0193505664516,71.1852615205809,79.4720814575889,87.9879948869523,NA,NA,NA,71.1852615205809,79.4720814575889,87.9879948869523
2026,"Chestnut-bellied Sandgrouse","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.5452070729787,83.3537482166348,93.2715547571175,74.5452070729787,83.3537482166348,93.2715547571175
2027,"Chestnut-bellied Sandgrouse","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,71.354977131761,81.2105753346214,92.2732717138844,71.354977131761,81.2105753346214,92.2732717138844
2028,"Chestnut-bellied Sandgrouse","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3061585991146,79.0676176570977,91.3461031780676,68.3061585991146,79.0676176570977,91.3461031780676
2029,"Chestnut-bellied Sandgrouse","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,65.3362109054815,76.9501079166945,90.4824567231995,65.3362109054815,76.9501079166945,90.4824567231995
2030,"Chestnut-bellied Sandgrouse","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5023991899026,74.9128496119621,89.6377216479132,62.5023991899026,74.9128496119621,89.6377216479132
2031,"Chestnut-bellied Sandgrouse","2031",NA,NA,NA,NA,NA,NA,NA,NA,NA,59.7877206727603,72.9271158446156,88.7900962204673,59.7877206727603,72.9271158446156,88.7900962204673
2032,"Chestnut-bellied Sandgrouse","2032",NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1637317712872,70.9731102815523,87.9466417916406,57.1637317712872,70.9731102815523,87.9466417916406
2033,"Chestnut-bellied Sandgrouse","2033",NA,NA,NA,NA,NA,NA,NA,NA,NA,54.6734723670833,69.1038392315162,87.0614750794132,54.6734723670833,69.1038392315162,87.0614750794132
1992,"Common Crane","before 2000",0.0523920570267569,0.0762309013188451,0.107416747399291,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Common Crane","2000-2006",0.0781480329857273,0.114502176607799,0.160686233051556,120.497176492713,151.020751318543,192.115997551232,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Common Crane","2007-2010",0.018807003056046,0.0285044479558025,0.040586264133388,28.0274045144555,37.1226007142002,48.8588775918267,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Common Crane","2011-2012",0.0123200003851787,0.0192972431136988,0.0282660217659578,18.127739079348,25.2233274265062,33.539646839448,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Common Crane","2013",0.0123558260563755,0.0198239258622763,0.0303965539906439,18.2730094313994,26.0587824786593,35.0599575912503,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Common Crane","2014",0.0161370867319425,0.0234677228223564,0.0335950612009176,23.8592587916398,30.8951671326897,40.1488125805314,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Common Crane","2015",0.0135811065488318,0.0191496180240083,0.0271342060119897,19.9917934795561,25.4090632342394,32.1786199794124,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,"Common Crane","2016",0.0129441407570828,0.0187105436123068,0.0269100924035692,18.9417875585286,24.5692625444697,31.1226285707978,100,100,100,NA,NA,NA,100,100,100
2017,"Common Crane","2017",0.0148816761477683,0.0213654648291932,0.030096711026348,22.5318149973512,28.1329731965365,35.25641719658,96.0565688790081,114.569800283389,140.106469655352,NA,NA,NA,96.0565688790081,114.569800283389,140.106469655352
2018,"Common Crane","2018",0.0187041878757047,0.02674556713563,0.0373194327619333,28.7139682072703,35.2897866087129,43.7343307864999,119.660667602022,143.721852329094,171.061384335806,NA,NA,NA,119.660667602022,143.721852329094,171.061384335806
2019,"Common Crane","2019",0.0116928870671756,0.016436767958957,0.0226881962695245,17.5005377049376,21.6224485585064,26.5305307708774,73.3939784871554,87.9255936190234,105.742507323651,NA,NA,NA,73.3939784871554,87.9255936190234,105.742507323651
2020,"Common Crane","2020",0.014550377608949,0.0205454023197212,0.0283810878974585,22.0245699547781,27.0854035503603,32.9656204932752,93.865303019792,110.091296220132,133.424240985978,NA,NA,NA,93.865303019792,110.091296220132,133.424240985978
2021,"Common Crane","2021",0.0129180117127006,0.0184192351933907,0.0251851690829693,19.7730795671404,24.2511277173705,29.29504734608,83.5426093305977,98.464131718023,116.715391350513,NA,NA,NA,83.5426093305977,98.464131718023,116.715391350513
2022,"Common Crane","2022",0.0136847839312908,0.0194265915799183,0.0269707662358766,20.943999828875,25.7469592845061,31.2407761151489,89.2221276366067,104.478449022629,125.36785756239,NA,NA,NA,89.2221276366067,104.478449022629,125.36785756239
2023,"Common Crane","2023",0.0119763641558813,0.0167684061629851,0.0232443305315721,18.0209024438114,22.0293834246616,26.5543750614929,76.7735407278901,89.8713825445869,106.406666963909,NA,NA,NA,76.7735407278901,89.8713825445869,106.406666963909
2024,"Common Crane","2024",0.0111099625886247,0.0156233736261232,0.0214348913847692,16.8452886199014,20.5039696111525,25.0272887947321,71.1972783928569,83.4579107835533,100.226858333765,NA,NA,NA,71.1972783928569,83.4579107835533,100.226858333765
2025,"Common Crane","2025",0.0105839421993392,0.0147822804669784,0.0204479646345581,16.043399892878,19.4977569867833,23.3997234537076,68.7977016500359,79.146376041335,94.437380708443,NA,NA,NA,68.7977016500359,79.146376041335,94.437380708443
2026,"Common Crane","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6570727621343,81.1409793584471,98.4191058166244,66.6570727621343,81.1409793584471,98.4191058166244
2027,"Common Crane","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.2694820302717,78.1790808340527,97.3978694897027,62.2694820302717,78.1790808340527,97.3978694897027
2028,"Common Crane","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2036609272142,75.3122278246942,96.5675408132934,58.2036609272142,75.3122278246942,96.5675408132934
2029,"Common Crane","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4137340340441,72.4449407274273,95.6973666017329,54.4137340340441,72.4449407274273,95.6973666017329
2030,"Common Crane","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,50.878703959681,69.6049476469758,94.9558374462272,50.878703959681,69.6049476469758,94.9558374462272
2031,"Common Crane","2031",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.5350811117532,66.9743172579134,94.1485382251945,47.5350811117532,66.9743172579134,94.1485382251945
2032,"Common Crane","2032",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3832150854461,64.442191126895,93.4189063349205,44.3832150854461,64.442191126895,93.4189063349205
2033,"Common Crane","2033",NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4635668348913,61.9877887077893,92.619153542494,41.4635668348913,61.9877887077893,92.619153542494
1992,"Indian Thick-knee","before 2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Indian Thick-knee","2000-2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Indian Thick-knee","2007-2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Indian Thick-knee","2011-2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Indian Thick-knee","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Indian Thick-knee","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Indian Thick-knee","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,"Indian Thick-knee","2016",0.016549877801213,0.0191926641452621,0.021992122024089,NA,NA,NA,100,100,100,NA,NA,NA,100,100,100
2017,"Indian Thick-knee","2017",0.0194299550106419,0.0223357688129267,0.0256904919551049,NA,NA,NA,104.143027334835,116.597805829835,131.724725474072,NA,NA,NA,104.143027334835,116.597805829835,131.724725474072
2018,"Indian Thick-knee","2018",0.0180566784811466,0.0206841569243895,0.0234103074297724,NA,NA,NA,96.4062838005673,107.646065203088,119.976107862897,NA,NA,NA,96.4062838005673,107.646065203088,119.976107862897
2019,"Indian Thick-knee","2019",0.0179748917785447,0.0205836635822628,0.0232949619131459,NA,NA,NA,96.1977216199374,107.020224238154,120.054207744399,NA,NA,NA,96.1977216199374,107.020224238154,120.054207744399
2020,"Indian Thick-knee","2020",0.0197046698508632,0.0223632843173736,0.0254136574196304,NA,NA,NA,104.973920190952,116.462756614708,128.2866271553,NA,NA,NA,104.973920190952,116.462756614708,128.2866271553
2021,"Indian Thick-knee","2021",0.018726677257744,0.021140842389603,0.0237505311023432,NA,NA,NA,99.6255113971814,110.162322956634,121.283832831317,NA,NA,NA,99.6255113971814,110.162322956634,121.283832831317
2022,"Indian Thick-knee","2022",0.018307772901738,0.0207580687530167,0.0235571207706653,NA,NA,NA,97.312268510642,108.409515163009,119.550952194199,NA,NA,NA,97.312268510642,108.409515163009,119.550952194199
2023,"Indian Thick-knee","2023",0.0168781974694438,0.0191683104317318,0.0216881878545112,NA,NA,NA,90.3648952153802,99.8035216856308,110.544377869313,NA,NA,NA,90.3648952153802,99.8035216856308,110.544377869313
2024,"Indian Thick-knee","2024",0.0197244621960461,0.0221899565824314,0.0250005248847818,NA,NA,NA,105.144021050686,115.663964659585,127.452234564987,NA,NA,NA,105.144021050686,115.663964659585,127.452234564987
2025,"Indian Thick-knee","2025",0.0224265225218527,0.0253589104394111,0.0286009074246359,NA,NA,NA,119.877627324909,132.127694810219,145.801538786334,NA,NA,NA,119.877627324909,132.127694810219,145.801538786334
2026,"Indian Thick-knee","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,106.682655458104,118.923226571761,132.308972064375,106.682655458104,118.923226571761,132.308972064375
2027,"Indian Thick-knee","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,106.310642951616,120.429471026975,136.112696430565,106.310642951616,120.429471026975,136.112696430565
2028,"Indian Thick-knee","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,105.956663039708,121.90190472113,140.216384415098,105.956663039708,121.90190472113,140.216384415098
2029,"Indian Thick-knee","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,105.460550012092,123.47611510062,144.298007623482,105.460550012092,123.47611510062,144.298007623482
2030,"Indian Thick-knee","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,105.016434506246,124.997755089819,148.604781265311,105.016434506246,124.997755089819,148.604781265311
2031,"Indian Thick-knee","2031",NA,NA,NA,NA,NA,NA,NA,NA,NA,104.515296204332,126.532096163634,153.120127256608,104.515296204332,126.532096163634,153.120127256608
2032,"Indian Thick-knee","2032",NA,NA,NA,NA,NA,NA,NA,NA,NA,104.038181752574,128.142855067193,157.695455833691,104.038181752574,128.142855067193,157.695455833691
