"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km"
"Fulvous Whistling-Duck","Dendrocygna bicolor","","","",NA,NA,NA,NA,NA,NA
"Lesser Whistling-Duck","Dendrocygna javanica","","","X",11,0.363636363636364,0.693181818181818,0.818181818181818,13.9090909090909,5.20888573290991
"Bar-headed Goose","Anser indicus","","","X",2,0.5,0.5,NA,19.5,8.82
"Graylag Goose","Anser anser","","","",NA,NA,NA,NA,NA,NA
"Greater White-fronted Goose","Anser albifrons","","","",NA,NA,NA,NA,NA,NA
"Lesser White-fronted Goose","Anser erythropus","","","",NA,NA,NA,NA,NA,NA
"Taiga Bean-Goose","Anser fabalis","","","",NA,NA,NA,NA,NA,NA
"Tundra Bean-Goose","Anser serrirostris","","","",NA,NA,NA,NA,NA,NA
"Red-breasted Goose","Branta ruficollis","","","",NA,NA,NA,NA,NA,NA
"Mute Swan","Cygnus olor","","","",NA,NA,NA,NA,NA,NA
"Tundra Swan","Cygnus columbianus","","","",NA,NA,NA,NA,NA,NA
"Whooper Swan","Cygnus cygnus","","","",NA,NA,NA,NA,NA,NA
"Knob-billed Duck","Sarkidiornis melanotos","","","X",5,0.6,0.6,0.6,19,4.1577878733769
"Ruddy Shelduck","Tadorna ferruginea","","","X",7,0.142857142857143,0.553571428571429,0.571428571428571,14.4285714285714,6.47036320464315
"Common Shelduck","Tadorna tadorna","","","",1,NA,NA,NA,24,NA
"Cotton Pygmy-Goose","Nettapus coromandelianus","","","X",8,0.5,0.578125,0.5,17.875,4.63284200032766
"Mandarin Duck","Aix galericulata","","","",NA,NA,NA,NA,NA,NA
"Baikal Teal","Sibirionetta formosa","","","",NA,NA,NA,NA,NA,NA
"Garganey","Spatula querquedula","","","X",8,0.375,0.59375,0.5,17.875,4.63284200032766
"Northern Shoveler","Spatula clypeata","","","X",5,0.2,0.8,1,19,4.1577878733769
"Gadwall","Mareca strepera","","","X",4,0.25,0.6875,0.75,20.5,3.79552367928327
"Falcated Duck","Mareca falcata","","","",NA,NA,NA,NA,NA,NA
"Eurasian Wigeon","Mareca penelope","","","X",2,0.5,0.857142857142857,1,19.5,8.82
"Indian Spot-billed Duck","Anas poecilorhyncha","","","X",8,0.375,0.546875,0.5,14.875,5.17822604759584
"Eastern Spot-billed Duck","Anas zonorhyncha","","","",NA,NA,NA,NA,NA,NA
"Mallard","Anas platyrhynchos","","","",NA,NA,NA,NA,NA,NA
"Northern Pintail","Anas acuta","","","X",7,0.571428571428571,0.589285714285714,0.428571428571429,16.8571428571429,4.82813973838096
"Green-winged Teal","Anas crecca","","","X",6,0.333333333333333,0.645833333333333,0.666666666666667,16.6666666666667,5.69562795289315
"Andaman Teal","Anas albogularis","","","",NA,NA,NA,NA,NA,NA
"Marbled Duck","Marmaronetta angustirostris","","","",NA,NA,NA,NA,NA,NA
"Pink-headed Duck","Rhodonessa caryophyllacea","","","",NA,NA,NA,NA,NA,NA
"White-winged Duck","Asarcornis scutulata","","","",NA,NA,NA,NA,NA,NA
"Red-crested Pochard","Netta rufina","","","",NA,NA,NA,NA,NA,NA
"Common Pochard","Aythya ferina","","","X",3,0.333333333333333,0.333333333333333,NA,17.3333333333333,6.63060915586025
"Ferruginous Duck","Aythya nyroca","","","X",4,0.25,0.35,NA,18.5,5.21644834473929
"Baer's Pochard","Aythya baeri","","","",NA,NA,NA,NA,NA,NA
"Tufted Duck","Aythya fuligula","","","X",1,1,1,NA,24,NA
"Greater Scaup","Aythya marila","","","",NA,NA,NA,NA,NA,NA
"Long-tailed Duck","Clangula hyemalis","","","",NA,NA,NA,NA,NA,NA
"Common Goldeneye","Bucephala clangula","","","",NA,NA,NA,NA,NA,NA
"Smew","Mergellus albellus","","","",NA,NA,NA,NA,NA,NA
"Common Merganser","Mergus merganser","","","",NA,NA,NA,NA,NA,NA
"Red-breasted Merganser","Mergus serrator","","","",NA,NA,NA,NA,NA,NA
"White-headed Duck","Oxyura leucocephala","","","",NA,NA,NA,NA,NA,NA
"Nicobar Megapode","Megapodius nicobariensis","","","",NA,NA,NA,NA,NA,NA
"Hill Partridge","Arborophila torqueola","","","",NA,NA,NA,NA,NA,NA
"Chestnut-breasted Partridge","Arborophila mandellii","","","",NA,NA,NA,NA,NA,NA
"Rufous-throated Partridge","Arborophila rufogularis","","","",NA,NA,NA,NA,NA,NA
"White-cheeked Partridge","Arborophila atrogularis","","","",NA,NA,NA,NA,NA,NA
"Snow Partridge","Lerwa lerwa","","","",NA,NA,NA,NA,NA,NA
"Blood Pheasant","Ithaginis cruentus","","","",NA,NA,NA,NA,NA,NA
"Western Tragopan","Tragopan melanocephalus","","","",NA,NA,NA,NA,NA,NA
"Satyr Tragopan","Tragopan satyra","","","",NA,NA,NA,NA,NA,NA
"Blyth's Tragopan","Tragopan blythii","","","",NA,NA,NA,NA,NA,NA
"Temminck's Tragopan","Tragopan temminckii","","","",NA,NA,NA,NA,NA,NA
"Himalayan Monal","Lophophorus impejanus","","","",NA,NA,NA,NA,NA,NA
"Sclater's Monal","Lophophorus sclateri","","","",NA,NA,NA,NA,NA,NA
"Koklass Pheasant","Pucrasia macrolopha","","","",NA,NA,NA,NA,NA,NA
"Tibetan Partridge","Perdix hodgsoniae","","","",NA,NA,NA,NA,NA,NA
"Mrs. Hume's Pheasant","Syrmaticus humiae","","","",NA,NA,NA,NA,NA,NA
"Cheer Pheasant","Catreus wallichii","","","",NA,NA,NA,NA,NA,NA
"Kalij Pheasant","Lophura leucomelanos","","","",NA,NA,NA,NA,NA,NA
"Indian Peafowl","Pavo cristatus","X","X","X",14,0.357142857142857,0.776785714285714,0.857142857142857,12.2857142857143,4.65106108654458
"Green Peafowl","Pavo muticus","","","",NA,NA,NA,NA,NA,NA
"Red Spurfowl","Galloperdix spadicea","X","X","X",13,0.307692307692308,0.634615384615385,0.769230769230769,13.0769230769231,4.73625006669623
"Painted Spurfowl","Galloperdix lunulata","","","",NA,NA,NA,NA,NA,NA
"Gray Peacock-Pheasant","Polyplectron bicalcaratum","","","",NA,NA,NA,NA,NA,NA
"Mountain Bamboo-Partridge","Bambusicola fytchii","","","",NA,NA,NA,NA,NA,NA
"Red Junglefowl","Gallus gallus","","","",NA,NA,NA,NA,NA,NA
"Gray Junglefowl","Gallus sonneratii","X","X","X",12,0.333333333333333,0.770833333333333,0.833333333333333,13.75,4.94508050613144
"Gray Francolin","Ortygornis pondicerianus","","","",NA,NA,NA,NA,NA,NA
"Swamp Francolin","Ortygornis gularis","","","",NA,NA,NA,NA,NA,NA
"Chinese Francolin","Francolinus pintadeanus","","","",NA,NA,NA,NA,NA,NA
"Black Francolin","Francolinus francolinus","","","",NA,NA,NA,NA,NA,NA
"Painted Francolin","Francolinus pictus","","","",NA,NA,NA,NA,NA,NA
"Tibetan Snowcock","Tetraogallus tibetanus","","","",NA,NA,NA,NA,NA,NA
"Himalayan Snowcock","Tetraogallus himalayensis","","","",NA,NA,NA,NA,NA,NA
"Blue-breasted Quail","Synoicus chinensis","","","",NA,NA,NA,NA,NA,NA
"Common Quail","Coturnix coturnix","","","",NA,NA,NA,NA,NA,NA
"Japanese Quail","Coturnix japonica","","","",NA,NA,NA,NA,NA,NA
"Rain Quail","Coturnix coromandelica","","","X",3,0.333333333333333,0.333333333333333,NA,14,10.7948382726808
"Chukar","Alectoris chukar","","","",NA,NA,NA,NA,NA,NA
"Jungle Bush-Quail","Perdicula asiatica","","X","X",9,0.111111111111111,0.402777777777778,0.333333333333333,17.5555555555556,4.13347729737339
"Rock Bush-Quail","Perdicula argoondah","","","",NA,NA,NA,NA,NA,NA
"Painted Bush-Quail","Perdicula erythrorhyncha","","","",NA,NA,NA,NA,NA,NA
"Manipur Bush-Quail","Perdicula manipurensis","","","",NA,NA,NA,NA,NA,NA
"Himalayan Quail","Ophrysia superciliosa","","","",NA,NA,NA,NA,NA,NA
"Greater Flamingo","Phoenicopterus roseus","","","X",3,0.333333333333333,0.333333333333333,NA,17.3333333333333,6.63060915586025
"Lesser Flamingo","Phoeniconaias minor","","","",NA,NA,NA,NA,NA,NA
"Little Grebe","Tachybaptus ruficollis","","","X",9,0.333333333333333,0.513888888888889,0.444444444444444,16.3333333333333,5.08174073412732
"Horned Grebe","Podiceps auritus","","","",NA,NA,NA,NA,NA,NA
"Red-necked Grebe","Podiceps grisegena","","","",NA,NA,NA,NA,NA,NA
"Great Crested Grebe","Podiceps cristatus","","","",NA,NA,NA,NA,NA,NA
"Eared Grebe","Podiceps nigricollis","","","",NA,NA,NA,NA,NA,NA
"Rock Pigeon","Columba livia","","","X",12,0.666666666666667,0.895833333333333,1,14,4.75837762013037
"Hill Pigeon","Columba rupestris","","","",NA,NA,NA,NA,NA,NA
"Snow Pigeon","Columba leuconota","","","",NA,NA,NA,NA,NA,NA
"Yellow-eyed Pigeon","Columba eversmanni","","","",NA,NA,NA,NA,NA,NA
"Common Wood-Pigeon","Columba palumbus","","","",NA,NA,NA,NA,NA,NA
"Speckled Wood-Pigeon","Columba hodgsonii","","","",NA,NA,NA,NA,NA,NA
"Ashy Wood-Pigeon","Columba pulchricollis","","","",NA,NA,NA,NA,NA,NA
"Nilgiri Wood-Pigeon","Columba elphinstonii","","X","X",13,0.384615384615385,0.519230769230769,0.384615384615385,13.0769230769231,4.73625006669623
"Pale-capped Pigeon","Columba punicea","","","",NA,NA,NA,NA,NA,NA
"Andaman Wood-Pigeon","Columba palumboides","","","",NA,NA,NA,NA,NA,NA
"European Turtle-Dove","Streptopelia turtur","","","",NA,NA,NA,NA,NA,NA
"Oriental Turtle-Dove","Streptopelia orientalis","","","X",11,0.454545454545455,0.465909090909091,0.727272727272727,14.9090909090909,4.83329472008894
"Eurasian Collared-Dove","Streptopelia decaocto","","","X",5,0.2,0.371428571428571,0.2,17.4,7.75625270346448
"Red Collared-Dove","Streptopelia tranquebarica","","","X",6,0.166666666666667,0.233333333333333,NA,20,3.92
"Spotted Dove","Spilopelia chinensis","","","X",14,0.571428571428571,0.839285714285714,0.857142857142857,12.2857142857143,4.65106108654458
"Laughing Dove","Spilopelia senegalensis","","","X",4,0.25,0.375,0.25,15.5,8.78362871103585
"Barred Cuckoo-Dove","Macropygia unchall","","","",NA,NA,NA,NA,NA,NA
"Andaman Cuckoo-Dove","Macropygia rufipennis","","","",NA,NA,NA,NA,NA,NA
"Namaqua Dove","Oena capensis","","","",NA,NA,NA,NA,NA,NA
"Asian Emerald Dove","Chalcophaps indica","","","X",13,0.384615384615385,0.721153846153846,0.769230769230769,12.9230769230769,4.8391208225571
"Nicobar Pigeon","Caloenas nicobarica","","","",NA,NA,NA,NA,NA,NA
"Orange-breasted Green-Pigeon","Treron bicinctus","","","X",8,0.375,0.6875,0.625,17.75,4.82594032288009
"Gray-fronted Green-Pigeon","Treron affinis","X","X","X",14,0.571428571428571,0.767857142857143,0.785714285714286,12.2857142857143,4.65106108654458
"Andaman Green-Pigeon","Treron chloropterus","","","",NA,NA,NA,NA,NA,NA
"Ashy-headed Green-Pigeon","Treron phayrei","","","",NA,NA,NA,NA,NA,NA
"Thick-billed Green-Pigeon","Treron curvirostra","","","",NA,NA,NA,NA,NA,NA
"Yellow-footed Green-Pigeon","Treron phoenicopterus","","","X",8,NA,0.125,0.125,15.625,5.54294371250512
"Pin-tailed Green-Pigeon","Treron apicauda","","","",NA,NA,NA,NA,NA,NA
"Wedge-tailed Green-Pigeon","Treron sphenurus","","","",NA,NA,NA,NA,NA,NA
"Green Imperial-Pigeon","Ducula aenea","","","X",5,0.4,0.257142857142857,0.2,12.8,8.48478544219004
"Nicobar Imperial-Pigeon","Ducula nicobarica","","","",NA,NA,NA,NA,NA,NA
"Malabar Imperial-Pigeon","Ducula cuprea","X","X","X",12,0.333333333333333,0.53125,0.666666666666667,13.75,4.94508050613144
"Mountain Imperial-Pigeon","Ducula badia","","","",NA,NA,NA,NA,NA,NA
"Pied Imperial-Pigeon","Ducula bicolor","","","",NA,NA,NA,NA,NA,NA
"Tibetan Sandgrouse","Syrrhaptes tibetanus","","","",NA,NA,NA,NA,NA,NA
"Pallas's Sandgrouse","Syrrhaptes paradoxus","","","",NA,NA,NA,NA,NA,NA
"Pin-tailed Sandgrouse","Pterocles alchata","","","",NA,NA,NA,NA,NA,NA
"Chestnut-bellied Sandgrouse","Pterocles exustus","","","",NA,NA,NA,NA,NA,NA
"Spotted Sandgrouse","Pterocles senegallus","","","",NA,NA,NA,NA,NA,NA
"Black-bellied Sandgrouse","Pterocles orientalis","","","",NA,NA,NA,NA,NA,NA
"Painted Sandgrouse","Pterocles indicus","","","",NA,NA,NA,NA,NA,NA
"Great Indian Bustard","Ardeotis nigriceps","","","",NA,NA,NA,NA,NA,NA
"Asian Houbara","Chlamydotis macqueenii","","","",NA,NA,NA,NA,NA,NA
"Bengal Florican","Houbaropsis bengalensis","","","",NA,NA,NA,NA,NA,NA
"Lesser Florican","Sypheotides indicus","","","",NA,NA,NA,NA,NA,NA
"Little Bustard","Tetrax tetrax","","","",NA,NA,NA,NA,NA,NA
"Andaman Coucal","Centropus andamanensis","","","",NA,NA,NA,NA,NA,NA
"Greater Coucal","Centropus sinensis","X","X","X",14,0.5,0.803571428571429,0.857142857142857,12.2857142857143,4.65106108654458
"Lesser Coucal","Centropus bengalensis","","","",NA,NA,NA,NA,NA,NA
"Sirkeer Malkoha","Taccocua leschenaultii","","","X",1,NA,1,NA,24,NA
"Blue-faced Malkoha","Phaenicophaeus viridirostris","X","X","X",12,0.333333333333333,0.729166666666667,0.916666666666667,14,4.75837762013037
"Green-billed Malkoha","Phaenicophaeus tristis","","","",NA,NA,NA,NA,NA,NA
"Chestnut-winged Cuckoo","Clamator coromandus","","","X",1,NA,NA,NA,13,NA
"Pied Cuckoo","Clamator jacobinus","","","X",10,0.3,0.65,0.8,16.2,4.55275369663484
"Asian Koel","Eudynamys scolopaceus","X","X","X",14,0.571428571428571,0.785714285714286,0.928571428571429,12.2857142857143,4.65106108654458
"Asian Emerald Cuckoo","Chrysococcyx maculatus","","","",NA,NA,NA,NA,NA,NA
"Violet Cuckoo","Chrysococcyx xanthorhynchus","","","",NA,NA,NA,NA,NA,NA
"Horsfield's Bronze-Cuckoo","Chalcites basalis","","","",NA,NA,NA,NA,NA,NA
"Banded Bay Cuckoo","Cacomantis sonneratii","","","X",10,0.5,0.675,0.6,16.2,4.55275369663484
"Plaintive Cuckoo","Cacomantis merulinus","","","",NA,NA,NA,NA,NA,NA
"Gray-bellied Cuckoo","Cacomantis passerinus","X","X","X",12,0.166666666666667,0.583333333333333,0.833333333333333,14,4.75837762013037
"Fork-tailed Drongo-Cuckoo","Surniculus dicruroides","","","X",11,0.181818181818182,0.602272727272727,0.727272727272727,15.0909090909091,4.65665151216892
"Square-tailed Drongo-Cuckoo","Surniculus lugubris","","","",NA,NA,NA,NA,NA,NA
"Large Hawk-Cuckoo","Hierococcyx sparverioides","","","X",1,NA,NA,NA,25,NA
"Common Hawk-Cuckoo","Hierococcyx varius","X","X","X",11,0.363636363636364,0.795454545454545,0.818181818181818,14.9090909090909,4.83329472008894
"Hodgson's Hawk-Cuckoo","Hierococcyx nisicolor","","","",NA,NA,NA,NA,NA,NA
"Lesser Cuckoo","Cuculus poliocephalus","","","X",5,NA,0.35,0.6,19.6,4.704
"Indian Cuckoo","Cuculus micropterus","","","X",2,0.5,NA,NA,21.5,6.86
"Himalayan Cuckoo","Cuculus saturatus","","","",NA,NA,NA,NA,NA,NA
"Common Cuckoo","Cuculus canorus","","","X",10,0.3,0.5,0.5,16.2,4.55275369663484
"Sri Lanka Frogmouth","Batrachostomus moniliger","","","",9,0.111111111111111,0.416666666666667,0.555555555555556,14.7777777777778,6.25613812167945
"Hodgson's Frogmouth","Batrachostomus hodgsoni","","","",NA,NA,NA,NA,NA,NA
"Great Eared-Nightjar","Lyncornis macrotis","","","",NA,NA,NA,NA,NA,NA
"Jungle Nightjar","Caprimulgus indicus","","","",11,0.181818181818182,0.465909090909091,0.545454545454545,15.0909090909091,4.65665151216892
"Gray Nightjar","Caprimulgus jotaka","","","",NA,NA,NA,NA,NA,NA
"Eurasian Nightjar","Caprimulgus europaeus","","","",NA,NA,NA,NA,NA,NA
"Sykes's Nightjar","Caprimulgus mahrattensis","","","",NA,NA,NA,NA,NA,NA
"Large-tailed Nightjar","Caprimulgus macrurus","","","",NA,NA,NA,NA,NA,NA
"Andaman Nightjar","Caprimulgus andamanicus","","","",NA,NA,NA,NA,NA,NA
"Jerdon's Nightjar","Caprimulgus atripennis","","","",11,0.0909090909090909,0.613636363636364,0.727272727272727,14.8181818181818,4.90760731790726
"Indian Nightjar","Caprimulgus asiaticus","","","",1,NA,1,NA,5,NA
"Savanna Nightjar","Caprimulgus affinis","","","",8,NA,0.484375,0.375,17.75,4.82594032288009
"White-rumped Spinetail","Zoonavena sylvatica","","X","X",7,0.142857142857143,0.392857142857143,0.714285714285714,16.8571428571429,5.19322635747759
"White-throated Needletail","Hirundapus caudacutus","","","",NA,NA,NA,NA,NA,NA
"Silver-backed Needletail","Hirundapus cochinchinensis","","","",NA,NA,NA,NA,NA,NA
"Brown-backed Needletail","Hirundapus giganteus","","","X",5,NA,0.4,0.4,16.8,7.10483103247361
"Plume-toed Swiftlet","Collocalia affinis","","","",NA,NA,NA,NA,NA,NA
"Indian Swiftlet","Aerodramus unicolor","X","X","X",12,0.5,0.5625,0.583333333333333,14,4.75837762013037
"Himalayan Swiftlet","Aerodramus brevirostris","","","",NA,NA,NA,NA,NA,NA
"White-nest Swiftlet","Aerodramus fuciphagus","","","",NA,NA,NA,NA,NA,NA
"Alpine Swift","Tachymarptis melba","","","X",9,0.333333333333333,0.25,0.111111111111111,17.5555555555556,4.13347729737339
"Common Swift","Apus apus","","","",1,NA,NA,NA,25,NA
"Pacific Swift","Apus pacificus","","","",NA,NA,NA,NA,NA,NA
"Blyth's Swift","Apus leuconyx","","","X",8,0.25,0.2,0.5,17.875,4.63284200032766
"Dark-rumped Swift","Apus acuticauda","","","",NA,NA,NA,NA,NA,NA
"Little Swift","Apus affinis","","","X",14,0.571428571428571,0.758928571428571,0.857142857142857,12.2857142857143,4.65106108654458
"House Swift","Apus nipalensis","","","",NA,NA,NA,NA,NA,NA
"Asian Palm Swift","Cypsiurus balasiensis","","","X",13,0.461538461538462,0.711538461538462,0.615384615384615,13.0769230769231,4.73625006669623
"Crested Treeswift","Hemiprocne coronata","X","X","X",13,0.384615384615385,0.663461538461538,0.769230769230769,13.0769230769231,4.73625006669623
"Water Rail","Rallus aquaticus","","","",NA,NA,NA,NA,NA,NA
"Brown-cheeked Rail","Rallus indicus","","","",NA,NA,NA,NA,NA,NA
"Corn Crake","Crex crex","","","",NA,NA,NA,NA,NA,NA
"Slaty-breasted Rail","Lewinia striata","","","X",8,0.375,0.34375,0.25,17.875,4.63284200032766
"Spotted Crake","Porzana porzana","","","",2,0.5,NA,NA,14,1.96
"Eurasian Moorhen","Gallinula chloropus","","","X",8,0.625,0.546875,0.5,16.125,5.7435202619996
"Eurasian Coot","Fulica atra","","","X",8,0.375,0.484375,0.375,16.125,5.7435202619996
"Gray-headed Swamphen","Porphyrio poliocephalus","","","X",10,0.4,0.5875,0.8,14.9,5.34337205226146
"White-browed Crake","Poliolimnas cinereus","","","",NA,NA,NA,NA,NA,NA
"Watercock","Gallicrex cinerea","","","X",6,0.666666666666667,0.5625,0.666666666666667,17.1666666666667,6.12358428083132
"White-breasted Waterhen","Amaurornis phoenicurus","","","X",13,0.461538461538462,0.807692307692308,0.923076923076923,13.0769230769231,4.73625006669623
"Andaman Crake","Rallina canningi","","","",NA,NA,NA,NA,NA,NA
"Red-legged Crake","Rallina fasciata","","","",NA,NA,NA,NA,NA,NA
"Slaty-legged Crake","Rallina eurizonoides","","","",4,NA,0.3,0.25,21.25,4.41
"Ruddy-breasted Crake","Zapornia fusca","","","X",8,0.375,0.390625,0.375,17.5,4.68529614859082
"Brown Crake","Zapornia akool","","","X",1,1,NA,NA,13,NA
"Little Crake","Zapornia parva","","","",NA,NA,NA,NA,NA,NA
"Baillon's Crake","Zapornia pusilla","","","X",4,NA,0.428571428571429,0.25,18.25,5.0210058753202
"Black-tailed Crake","Zapornia bicolor","","","",NA,NA,NA,NA,NA,NA
"Masked Finfoot","Heliopais personatus","","","",NA,NA,NA,NA,NA,NA
"Demoiselle Crane","Anthropoides virgo","","","",NA,NA,NA,NA,NA,NA
"Siberian Crane","Leucogeranus leucogeranus","","","",NA,NA,NA,NA,NA,NA
"Sarus Crane","Antigone antigone","","","",NA,NA,NA,NA,NA,NA
"Common Crane","Grus grus","","","",NA,NA,NA,NA,NA,NA
"Black-necked Crane","Grus nigricollis","","","",NA,NA,NA,NA,NA,NA
"Indian Thick-knee","Burhinus indicus","","","X",5,NA,0.333333333333333,0.2,15.6,6.48875458004076
"Great Thick-knee","Esacus recurvirostris","","","",NA,NA,NA,NA,NA,NA
"Beach Thick-knee","Esacus magnirostris","","","",NA,NA,NA,NA,NA,NA
"Black-winged Stilt","Himantopus himantopus","","","X",11,0.272727272727273,0.522727272727273,0.636363636363636,14.9090909090909,4.83329472008894
"Pied Avocet","Recurvirostra avosetta","","","X",2,NA,0.5,0.5,22.5,2.94
"Ibisbill","Ibidorhyncha struthersii","","","",NA,NA,NA,NA,NA,NA
"Eurasian Oystercatcher","Haematopus ostralegus","","","X",4,NA,0.416666666666667,NA,14.25,7.64881472299249
"Black-bellied Plover","Pluvialis squatarola","","","X",5,0.2,0.4,0.2,19,4.1577878733769
"European Golden-Plover","Pluvialis apricaria","","","",NA,NA,NA,NA,NA,NA
"American Golden-Plover","Pluvialis dominica","","","",NA,NA,NA,NA,NA,NA
"Pacific Golden-Plover","Pluvialis fulva","","","X",8,0.625,0.578125,0.625,15.25,5.2350453675207
"Northern Lapwing","Vanellus vanellus","","","",NA,NA,NA,NA,NA,NA
"River Lapwing","Vanellus duvaucelii","","","",NA,NA,NA,NA,NA,NA
"Yellow-wattled Lapwing","Vanellus malabaricus","X","X","X",10,0.5,0.5625,0.6,16.2,4.55275369663484
"Gray-headed Lapwing","Vanellus cinereus","","","X",5,NA,0.28,0.2,19,4.1577878733769
"Red-wattled Lapwing","Vanellus indicus","","","X",14,0.571428571428571,0.830357142857143,0.857142857142857,12.2857142857143,4.65106108654458
"Sociable Lapwing","Vanellus gregarius","","","",NA,NA,NA,NA,NA,NA
"White-tailed Lapwing","Vanellus leucurus","","","X",2,NA,0.5,NA,18.5,10.78
"Tibetan Sand-Plover","Anarhynchus atrifrons","","","X",8,0.625,0.75,0.875,15.25,5.2350453675207
"Greater Sand-Plover","Anarhynchus leschenaultii","","","",NA,NA,NA,NA,NA,NA
"Caspian Plover","Anarhynchus asiaticus","","","",1,NA,NA,NA,13,NA
"Kentish Plover","Anarhynchus alexandrinus","X","X","X",7,0.571428571428571,0.714285714285714,0.714285714285714,14.2857142857143,5.63720971166883
"Common Ringed Plover","Charadrius hiaticula","","","",2,NA,NA,NA,18.5,10.78
"Long-billed Plover","Thinornis placidus","","","",NA,NA,NA,NA,NA,NA
"Little Ringed Plover","Thinornis dubius","","","X",11,0.454545454545455,0.636363636363636,0.818181818181818,14.9090909090909,4.83329472008894
"Oriental Plover","Anarhynchus veredus","","","",NA,NA,NA,NA,NA,NA
"Greater Painted-Snipe","Rostratula benghalensis","","","X",7,0.428571428571429,0.446428571428571,0.571428571428571,17.8571428571429,5.34939248887198
"Pheasant-tailed Jacana","Hydrophasianus chirurgus","","","X",8,0.5,0.5625,0.625,17.5,5.22520812982603
"Bronze-winged Jacana","Metopidius indicus","","","X",10,0.4,0.6875,0.7,14.9,5.34337205226146
"Whimbrel","Numenius phaeopus","","","X",8,0.375,0.421875,0.75,15.625,5.54294371250512
"Eurasian Curlew","Numenius arquata","","","X",6,1,0.458333333333333,0.333333333333333,16,5.35573960034155
"Bar-tailed Godwit","Limosa lapponica","","","X",5,0.2,0.525,0.4,15.4,6.80659209884065
"Black-tailed Godwit","Limosa limosa","","","X",6,0.166666666666667,0.604166666666667,0.5,16.5,5.96110727969226
"Ruddy Turnstone","Arenaria interpres","","","X",5,0.2,0.5,0.6,15,6.1043853089398
"Great Knot","Calidris tenuirostris","","","X",2,NA,0.666666666666667,NA,18.5,10.78
"Red Knot","Calidris canutus","","","",NA,NA,NA,NA,NA,NA
"Ruff","Calidris pugnax","","","X",4,0.5,0.78125,0.75,18.25,5.0210058753202
"Broad-billed Sandpiper","Calidris falcinellus","","","X",4,0.75,0.428571428571429,0.5,15.75,8.36834312553367
"Sharp-tailed Sandpiper","Calidris acuminata","","","",NA,NA,NA,NA,NA,NA
"Curlew Sandpiper","Calidris ferruginea","","","X",5,0.6,0.675,0.6,15.6,6.48875458004076
"Temminck's Stint","Calidris temminckii","","","X",8,0.625,0.53125,0.375,17.875,4.63284200032766
"Long-toed Stint","Calidris subminuta","","","",1,NA,NA,NA,24,NA
"Spoon-billed Sandpiper","Calidris pygmaea","","","",NA,NA,NA,NA,NA,NA
"Red-necked Stint","Calidris ruficollis","","","",NA,NA,NA,NA,NA,NA
"Sanderling","Calidris alba","","","X",4,0.5,0.5625,0.75,14.25,7.64881472299249
"Dunlin","Calidris alpina","","","X",6,0.333333333333333,0.541666666666667,0.666666666666667,13.6666666666667,6.51370384480119
"Little Stint","Calidris minuta","","","X",6,0.5,0.6875,0.666666666666667,16.6666666666667,5.69562795289315
"Buff-breasted Sandpiper","Calidris subruficollis","","","",1,NA,NA,NA,24,NA
"Pectoral Sandpiper","Calidris melanotos","","","",NA,NA,NA,NA,NA,NA
"Asian Dowitcher","Limnodromus semipalmatus","","","",NA,NA,NA,NA,NA,NA
"Long-billed Dowitcher","Limnodromus scolopaceus","","","",NA,NA,NA,NA,NA,NA
"Jack Snipe","Lymnocryptes minimus","","","",1,NA,NA,NA,21,NA
"Eurasian Woodcock","Scolopax rusticola","","","",NA,NA,NA,NA,NA,NA
"Solitary Snipe","Gallinago solitaria","","","",NA,NA,NA,NA,NA,NA
"Wood Snipe","Gallinago nemoricola","","","",NA,NA,NA,NA,NA,NA
"Great Snipe","Gallinago media","","","",1,1,NA,NA,24,NA
"Common Snipe","Gallinago gallinago","","","X",8,0.5,0.578125,0.75,15.875,6.046091712834
"Pin-tailed Snipe","Gallinago stenura","","","X",6,0.666666666666667,0.428571428571429,0.5,17.1666666666667,6.12358428083132
"Swinhoe's Snipe","Gallinago megala","","","",NA,NA,NA,NA,NA,NA
"Terek Sandpiper","Xenus cinereus","","","X",6,0.666666666666667,0.666666666666667,0.666666666666667,16,5.35573960034155
"Red-necked Phalarope","Phalaropus lobatus","","","",NA,NA,NA,NA,NA,NA
"Red Phalarope","Phalaropus fulicarius","","","",NA,NA,NA,NA,NA,NA
"Common Sandpiper","Actitis hypoleucos","","","X",13,0.538461538461538,0.769230769230769,0.923076923076923,13.0769230769231,4.73625006669623
"Green Sandpiper","Tringa ochropus","","","X",12,0.583333333333333,0.604166666666667,0.833333333333333,13.8333333333333,4.8900909908702
"Gray-tailed Tattler","Tringa brevipes","","","",NA,NA,NA,NA,NA,NA
"Spotted Redshank","Tringa erythropus","","","X",7,0.428571428571429,0.464285714285714,0.428571428571429,16.8571428571429,4.82813973838096
"Common Greenshank","Tringa nebularia","","","X",9,0.666666666666667,0.611111111111111,0.666666666666667,16.3333333333333,5.08174073412732
"Nordmann's Greenshank","Tringa guttifer","","","",NA,NA,NA,NA,NA,NA
"Marsh Sandpiper","Tringa stagnatilis","","","X",9,0.555555555555556,0.513888888888889,0.666666666666667,12.2222222222222,5.71225755894752
"Wood Sandpiper","Tringa glareola","","","X",12,0.5,0.625,0.666666666666667,14,4.75837762013037
