"eBird.English.Name.2023","eBird.Scientific.Name.2023","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","proj2024.lci","proj2024.mean","proj2024.rci","proj2025.lci","proj2025.mean","proj2025.rci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","rangemean","rangelci","rangerci"
"Great Myna","Acridotheres grandis","whvmyn1","Passeriformes","Sturnidae (Starlings)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Resident",NA,NA,NA,"Great Myna","Acridotheres grandis","Great Myna","Acridotheres grandis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spot-winged Starling","Saroglossa spilopterus","spwsta1","Passeriformes","Sturnidae (Starlings)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest & Plantation","Within-India Migrant",NA,NA,NA,"Spot-winged Starling","Saroglossa spilopterus","Spot-winged Starling","Saroglossa spilopterus","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grandala","Grandala coelicolor","granda1","Passeriformes","Turdidae (Thrushes and Allies)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Alpine & Cold Desert","Resident & Altitudinal Migrant",1,NA,NA,"Grandala","Grandala coelicolor","Grandala","Grandala coelicolor","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Long-tailed Thrush","Zoothera dixoni","lotthr1","Passeriformes","Turdidae (Thrushes and Allies)","Moderate","Data Deficient","Data Deficient","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Resident & Winter Migrant",NA,NA,NA,"Long-tailed Thrush","Zoothera dixoni","Long-tailed Thrush","Zoothera dixoni","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alpine Thrush","Zoothera mollissima","alpthr1","Passeriformes","Turdidae (Thrushes and Allies)","Moderate","Data Deficient","Data Deficient","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident & Altitudinal Migrant",NA,NA,NA,"Alpine Thrush","Zoothera mollissima","Alpine Thrush","Zoothera mollissima","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Thrush","Zoothera salimalii","himthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",1,NA,NA,"Himalayan Thrush","Zoothera salimalii","Himalayan Forest Thrush","Zoothera salimalii","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dark-sided Thrush","Zoothera marginata","dasthr1","Passeriformes","Turdidae (Thrushes and Allies)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Invertebrate","No","No","Yes","Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Dark-sided Thrush","Zoothera marginata","Dark-sided Thrush","Zoothera marginata","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Long-billed Thrush","Zoothera monticola","lobthr1","Passeriformes","Turdidae (Thrushes and Allies)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","Yes","Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Long-billed Thrush","Zoothera monticola","Long-billed Thrush","Zoothera monticola","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White's Thrush","Zoothera aurea","scathr2","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Uncertain",NA,1,NA,"White's Thrush","Zoothera aurea","White's Thrush","Zoothera aurea","Least Concern","Recent addition","","Appendix II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scaly Thrush","Zoothera dauma","scathr8","Passeriformes","Turdidae (Thrushes and Allies)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Local Migrant",NA,NA,NA,"Scaly Thrush","Zoothera dauma","Scaly Thrush","Zoothera dauma","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nilgiri Thrush","Zoothera neilgherriensis","scathr4","Passeriformes","Turdidae (Thrushes and Allies)","High","Data Deficient","Strong Decline","Restricted","Diurnal","Diurnal","Omnivore","Yes","Yes","No","Western Ghats","Forest","Resident & Local Migrant",NA,NA,NA,"Nilgiri Thrush","Zoothera neilgherriensis","","","Not recognized","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Purple Cochoa","Cochoa purpurea","purcoc1","Passeriformes","Turdidae (Thrushes and Allies)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident & Local Migrant",1,NA,NA,"Purple Cochoa","Cochoa purpurea","Purple Cochoa","Cochoa purpurea","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green Cochoa","Cochoa viridis","grecoc1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",1,NA,NA,"Green Cochoa","Cochoa viridis","Green Cochoa","Cochoa viridis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian Thrush","Geokichla sibirica","sibthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Uncertain",NA,1,NA,"Siberian Thrush","Geokichla sibirica","Siberian Thrush","Geokichla sibirica","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pied Thrush","Geokichla wardii","piethr1","Passeriformes","Turdidae (Thrushes and Allies)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest & Plantation","Within-India Migrant",NA,NA,NA,"Pied Thrush","Geokichla wardii","Pied Thrush","Geokichla wardii","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Orange-headed Thrush","Geokichla citrina","orhthr1","Passeriformes","Turdidae (Thrushes and Allies)","Moderate","Moderate Decline","Uncertain","Large","Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest & Plantation","Resident & Within-India Migrant",1,NA,NA,"Orange-headed Thrush","Geokichla citrina","Orange-headed Thrush","Geokichla citrina","Least Concern","Schedule-II","","Appendix II",NA,"","","X",28,0.142857142857143,0.294642857142857,0.25,7.46428571428571,2.2235332243976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21751,21603,21899
"Chinese Thrush","Turdus mupinensis","chithr2","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Uncertain",NA,1,NA,"Chinese Thrush","Turdus mupinensis","Chinese Thrush","Otocichla mupinensis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mistle Thrush","Turdus viscivorus","misthr1","Passeriformes","Turdidae (Thrushes and Allies)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Resident & Altitudinal Migrant",NA,NA,NA,"Mistle Thrush","Turdus viscivorus","Mistle Thrush","Turdus viscivorus","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Song Thrush","Turdus philomelos","sonthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"24 hour","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Song Thrush","Turdus philomelos","Song Thrush","Turdus philomelos","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinese Blackbird","Turdus mandarinus","chibla1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"24 hour","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Chinese Blackbird","Turdus mandarinus","Chinese Blackbird","Turdus mandarinus","Least Concern","Recent addition","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-winged Blackbird","Turdus boulboul","gywbla1","Passeriformes","Turdidae (Thrushes and Allies)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Grey-winged Blackbird","Turdus boulboul","Grey-winged Blackbird","Turdus boulboul","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Blackbird","Turdus simillimus","eurbla2","Passeriformes","Turdidae (Thrushes and Allies)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","Yes","No","Indian Subcontinent","Non-specialized","Resident & Within-India Migrant",NA,NA,NA,"Indian Blackbird","Turdus simillimus","Indian Blackbird","Turdus simillimus","Least Concern","Schedule-II","","",NA,"","X","X",13,0.0769230769230769,0.336538461538462,0.307692307692308,11.4615384615385,3.744018240317,NA,NA,NA,-4065.79344464795,51.3472741830228,4168.487993014,78.3811739231097,401.790311117443,2562.23618212876,71.0836751591425,472.938287448392,4219.65873032517,65.4715970724034,570.237735990157,7267.25504249522,61.3309052747328,704.428944013324,13052.8823158331,58.4634870178392,891.854004903501,24393.702466223,56.7144340010857,1157.73989561991,47322.8415699166,55.9768441829608,1541.601385677,95056.8334863889,11258,11103,11413
"Japanese Thrush","Turdus cardis","japthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Japanese Thrush","Turdus cardis","Japanese Thrush","Turdus cardis","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tickell's Thrush","Turdus unicolor","ticthr1","Passeriformes","Turdidae (Thrushes and Allies)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","Yes","No","Indian Subcontinent","Forest & Plantation","Within-India Migrant",NA,NA,NA,"Tickell's Thrush","Turdus unicolor","Tickell's Thrush","Turdus unicolor","Least Concern","Schedule-II","","Appendix II",NA,"","","X",6,NA,0.333333333333333,0.5,8.83333333333333,3.99816513471423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6704,6546,6862
"Black-breasted Thrush","Turdus dissimilis","blbthr2","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",1,NA,NA,"Black-breasted Thrush","Turdus dissimilis","Black-breasted Thrush","Turdus dissimilis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-sided Thrush","Turdus feae","gysthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Winter Migrant",NA,1,NA,"Grey-sided Thrush","Turdus feae","Grey-sided Thrush","Turdus feae","Vulnerable","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eyebrowed Thrush","Turdus obscurus","eyethr","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"24 hour","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Eyebrowed Thrush","Turdus obscurus","Eyebrowed Thrush","Turdus obscurus","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-backed Thrush","Turdus kessleri","whbthr2","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,1,NA,"Kessler's Thrush","Turdus kessleri","White-backed Thrush","Turdus kessleri","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tibetan Blackbird","Turdus maximus","tibbla1","Passeriformes","Turdidae (Thrushes and Allies)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Omnivore","No","No","Yes","Himalayas","Alpine & Cold Desert","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Tibetan Blackbird","Turdus maximus","Tibetan Blackbird","Turdus maximus","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fieldfare","Turdus pilaris","fieldf","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Fieldfare","Turdus pilaris","Fieldfare","Turdus pilaris","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-collared Blackbird","Turdus albocinctus","whcbla1","Passeriformes","Turdidae (Thrushes and Allies)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","No","Yes","Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"White-collared Blackbird","Turdus albocinctus","White-collared Blackbird","Turdus albocinctus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut Thrush","Turdus rubrocanus","chethr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest & Plantation","Resident & Altitudinal Migrant",NA,NA,NA,"Chestnut Thrush","Turdus rubrocanus","Chestnut Thrush","Turdus rubrocanus","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-throated Thrush","Turdus atrogularis","datthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Black-throated Thrush","Turdus atrogularis","Black-throated Thrush","Turdus atrogularis","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-throated Thrush","Turdus ruficollis","retthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Winter Migrant",1,NA,NA,"Red-throated Thrush","Turdus ruficollis","Rufous-throated Thrush","Turdus ruficollis","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dusky Thrush","Turdus eunomus","dusthr2","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Dusky Thrush","Turdus eunomus","Dusky Thrush","Turdus eunomus","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naumann's Thrush","Turdus naumanni","dusthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,1,NA,"Naumann's Thrush","Turdus naumanni","Naumann's Thrush","Turdus naumanni","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dark-sided Flycatcher","Muscicapa sibirica","dasfly","Passeriformes","Muscicapidae (Old World Flycatchers)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Summer Migrant",NA,NA,NA,"Dark-sided Flycatcher","Muscicapa sibirica","Dark-sided Flycatcher","Muscicapa sibirica","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ferruginous Flycatcher","Muscicapa ferruginea","ferfly1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Summer Migrant",NA,NA,NA,"Ferruginous Flycatcher","Muscicapa ferruginea","Ferruginous Flycatcher","Muscicapa ferruginea","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asian Brown Flycatcher","Muscicapa dauurica","asbfly","Passeriformes","Muscicapidae (Old World Flycatchers)","Moderate","Moderate Decline","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Within-India Migrant & Winter Migrant",NA,NA,NA,"Asian Brown Flycatcher","Muscicapa dauurica","Asian Brown Flycatcher","Muscicapa dauurica","Least Concern","Schedule-II","","Appendix II",NA,"","","X",26,0.192307692307692,0.389423076923077,0.423076923076923,8.84615384615385,2.5045850688016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18911,18754,19068
"Brown-breasted Flycatcher","Muscicapa muttui","brbfly2","Passeriformes","Muscicapidae (Old World Flycatchers)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Winter Migrant",NA,NA,NA,"Brown-breasted Flycatcher","Muscicapa muttui","Brown-breasted Flycatcher","Muscicapa muttui","Least Concern","Schedule-II","","Appendix II",NA,"","","X",11,0.0909090909090909,0.375,0.363636363636364,10.1818181818182,4.65187650753138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10326,10172,10480
"Spotted Flycatcher","Muscicapa striata","spofly1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Passage Migrant",NA,NA,NA,"Spotted Flycatcher","Muscicapa striata","Spotted Flycatcher","Muscicapa striata","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-tailed Scrub-Robin","Cercotrichas galactotes","rutscr1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Grassland & Scrub","Passage Migrant",NA,NA,NA,"Rufous-tailed Scrub-Robin","Cercotrichas galactotes","Rufous-tailed Scrub-robin","Cercotrichas galactotes","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Robin","Copsychus fulicatus","indrob1","Passeriformes","Muscicapidae (Old World Flycatchers)","Low","Stable","Uncertain","Very Large","Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Non-specialized","Resident",NA,NA,NA,"Indian Robin","Copsychus fulicatus","Indian Robin","Copsychus fulicatus","Least Concern","Schedule-II","","",NA,"","","X",133,0.120300751879699,0.368421052631579,0.43609022556391,4.79699248120301,0.733615262915817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95544,95479,95609
