"eBird.English.Name.2025","currentslopelci1","currentslopemean1","currentsloperci1","currentslopelci2","currentslopemean2","currentsloperci2","currentslopelci3","currentslopemean3","currentsloperci3","currentslopelci4","currentslopemean4","currentsloperci4","currentslopelci5","currentslopemean5","currentsloperci5","currentslopelci6","currentslopemean6","currentsloperci6","currentslopelci7","currentslopemean7","currentsloperci7","currentslopelci8","currentslopemean8","currentsloperci8","currentslopelci9","currentslopemean9","currentsloperci9","currentslopelci10","currentslopemean10","currentsloperci10"
"Knob-billed Duck",1.36119748403466,4.05346986295219,6.74574224186971,0.341586169353766,3.08713479262832,5.83268341590287,0.347729782260996,2.92220643898217,5.49668309570334,0.63247509314939,2.82654132656562,5.02060755998185,0.891733162239487,3.23238482859683,5.57303649495416,0.586747395268867,3.15727723678829,5.72780707830771,0.520491701940187,3.11649398086137,5.71249625978256,0.834834199349353,3.43188307674876,6.02893195414816,-0.0192125005188729,2.66303028523055,5.34527307097997,0.215012671360257,3.23452984709442,6.25404702282859
"Ruddy Shelduck",-8.34878281370484,-5.42858768848993,-2.50839256327502,-6.76113955636905,-4.05718907156039,-1.35323858675173,-6.45156723361563,-4.07279242718493,-1.69401762075424,-7.39476077063457,-4.94477518758206,-2.49478960452955,-7.35368066893054,-4.67542941028015,-1.99717815162976,-7.26650333175669,-4.59352727427436,-1.92055121679202,-7.49455836314111,-4.80975395215032,-2.12494954115953,-7.65796758165269,-4.84098406498763,-2.02400054832258,-7.79114156649583,-4.80724597865356,-1.8233503908113,-7.30799231026812,-4.16700336771711,-1.0260144251661
"Common Shelduck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cotton Pygmy-Goose",-8.66744484879816,-5.06566136244696,-1.46387787609575,-9.30151487321356,-5.88858041863167,-2.47564596404979,-9.18459999238027,-6.02870609007942,-2.87281218777857,-7.60689944165397,-5.19621338710427,-2.78552733255457,-8.85392611837899,-5.69592576345078,-2.53792540852257,-8.29976302602278,-5.54818451516723,-2.79660600431168,-8.55912652722931,-5.46116032847179,-2.36319412971427,-9.21961239984376,-6.03230015699173,-2.84498791413969,-9.39236965064291,-5.94603333306565,-2.49969701548839,-9.53239567069332,-5.80216463334776,-2.0719335960022
"Mandarin Duck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baikal Teal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garganey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern Shoveler",-3.91645744547774,0.934182154838405,5.78482175515455,-3.98759315381039,0.429943928780137,4.84748101137066,-2.96639921009514,1.2972964313948,5.56099207288475,-3.32851109874584,0.78639290640542,4.90129691155668,-1.91676279805835,1.22684961828583,4.37046203463002,-2.74350711201982,1.14767248049573,5.03885207301128,-3.11328429391831,1.11324040500788,5.33976510393408,-3.6619625644742,0.266692642907909,4.19534785029001,-3.52498147137174,1.04942011084642,5.62382169306457,-2.6179970081852,2.04089384658983,6.69978470136487
"Gadwall",-2.91536315820085,0.601171410792456,4.11770597978576,-3.28206188193224,0.0563591966668611,3.39478027526597,-2.86534442036937,0.254506367114647,3.37435715459867,-3.11712863955907,-0.376839876275212,2.36344888700864,-3.10264373719386,-0.00430101041354451,3.09404171636677,-2.40356773612106,0.130852664860393,2.66527306584185,-3.22284563123035,-0.227226408261779,2.76839281470679,-3.49631775169616,-0.376596221861713,2.74312530797273,-3.67887001542517,-0.319189547713982,3.04049091999721,-3.26683309586873,0.34693346052091,3.96070001691055
"Falcated Duck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Wigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Spot-billed Duck",-0.389162237388034,1.75507880319022,3.89931984376848,-1.53103974018208,0.801550390450172,3.13414052108242,-1.57234222158914,0.637744842088634,2.84783190576641,-1.31180761169167,0.470621519549258,2.25305065079018,-1.38278170344801,0.777196955616672,2.93717561468136,-1.39018212825111,0.787642915639318,2.96546795952974,-1.4649309595407,0.712679238009038,2.89028943555878,-1.41194870504693,0.851321386265027,3.11459147757698,-1.94758994716096,0.10154619568264,2.15068233852624,-1.28873556934368,1.19106895830866,3.67087348596101
"Eastern Spot-billed Duck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mallard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern Pintail",-7.55801292963294,-2.89123892859658,1.77553507243978,-5.87753688233967,-1.33489047704827,3.20775592824312,-5.52671535702,-1.29156180516372,2.94359174669255,-6.25693721613798,-2.08325728633278,2.09042264347243,-5.60022358051385,-1.67563674150133,2.2489500975112,-5.06496933967938,-1.61618807765297,1.83259318437344,-6.23172643065506,-2.12334795382618,1.9850305230027,-6.51806960512948,-2.13725213744333,2.24356533024282,-6.61110680859274,-1.93421901432603,2.74266877994068,-5.68155978298449,-0.844186963006003,3.99318585697249
"Green-winged Teal",-6.87939055735914,-2.27217292391488,2.33504470952938,-6.70525685542528,-2.4104555475726,1.88434576028008,-6.54653769887335,-2.43465110757322,1.6772354837269,-6.45402120534385,-2.73488843328231,0.984244338779231,-5.09389777175241,-2.15717713407965,0.77954350359311,-5.65071167731276,-2.20184477798037,1.24702212135203,-6.48973674790005,-2.62860671481676,1.23252331826654,-6.74719533442525,-2.67599694677816,1.39520144086894,-6.50027705842738,-2.16758198935655,2.16511307971428,-6.41249538437056,-1.81995048249808,2.7725944193744
"Andaman Teal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marbled Duck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pink-headed Duck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-winged Duck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-crested Pochard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Pochard",-5.94717103936011,-1.06814847816685,3.81087408302641,-5.36789406699344,-0.752758012015869,3.8623780429617,-3.64797727050257,0.17147048121207,3.99091823292671,-5.02620835258471,-0.712707543830524,3.60079326492366,-4.82705098896486,-0.601591646512929,3.623867695939,-3.54574110545779,-0.384112763386709,2.77751557868437,-5.11294838820273,-0.942723774336547,3.22750083952964,-5.16556823089989,-0.673225828947877,3.81911657300413,-5.25928741745299,-0.560953754915746,4.1373799076215,-6.00956205780869,-0.98340667436705,4.04274870907459
"Ferruginous Duck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baer's Pochard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tufted Duck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Scaup",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Long-tailed Duck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Goldeneye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smew",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Merganser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-breasted Merganser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-headed Duck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nicobar Megapode",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hill Partridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut-breasted Partridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-throated Partridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-cheeked Partridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Snow Partridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blood Pheasant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Western Tragopan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Satyr Tragopan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blyth's Tragopan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Temminck's Tragopan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Monal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sclater's Monal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Koklass Pheasant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tibetan Partridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mrs. Hume's Pheasant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cheer Pheasant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kalij Pheasant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Peafowl",-0.225481279096439,5.14845824146334,10.5223977620231,-1.77246754866785,2.91377103242863,7.6000096135251,-1.19051818459327,3.25420623332128,7.69893065123583,-0.428323303956243,4.32620988808194,9.08074308012011,-0.689343330989813,4.0868006273137,8.86294458561721,-0.258292450627544,3.93718114925809,8.13265474914372,-0.711968058848738,3.62935760098703,7.97068326082279,-1.09540918614091,3.84466173008017,8.78473264630124,-0.0710942116943926,4.92720437285845,9.92550295741129,0.456106521661485,5.62928533086572,10.8024641400699
"Green Peafowl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red Spurfowl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Painted Spurfowl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray Peacock-Pheasant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mountain Bamboo-Partridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red Junglefowl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray Junglefowl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray Francolin",5.76695601387959,9.21488051456262,12.6628050152457,5.25043778117595,8.52594173615579,11.8014456911356,5.30846059616101,8.14174373893567,10.9750268817103,5.56966023197185,8.42460637466486,11.2795525173579,6.19252375148986,8.7901496816315,11.3877756117731,5.64015248987267,8.65733084716291,11.6745092044531,5.52748601199619,8.47528724715639,11.4230884823166,5.33637213979276,8.43167183431577,11.5269715288388,5.06300524231066,8.29342463259131,11.523844022872,7.32885206506505,10.1609581005079,12.9930641359508
"Swamp Francolin",-6395898983.09687,7.89058472203063,6395898998.87804,-6304281118.07334,6.13602599831694,6304281130.34539,-5890243873.23002,4.57996970059319,5890243882.38996,-5216121086.39144,4.78304438670935,5216121095.95753,-5123574462.58486,7.66970838290613,5123574477.92427,-5471452321.98459,6.81470928963646,5471452335.61401,-5326708292.97054,7.03789588564203,5326708307.04633,-5606953775.08393,6.73957851775049,5606953788.56308,-6306936712.52827,3.46121911465438,6306936719.4507,-6037912599.53579,8.73520267357873,6037912617.0062
"Chinese Francolin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black Francolin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Painted Francolin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tibetan Snowcock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Snowcock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blue-breasted Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japanese Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rain Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chukar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jungle Bush-Quail",-318553374.439306,23.3712647969732,318553421.181836,-292945470.69903,21.0030456654459,292945512.705122,-277511706.933304,22.7768276180393,277511752.486959,-261073076.216237,20.0850774003301,261073116.386391,-263186979.256132,23.1121024818893,263187025.480337,-269199953.509699,22.2134089017455,269199997.936517,-279968698.634718,22.6141755204032,279968743.863069,-273843142.470291,20.3485945982042,273843183.16748,-247433077.071963,30.0692849512242,247433137.210533,-318463582.457397,18.3612027917322,318463619.179802
"Rock Bush-Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Painted Bush-Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Manipur Bush-Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hill Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Snow Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-eyed Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Wood-Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Speckled Wood-Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ashy Wood-Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nilgiri Wood-Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pale-capped Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andaman Wood-Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"European Turtle-Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental Turtle-Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Collared-Dove",3.3735231244379,6.13288983415112,8.89225654386433,1.65490864029629,4.46735518932287,7.27980173834946,2.02354876190692,4.86549085109307,7.70743294027922,2.35743916124541,4.64298781775884,6.92853647427227,2.63520714857554,5.1014111202635,7.56761509195146,2.26274496389558,4.98409011531106,7.70543526672654,2.14300494178125,4.85216792078346,7.56133089978568,2.48627543493583,5.27280229002456,8.05932914511328,2.51287242290312,5.42076382306404,8.32865522322496,1.32975955825685,4.46034434450129,7.59092913074573
"Red Collared-Dove",-9.25036675825163,-2.58557386271523,4.07921903282116,-7.25763495803548,-0.270993507277508,6.71564794348047,-7.3259716263023,-0.731126120230919,5.86371938584046,-6.81110399959157,-0.308178251688076,6.19474749621542,-4.70746223148366,0.0687264702593969,4.84491517200246,-6.71195389181477,-0.319893049493943,6.07216779282689,-6.8212398974172,-0.936211982920812,4.94881593157558,-6.67646727041945,0.00554477369181503,6.68755681780308,-6.7857421191697,0.204007918553915,7.19375795627753,-4.20761477972401,2.35186157419164,8.91133792810728
"Spotted Dove",-8.66027682364812,-3.86191754354852,0.936441736551088,-6.052879818521,-0.0998109131845774,5.85325799215185,-3.88429991406595,0.62469186583324,5.13368364573243,-5.77701116577301,-0.387430512864607,5.00215014004379,-6.34375748174684,-0.87606998111843,4.59161751950998,-6.32490010972336,-0.744354837594666,4.83619043453403,-6.27180703639315,-0.633674358517572,5.004458319358,-5.43519030040012,0.0136168882166413,5.46242407683341,-6.81423576609274,-0.698964340177305,5.41630708573813,-8.33695039151915,-2.05603882451282,4.22487274249351
"Laughing Dove",-8.43061066025045,-3.368157193457,1.69429627333646,-7.04659891478274,-1.76386594993398,3.51886701491479,-6.56665580859088,-1.5214386912327,3.52377842612549,-4.27659231748884,-0.821095202942868,2.63440191160311,-6.16757221038332,-1.51505525963719,3.13746169110894,-6.17999718527126,-1.51532617957294,3.14934482612539,-6.51920494148164,-1.60215818080877,3.3148885798641,-5.30584637326018,-0.752853658310071,3.80013905664004,-6.25290818713496,-1.05466972583199,4.14356873547097,-8.31379151187995,-2.96136805590742,2.3910554000651
