"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km"
"Rock Pigeon","Columba livia","","","X",74,0.0405405405405405,0.351351351351351,0.675675675675676,5.82432432432432,0.930957974418063
"Hill Pigeon","Columba rupestris","","","X",82,0.195121951219512,0.429878048780488,0.670731707317073,5.4390243902439,0.890221019121571
"Snow Pigeon","Columba leuconota","","","X",47,0.148936170212766,0.210106382978723,0.276595744680851,7.06382978723404,1.15040442039583
"Yellow-eyed Pigeon","Columba eversmanni","","","",NA,NA,NA,NA,NA,NA
"Common Wood-Pigeon","Columba palumbus","","","",NA,NA,NA,NA,NA,NA
"Speckled Wood-Pigeon","Columba hodgsonii","","","X",NA,NA,NA,NA,NA,NA
"Ashy Wood-Pigeon","Columba pulchricollis","","","",NA,NA,NA,NA,NA,NA
"Nilgiri Wood-Pigeon","Columba elphinstonii","","","",NA,NA,NA,NA,NA,NA
"Pale-capped Pigeon","Columba punicea","","","",NA,NA,NA,NA,NA,NA
"Andaman Wood-Pigeon","Columba palumboides","","","",NA,NA,NA,NA,NA,NA
"European Turtle-Dove","Streptopelia turtur","","","",1,1,NA,NA,14,NA
"Oriental Turtle-Dove","Streptopelia orientalis","","","X",60,0.0833333333333333,0.366666666666667,0.716666666666667,6.3,1.07484953092249
"Eurasian Collared-Dove","Streptopelia decaocto","","","X",13,0.0769230769230769,0.307692307692308,0.461538461538462,9.15384615384615,2.78821187211212
"Red Collared-Dove","Streptopelia tranquebarica","","","X",1,NA,1,NA,3,NA
"Spotted Dove","Spilopelia chinensis","","","X",4,NA,0.333333333333333,NA,7.25,3.23795717492784
"Laughing Dove","Spilopelia senegalensis","","","X",13,0.153846153846154,0.230769230769231,0.307692307692308,9.76923076923077,3.01977884948596
"Barred Cuckoo-Dove","Macropygia unchall","","","",NA,NA,NA,NA,NA,NA
"Andaman Cuckoo-Dove","Macropygia rufipennis","","","",NA,NA,NA,NA,NA,NA
"Namaqua Dove","Oena capensis","","","",NA,NA,NA,NA,NA,NA
"Asian Emerald Dove","Chalcophaps indica","","","",NA,NA,NA,NA,NA,NA
"Nicobar Pigeon","Caloenas nicobarica","","","",NA,NA,NA,NA,NA,NA
"Orange-breasted Green-Pigeon","Treron bicinctus","","","",NA,NA,NA,NA,NA,NA
"Gray-fronted Green-Pigeon","Treron affinis","","","",NA,NA,NA,NA,NA,NA
"Andaman Green-Pigeon","Treron chloropterus","","","",NA,NA,NA,NA,NA,NA
"Ashy-headed Green-Pigeon","Treron phayrei","","","",NA,NA,NA,NA,NA,NA
"Thick-billed Green-Pigeon","Treron curvirostra","","","",NA,NA,NA,NA,NA,NA
"Yellow-footed Green-Pigeon","Treron phoenicopterus","","","X",1,NA,1,NA,23,NA
"Pin-tailed Green-Pigeon","Treron apicauda","","","",NA,NA,NA,NA,NA,NA
"Wedge-tailed Green-Pigeon","Treron sphenurus","","","",NA,NA,NA,NA,NA,NA
"Green Imperial-Pigeon","Ducula aenea","","","",NA,NA,NA,NA,NA,NA
"Nicobar Imperial-Pigeon","Ducula nicobarica","","","",NA,NA,NA,NA,NA,NA
"Malabar Imperial-Pigeon","Ducula cuprea","","","",NA,NA,NA,NA,NA,NA
"Mountain Imperial-Pigeon","Ducula badia","","","",NA,NA,NA,NA,NA,NA
"Pied Imperial-Pigeon","Ducula bicolor","","","",NA,NA,NA,NA,NA,NA
"Tibetan Sandgrouse","Syrrhaptes tibetanus","","","",22,0.136363636363636,0.261363636363636,0.363636363636364,6.13636363636364,1.85671382444773
"Pallas's Sandgrouse","Syrrhaptes paradoxus","","","",NA,NA,NA,NA,NA,NA
"Pin-tailed Sandgrouse","Pterocles alchata","","","",NA,NA,NA,NA,NA,NA
"Chestnut-bellied Sandgrouse","Pterocles exustus","","","",NA,NA,NA,NA,NA,NA
"Spotted Sandgrouse","Pterocles senegallus","","","",NA,NA,NA,NA,NA,NA
"Black-bellied Sandgrouse","Pterocles orientalis","","","",NA,NA,NA,NA,NA,NA
"Painted Sandgrouse","Pterocles indicus","","","",NA,NA,NA,NA,NA,NA
"Great Indian Bustard","Ardeotis nigriceps","","","",NA,NA,NA,NA,NA,NA
"Macqueen's Bustard","Chlamydotis macqueenii","","","",NA,NA,NA,NA,NA,NA
"Bengal Florican","Houbaropsis bengalensis","","","",NA,NA,NA,NA,NA,NA
"Lesser Florican","Sypheotides indicus","","","",NA,NA,NA,NA,NA,NA
"Little Bustard","Tetrax tetrax","","","",NA,NA,NA,NA,NA,NA
"Andaman Coucal","Centropus andamanensis","","","",NA,NA,NA,NA,NA,NA
"Greater Coucal","Centropus sinensis","","","",NA,NA,NA,NA,NA,NA
"Lesser Coucal","Centropus bengalensis","","","",NA,NA,NA,NA,NA,NA
"Sirkeer Malkoha","Taccocua leschenaultii","","","",NA,NA,NA,NA,NA,NA
"Blue-faced Malkoha","Phaenicophaeus viridirostris","","","",NA,NA,NA,NA,NA,NA
"Green-billed Malkoha","Phaenicophaeus tristis","","","",NA,NA,NA,NA,NA,NA
"Chestnut-winged Cuckoo","Clamator coromandus","","","",NA,NA,NA,NA,NA,NA
"Pied Cuckoo","Clamator jacobinus","","","",NA,NA,NA,NA,NA,NA
"Asian Koel","Eudynamys scolopaceus","","","X",3,0.333333333333333,0.583333333333333,1,15,8.54344192933972
"Asian Emerald Cuckoo","Chrysococcyx maculatus","","","",NA,NA,NA,NA,NA,NA
"Violet Cuckoo","Chrysococcyx xanthorhynchus","","","",NA,NA,NA,NA,NA,NA
"Horsfield's Bronze-Cuckoo","Chrysococcyx basalis","","","",NA,NA,NA,NA,NA,NA
"Banded Bay Cuckoo","Cacomantis sonneratii","","","",NA,NA,NA,NA,NA,NA
"Plaintive Cuckoo","Cacomantis merulinus","","","",NA,NA,NA,NA,NA,NA
"Gray-bellied Cuckoo","Cacomantis passerinus","","","X",1,NA,1,1,5,NA
"Fork-tailed Drongo-Cuckoo","Surniculus dicruroides","","","",NA,NA,NA,NA,NA,NA
"Square-tailed Drongo-Cuckoo","Surniculus lugubris","","","",NA,NA,NA,NA,NA,NA
"Large Hawk-Cuckoo","Hierococcyx sparverioides","","","",NA,NA,NA,NA,NA,NA
"Common Hawk-Cuckoo","Hierococcyx varius","","","",NA,NA,NA,NA,NA,NA
"Hodgson's Hawk-Cuckoo","Hierococcyx nisicolor","","","",NA,NA,NA,NA,NA,NA
"Lesser Cuckoo","Cuculus poliocephalus","","","",NA,NA,NA,NA,NA,NA
"Indian Cuckoo","Cuculus micropterus","","","",NA,NA,NA,NA,NA,NA
"Himalayan Cuckoo","Cuculus saturatus","","","X",5,0.2,0.3,NA,12.8,6.14827975941238
"Common Cuckoo","Cuculus canorus","","","X",34,0.176470588235294,0.238970588235294,0.588235294117647,7.29411764705882,1.49532568676871
"Sri Lanka Frogmouth","Batrachostomus moniliger","","","",NA,NA,NA,NA,NA,NA
"Hodgson's Frogmouth","Batrachostomus hodgsoni","","","",NA,NA,NA,NA,NA,NA
"Great Eared-Nightjar","Lyncornis macrotis","","","",NA,NA,NA,NA,NA,NA
"Jungle Nightjar","Caprimulgus indicus","","","",NA,NA,NA,NA,NA,NA
"Gray Nightjar","Caprimulgus jotaka","","","",NA,NA,NA,NA,NA,NA
"Eurasian Nightjar","Caprimulgus europaeus","","","",NA,NA,NA,NA,NA,NA
"Sykes's Nightjar","Caprimulgus mahrattensis","","","",NA,NA,NA,NA,NA,NA
"Large-tailed Nightjar","Caprimulgus macrurus","","","",NA,NA,NA,NA,NA,NA
"Andaman Nightjar","Caprimulgus andamanicus","","","",NA,NA,NA,NA,NA,NA
"Jerdon's Nightjar","Caprimulgus atripennis","","","",NA,NA,NA,NA,NA,NA
"Indian Nightjar","Caprimulgus asiaticus","","","",NA,NA,NA,NA,NA,NA
"Savanna Nightjar","Caprimulgus affinis","","","",NA,NA,NA,NA,NA,NA
"White-rumped Spinetail","Zoonavena sylvatica","","","",NA,NA,NA,NA,NA,NA
"White-throated Needletail","Hirundapus caudacutus","","","",NA,NA,NA,NA,NA,NA
"Silver-backed Needletail","Hirundapus cochinchinensis","","","",NA,NA,NA,NA,NA,NA
"Brown-backed Needletail","Hirundapus giganteus","","","",NA,NA,NA,NA,NA,NA
"Plume-toed Swiftlet","Collocalia affinis","","","",NA,NA,NA,NA,NA,NA
"Indian Swiftlet","Aerodramus unicolor","","","",NA,NA,NA,NA,NA,NA
"Himalayan Swiftlet","Aerodramus brevirostris","","","",NA,NA,NA,NA,NA,NA
"White-nest Swiftlet","Aerodramus fuciphagus","","","",NA,NA,NA,NA,NA,NA
"Alpine Swift","Tachymarptis melba","","","X",25,0.08,0.175,0.08,8.2,2.068086394069
"Common Swift","Apus apus","","","",53,0.188679245283019,0.195754716981132,0.528301886792453,6.52830188679245,1.16351634617274
"Pacific Swift","Apus pacificus","","","",1,1,NA,NA,5,NA
"Blyth's Swift","Apus leuconyx","","","X",1,1,NA,NA,14,NA
"Dark-rumped Swift","Apus acuticauda","","","",NA,NA,NA,NA,NA,NA
"Little Swift","Apus affinis","","","X",4,0.25,0.5,NA,6.25,1.67366862510673
"House Swift","Apus nipalensis","","","",NA,NA,NA,NA,NA,NA
"Asian Palm Swift","Cypsiurus balasiensis","","","",NA,NA,NA,NA,NA,NA
"Crested Treeswift","Hemiprocne coronata","","","",NA,NA,NA,NA,NA,NA
"Water Rail","Rallus aquaticus","","","",1,1,NA,NA,23,NA
"Brown-cheeked Rail","Rallus indicus","","","",NA,NA,NA,NA,NA,NA
"Corn Crake","Crex crex","","","",1,1,NA,NA,14,NA
"Slaty-breasted Rail","Lewinia striata","","","",NA,NA,NA,NA,NA,NA
"Spotted Crake","Porzana porzana","","","",NA,NA,NA,NA,NA,NA
"Eurasian Moorhen","Gallinula chloropus","","","X",29,0.0689655172413793,0.28448275862069,0.379310344827586,6.44827586206897,1.5459586376723
"Eurasian Coot","Fulica atra","","","X",20,0.15,0.28125,0.45,8.15,2.4762676073393
"Gray-headed Swamphen","Porphyrio poliocephalus","","","X",2,NA,0.75,0.5,18.5,8.82
"White-browed Crake","Poliolimnas cinereus","","","",NA,NA,NA,NA,NA,NA
"Watercock","Gallicrex cinerea","","","",NA,NA,NA,NA,NA,NA
"White-breasted Waterhen","Amaurornis phoenicurus","","","X",1,NA,1,NA,23,NA
"Andaman Crake","Rallina canningi","","","",NA,NA,NA,NA,NA,NA
"Red-legged Crake","Rallina fasciata","","","",NA,NA,NA,NA,NA,NA
"Slaty-legged Crake","Rallina eurizonoides","","","",NA,NA,NA,NA,NA,NA
"Ruddy-breasted Crake","Zapornia fusca","","","",NA,NA,NA,NA,NA,NA
"Brown Crake","Zapornia akool","","","",NA,NA,NA,NA,NA,NA
"Little Crake","Zapornia parva","","","",NA,NA,NA,NA,NA,NA
"Baillon's Crake","Zapornia pusilla","","","X",1,1,NA,NA,23,NA
"Black-tailed Crake","Zapornia bicolor","","","",NA,NA,NA,NA,NA,NA
"Masked Finfoot","Heliopais personatus","","","",NA,NA,NA,NA,NA,NA
"Demoiselle Crane","Anthropoides virgo","","","X",2,1,NA,NA,18.5,8.82
"Siberian Crane","Leucogeranus leucogeranus","","","",NA,NA,NA,NA,NA,NA
"Sarus Crane","Antigone antigone","","","",NA,NA,NA,NA,NA,NA
"Common Crane","Grus grus","","","",NA,NA,NA,NA,NA,NA
"Black-necked Crane","Grus nigricollis","","","X",23,0.217391304347826,0.407608695652174,0.652173913043478,6.60869565217391,1.70628348579776
"Indian Thick-knee","Burhinus indicus","","","",NA,NA,NA,NA,NA,NA
"Great Thick-knee","Esacus recurvirostris","","","",NA,NA,NA,NA,NA,NA
"Beach Thick-knee","Esacus magnirostris","","","",NA,NA,NA,NA,NA,NA
"Black-winged Stilt","Himantopus himantopus","","","X",28,0.142857142857143,0.321428571428571,0.464285714285714,6.25,1.59596133806324
"Pied Avocet","Recurvirostra avosetta","","","X",2,NA,0.666666666666667,1,8,0
"Ibisbill","Ibidorhyncha struthersii","","","X",6,0.333333333333333,0.416666666666667,0.333333333333333,14.8333333333333,4.42389170050283
"Eurasian Oystercatcher","Haematopus ostralegus","","","",NA,NA,NA,NA,NA,NA
"Black-bellied Plover","Pluvialis squatarola","","","",NA,NA,NA,NA,NA,NA
"European Golden-Plover","Pluvialis apricaria","","","",NA,NA,NA,NA,NA,NA
"American Golden-Plover","Pluvialis dominica","","","",NA,NA,NA,NA,NA,NA
"Pacific Golden-Plover","Pluvialis fulva","","","X",5,0.2,0.266666666666667,NA,12,6.0411257229096
"Northern Lapwing","Vanellus vanellus","","","X",2,1,0.7,0.5,18.5,8.82
"River Lapwing","Vanellus duvaucelii","","","",NA,NA,NA,NA,NA,NA
"Yellow-wattled Lapwing","Vanellus malabaricus","","","",NA,NA,NA,NA,NA,NA
"Gray-headed Lapwing","Vanellus cinereus","","","",NA,NA,NA,NA,NA,NA
"Red-wattled Lapwing","Vanellus indicus","","","X",7,NA,0.314285714285714,0.428571428571429,9,5.47732294708525
"Sociable Lapwing","Vanellus gregarius","","","",NA,NA,NA,NA,NA,NA
"White-tailed Lapwing","Vanellus leucurus","","","",NA,NA,NA,NA,NA,NA
"Tibetan Sand-Plover","Anarhynchus atrifrons","","","X",27,0.148148148148148,0.310185185185185,0.518518518518518,6.55555555555556,1.64861794258336
"Greater Sand-Plover","Anarhynchus leschenaultii","","","",NA,NA,NA,NA,NA,NA
"Caspian Plover","Anarhynchus asiaticus","","","",NA,NA,NA,NA,NA,NA
"Kentish Plover","Anarhynchus alexandrinus","","","X",3,0.666666666666667,NA,NA,15,8.54344192933972
"Common Ringed Plover","Charadrius hiaticula","","","",NA,NA,NA,NA,NA,NA
"Long-billed Plover","Charadrius placidus","","","",NA,NA,NA,NA,NA,NA
"Little Ringed Plover","Charadrius dubius","","","X",3,0.666666666666667,0.333333333333333,NA,15.6666666666667,7.53460756185159
"Oriental Plover","Anarhynchus veredus","","","",NA,NA,NA,NA,NA,NA
"Greater Painted-Snipe","Rostratula benghalensis","","","X",1,NA,1,1,23,NA
"Pheasant-tailed Jacana","Hydrophasianus chirurgus","","","X",2,0.5,0.5,0.5,18.5,8.82
"Bronze-winged Jacana","Metopidius indicus","","","",NA,NA,NA,NA,NA,NA
"Whimbrel","Numenius phaeopus","","","X",2,NA,0.5,NA,16.5,12.74
"Eurasian Curlew","Numenius arquata","","","X",5,0.4,0.36,0.4,11.8,6.08547648093393
"Bar-tailed Godwit","Limosa lapponica","","","",NA,NA,NA,NA,NA,NA
"Black-tailed Godwit","Limosa limosa","","","X",8,NA,0.325,0.5,9.625,4.33449247317376
"Ruddy Turnstone","Arenaria interpres","","","",NA,NA,NA,NA,NA,NA
"Great Knot","Calidris tenuirostris","","","",NA,NA,NA,NA,NA,NA
"Red Knot","Calidris canutus","","","",NA,NA,NA,NA,NA,NA
"Ruff","Calidris pugnax","","","X",3,0.666666666666667,NA,NA,14.6666666666667,9.07639673977387
"Broad-billed Sandpiper","Calidris falcinellus","","","X",NA,NA,NA,NA,NA,NA
"Sharp-tailed Sandpiper","Calidris acuminata","","","",NA,NA,NA,NA,NA,NA
"Curlew Sandpiper","Calidris ferruginea","","","X",4,0.5,0.25,0.25,12.75,7.47952538601214
"Temminck's Stint","Calidris temminckii","","","X",24,0.125,0.296875,0.583333333333333,6.75,1.77065491854842
"Long-toed Stint","Calidris subminuta","","","",NA,NA,NA,NA,NA,NA
"Spoon-billed Sandpiper","Calidris pygmaea","","","",NA,NA,NA,NA,NA,NA
"Red-necked Stint","Calidris ruficollis","","","",NA,NA,NA,NA,NA,NA
"Sanderling","Calidris alba","","","X",1,NA,NA,NA,6,NA
"Dunlin","Calidris alpina","","","",NA,NA,NA,NA,NA,NA
"Little Stint","Calidris minuta","","","X",15,0.0666666666666667,0.333333333333333,0.666666666666667,8.46666666666667,2.84909841489861
"Buff-breasted Sandpiper","Calidris subruficollis","","","",NA,NA,NA,NA,NA,NA
"Pectoral Sandpiper","Calidris melanotos","","","",NA,NA,NA,NA,NA,NA
"Asian Dowitcher","Limnodromus semipalmatus","","","",NA,NA,NA,NA,NA,NA
"Long-billed Dowitcher","Limnodromus scolopaceus","","","",NA,NA,NA,NA,NA,NA
"Jack Snipe","Lymnocryptes minimus","","","",NA,NA,NA,NA,NA,NA
"Eurasian Woodcock","Scolopax rusticola","","","",NA,NA,NA,NA,NA,NA
"Solitary Snipe","Gallinago solitaria","","","",6,0.5,0.361111111111111,0.5,12.1666666666667,5.97541109696879
"Wood Snipe","Gallinago nemoricola","","","",NA,NA,NA,NA,NA,NA
"Great Snipe","Gallinago media","","","",NA,NA,NA,NA,NA,NA
"Common Snipe","Gallinago gallinago","","","X",6,0.5,0.458333333333333,0.666666666666667,11.1666666666667,5.2205380735876
"Pin-tailed Snipe","Gallinago stenura","","","X",1,1,NA,NA,23,NA
"Swinhoe's Snipe","Gallinago megala","","","",NA,NA,NA,NA,NA,NA
"Terek Sandpiper","Xenus cinereus","","","X",4,NA,0.3125,0.5,11.25,7.73206958064915
"Red-necked Phalarope","Phalaropus lobatus","","","",2,0.5,NA,NA,10,7.84
"Red Phalarope","Phalaropus fulicarius","","","",NA,NA,NA,NA,NA,NA
"Common Sandpiper","Actitis hypoleucos","","","X",30,0.1,0.2875,0.566666666666667,6.63333333333333,1.5196145710161
"Green Sandpiper","Tringa ochropus","","","X",36,0.194444444444444,0.309027777777778,0.638888888888889,7.08333333333333,1.3734991809244
"Gray-tailed Tattler","Tringa brevipes","","","",NA,NA,NA,NA,NA,NA
"Spotted Redshank","Tringa erythropus","","","X",9,NA,0.25,0.444444444444444,9.11111111111111,4.11190743038427
"Common Greenshank","Tringa nebularia","","","X",16,0.1875,0.2890625,0.4375,8.0625,2.38356167321091
"Nordmann's Greenshank","Tringa guttifer","","","",NA,NA,NA,NA,NA,NA
"Marsh Sandpiper","Tringa stagnatilis","","","X",3,0.666666666666667,NA,NA,14.3333333333333,9.62420097693541
"Wood Sandpiper","Tringa glareola","","","X",20,0.1,0.2125,0.45,6.8,2.07329404825421
"Common Redshank","Tringa totanus","","","X",23,0.304347826086957,0.41304347826087,0.608695652173913,6.78260869565217,1.79398663294407
"Small Buttonquail","Turnix sylvaticus","","","",NA,NA,NA,NA,NA,NA
"Yellow-legged Buttonquail","Turnix tanki","","","",NA,NA,NA,NA,NA,NA
"Barred Buttonquail","Turnix suscitator","","","",NA,NA,NA,NA,NA,NA
"Crab-Plover","Dromas ardeola","","","",NA,NA,NA,NA,NA,NA
"Cream-colored Courser","Cursorius cursor","","","",NA,NA,NA,NA,NA,NA
"Indian Courser","Cursorius coromandelicus","","","",NA,NA,NA,NA,NA,NA
"Jerdon's Courser","Rhinoptilus bitorquatus","","","",NA,NA,NA,NA,NA,NA
"Collared Pratincole","Glareola pratincola","","","",NA,NA,NA,NA,NA,NA
"Oriental Pratincole","Glareola maldivarum","","","",NA,NA,NA,NA,NA,NA
