"eBird.English.Name.2024","eBird.Scientific.Name.2024","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","proj2025.lci","proj2025.mean","proj2025.rci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","rangemean","rangelci","rangerci"
"Painted Sandgrouse","Pterocles indicus","paisan1","Pterocliformes","Pteroclidae (Sandgrouse)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Plant & Seed","No","Yes","No","Indian Subcontinent","Forest","Resident",NA,NA,NA,"Painted Sandgrouse","Pterocles indicus","Painted Sandgrouse","Pterocles indicus","Least Concern","Schedule-II","","",NA,"","","X",51,0.156862745098039,0.21078431372549,0.411764705882353,9.70588235294118,1.55671254473762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73398,73011,73785
"Great Indian Bustard","Ardeotis nigriceps","indbus1","Otidiformes","Otididae (Bustards)","High","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Omnivore","No","Yes","No","Indian Subcontinent","Grassland","Resident",NA,NA,NA,"Great Indian Bustard","Ardeotis nigriceps","Great Indian Bustard","Ardeotis nigriceps","Critically Endangered","Schedule-I","Appendix I","Appendix I",NA,"","","X",31,0.0645161290322581,0.245967741935484,0.451612903225806,11.1290322580645,2.26639015676882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12330,11999,12661
"Asian Houbara","Chlamydotis macqueenii","macbus1","Otidiformes","Otididae (Bustards)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","Non-endemic","Grassland","Winter Migrant",1,NA,NA,"Asian Houbara","Chlamydotis macqueenii","Asian Houbara","Chlamydotis macqueenii","Vulnerable","Schedule-I","Appendix I","Appendix II",NA,"","","X",8,0.25,0.25,0.375,11.75,4.07024569282986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6240,5899,6581
"Bengal Florican","Houbaropsis bengalensis","benflo2","Otidiformes","Otididae (Bustards)","High","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Wetland","Resident & Local Migrant",1,NA,NA,"Bengal Florican","Houbaropsis bengalensis","Bengal Florican","Houbaropsis bengalensis","Critically Endangered","Schedule-I","Appendix I","Appendix I",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesser Florican","Sypheotides indicus","lesflo2","Otidiformes","Otididae (Bustards)","High","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Omnivore","No","Yes","No","Indian Subcontinent","Grassland","Local Migrant",NA,NA,NA,"Lesser Florican","Sypheotides indicus","Lesser Florican","Sypheotides indicus","Critically Endangered","Schedule-I","Appendix II","",NA,"","","X",9,NA,0.166666666666667,0.111111111111111,8.77777777777778,4.34328828037234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3123,2636,3610
"Little Bustard","Tetrax tetrax","litbus1","Otidiformes","Otididae (Bustards)",NA,NA,NA,NA,"24 hour","Diurnal","Plant & Seed","No","No","No","Non-endemic","Grassland","Uncertain",NA,1,NA,"Little Bustard","Tetrax tetrax","Little Bustard","Tetrax tetrax","Near Threatened","Schedule-I","Appendix II","Appendix I",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andaman Coucal","Centropus andamanensis","andcou1","Cuculiformes","Cuculidae (Cuckoos)","Moderate","Data Deficient","Uncertain","Restricted","Diurnal","Diurnal","Invertebrate","No","No","No","Andaman Islands","Non-specialized","Resident",NA,NA,1,"Andaman Coucal","Centropus andamanensis","Andaman Coucal","Centropus andamanensis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Coucal","Centropus sinensis","grecou1","Cuculiformes","Cuculidae (Cuckoos)","Low","Stable","Strong Increase","Very Large","Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Resident",1,NA,NA,"Greater Coucal","Centropus sinensis","Greater Coucal","Centropus sinensis","Least Concern","Schedule-II","","",NA,"","","X",259,0.0347490347490347,0.312258687258687,0.55984555984556,6.44015444015444,0.588578643676024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225046,224876,225216
"Lesser Coucal","Centropus bengalensis","lescou1","Cuculiformes","Cuculidae (Cuckoos)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Lesser Coucal","Centropus bengalensis","Lesser Coucal","Centropus bengalensis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sirkeer Malkoha","Taccocua leschenaultii","sirmal1","Cuculiformes","Cuculidae (Cuckoos)","Moderate","Strong Decline","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest","Resident",NA,NA,NA,"Sirkeer Malkoha","Taccocua leschenaultii","Sirkeer Malkoha","Taccocua leschenaultii","Least Concern","Schedule-II","","",NA,"","","X",58,0.0517241379310345,0.219827586206897,0.396551724137931,9.58620689655172,1.50532277400617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91399,91083,91715
"Blue-faced Malkoha","Phaenicophaeus viridirostris","blfmal1","Cuculiformes","Cuculidae (Cuckoos)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest & Plantation","Resident",NA,NA,NA,"Blue-faced Malkoha","Phaenicophaeus viridirostris","Blue-faced Malkoha","Phaenicophaeus viridirostris","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green-billed Malkoha","Phaenicophaeus tristis","grbmal1","Cuculiformes","Cuculidae (Cuckoos)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Green-billed Malkoha","Phaenicophaeus tristis","Green-billed Malkoha","Phaenicophaeus tristis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut-winged Cuckoo","Clamator coromandus","chwcuc1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Summer Migrant & Localized Winter Migrant",NA,NA,NA,"Chestnut-winged Cuckoo","Clamator coromandus","Chestnut-winged Cuckoo","Clamator coromandus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pied Cuckoo","Clamator jacobinus","piecuc1","Cuculiformes","Cuculidae (Cuckoos)","Low","Stable","Uncertain","Large","24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident & Summer Migrant",NA,NA,NA,"Pied Cuckoo","Clamator jacobinus","Jacobin Cuckoo","Clamator jacobinus","Least Concern","Schedule-II","","",NA,"","","X",98,0.0204081632653061,0.269132653061224,0.540816326530612,8.16326530612245,1.12385199157588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106442,106284,106600
"Asian Koel","Eudynamys scolopaceus","asikoe2","Cuculiformes","Cuculidae (Cuckoos)","Low","Moderate Increase","Strong Increase","Very Large","24 hour","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Non-specialized","Resident",1,NA,NA,"Asian Koel","Eudynamys scolopaceus","Western Koel","Eudynamys scolopaceus","Least Concern","Schedule-II","","",NA,"","","X",227,0.052863436123348,0.294052863436123,0.643171806167401,7.03083700440529,0.644015237864929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209139,208970,209308
"Asian Emerald Cuckoo","Chrysococcyx maculatus","asecuc1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Summer Migrant",1,NA,NA,"Asian Emerald Cuckoo","Chrysococcyx maculatus","Asian Emerald Cuckoo","Chrysococcyx maculatus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Violet Cuckoo","Chrysococcyx xanthorhynchus","viocuc1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Summer Migrant",NA,NA,NA,"Violet Cuckoo","Chrysococcyx xanthorhynchus","Violet Cuckoo","Chrysococcyx xanthorhynchus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horsfield's Bronze-Cuckoo","Chalcites basalis","hobcuc1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Uncertain",NA,1,NA,"Horsfield's Bronze-Cuckoo","Chalcites basalis","Horsfield's Bronze-cuckoo","Chalcites basalis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Banded Bay Cuckoo","Cacomantis sonneratii","babcuc2","Cuculiformes","Cuculidae (Cuckoos)","Moderate","Moderate Decline","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Local Migrant",NA,NA,NA,"Banded Bay Cuckoo","Cacomantis sonneratii","Banded Bay Cuckoo","Cacomantis sonneratii","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plaintive Cuckoo","Cacomantis merulinus","placuc1","Cuculiformes","Cuculidae (Cuckoos)","Moderate","Data Deficient","Uncertain","Restricted","24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Local Migrant",NA,NA,NA,"Plaintive Cuckoo","Cacomantis merulinus","Plaintive Cuckoo","Cacomantis merulinus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-bellied Cuckoo","Cacomantis passerinus","placuc3","Cuculiformes","Cuculidae (Cuckoos)","Low","Uncertain","Uncertain","Large","24 hour","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Non-specialized","Resident & Local Migrant",NA,NA,NA,"Grey-bellied Cuckoo","Cacomantis passerinus","Grey-bellied Cuckoo","Cacomantis passerinus","Least Concern","Schedule-II","","",NA,"","","X",39,0.0512820512820513,0.237179487179487,0.512820512820513,10.8974358974359,1.85787799211518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53857,53696,54018
"Fork-tailed Drongo-Cuckoo","Surniculus dicruroides","asidrc2","Cuculiformes","Cuculidae (Cuckoos)","Low","Data Deficient","Uncertain","Moderate","24 hour","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest & Plantation","Within-India Migrant",NA,NA,NA,"Fork-tailed Drongo-Cuckoo","Surniculus dicruroides","Fork-tailed Drongo-cuckoo","Surniculus dicruroides","Least Concern","Schedule-II","","",NA,"","","X",1,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"Square-tailed Drongo-Cuckoo","Surniculus lugubris","asidrc3","Cuculiformes","Cuculidae (Cuckoos)","Low","Data Deficient","Uncertain","Moderate","24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Summer Migrant",NA,NA,NA,"Square-tailed Drongo-Cuckoo","Surniculus lugubris","Square-tailed Drongo-cuckoo","Surniculus lugubris","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Large Hawk-Cuckoo","Hierococcyx sparverioides","larhac2","Cuculiformes","Cuculidae (Cuckoos)","Low","Uncertain","Uncertain","Moderate","24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Within-India Migrant",NA,NA,NA,"Large Hawk-Cuckoo","Hierococcyx sparverioides","Large Hawk-Cuckoo","Hierococcyx sparverioides","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Hawk-Cuckoo","Hierococcyx varius","cohcuc1","Cuculiformes","Cuculidae (Cuckoos)","Moderate","Moderate Decline","Uncertain","Very Large","24 hour","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest & Plantation","Resident & Local Migrant",NA,NA,NA,"Common Hawk-Cuckoo","Hierococcyx varius","Common Hawk-Cuckoo","Hierococcyx varius","Least Concern","Schedule-II","","",NA,"","","X",127,0.062992125984252,0.269685039370079,0.590551181102362,8.5748031496063,0.942607282591619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102951,102803,103099
"Hodgson's Hawk-Cuckoo","Hierococcyx nisicolor","hodhac1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Summer Migrant",NA,NA,NA,"Hodgson's Hawk-Cuckoo","Hierococcyx nisicolor","Whistling Hawk-Cuckoo","Hierococcyx nisicolor","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesser Cuckoo","Cuculus poliocephalus","lescuc1","Cuculiformes","Cuculidae (Cuckoos)","Moderate","Data Deficient","Strong Decline","Moderate","24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Summer Migrant & Localized Winter Migrant",NA,NA,NA,"Lesser Cuckoo","Cuculus poliocephalus","Lesser Cuckoo","Cuculus poliocephalus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Cuckoo","Cuculus micropterus","indcuc1","Cuculiformes","Cuculidae (Cuckoos)","Moderate","Moderate Decline","Strong Decline","Large","24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Summer Migrant & Localized Winter Migrant",NA,NA,NA,"Indian Cuckoo","Cuculus micropterus","Indian Cuckoo","Cuculus micropterus","Least Concern","Schedule-II","","",NA,"","","X",1,1,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033,999,1067
"Himalayan Cuckoo","Cuculus saturatus","himcuc1","Cuculiformes","Cuculidae (Cuckoos)","Moderate","Data Deficient","Moderate Decline","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Summer Migrant",NA,NA,NA,"Himalayan Cuckoo","Cuculus saturatus","Himalayan Cuckoo","Cuculus saturatus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Cuckoo","Cuculus canorus","comcuc","Cuculiformes","Cuculidae (Cuckoos)","Moderate","Moderate Decline","Moderate Decline","Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Summer Migrant & Passage Migrant",NA,NA,NA,"Common Cuckoo","Cuculus canorus","Common Cuckoo","Cuculus canorus","Least Concern","Schedule-II","","",NA,"","","X",28,0.0714285714285714,0.200892857142857,0.464285714285714,11.6071428571429,2.20945024165976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55824,55591,56057
"Sri Lanka Frogmouth","Batrachostomus moniliger","ceyfro1","Podargiformes","Podargidae (Frogmouths)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","Yes","No","Western Ghats & Sri Lanka","Forest","Resident",NA,NA,NA,"Sri Lanka Frogmouth","Batrachostomus moniliger","Sri Lanka Frogmouth","Batrachostomus moniliger","Least Concern","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hodgson's Frogmouth","Batrachostomus hodgsoni","hodfro1","Podargiformes","Podargidae (Frogmouths)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Hodgson's Frogmouth","Batrachostomus hodgsoni","Hodgson's Frogmouth","Batrachostomus hodgsoni","Least Concern","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Eared-Nightjar","Lyncornis macrotis","grenig1","Caprimulgiformes","Caprimulgidae (Nightjars and Allies)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Summer Migrant",1,NA,NA,"Great Eared-Nightjar","Lyncornis macrotis","Great Eared-nightjar","Lyncornis macrotis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jungle Nightjar","Caprimulgus indicus","grynig2","Caprimulgiformes","Caprimulgidae (Nightjars and Allies)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest & Plantation","Resident & Local Migrant",NA,NA,NA,"Jungle Nightjar","Caprimulgus indicus","Jungle Nightjar","Caprimulgus indicus","Least Concern","Schedule-II","","",NA,"","","",32,0.0625,0.25,0.625,10.96875,2.14758527892187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray Nightjar","Caprimulgus jotaka","grynig1","Caprimulgiformes","Caprimulgidae (Nightjars and Allies)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident & Summer Migrant",NA,NA,NA,"Grey Nightjar","Caprimulgus jotaka","Grey Nightjar","Caprimulgus jotaka","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Nightjar","Caprimulgus europaeus","eurnig1","Caprimulgiformes","Caprimulgidae (Nightjars and Allies)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","No","No","Non-endemic","Forest","Passage Migrant",NA,NA,NA,"European Nightjar","Caprimulgus europaeus","European Nightjar","Caprimulgus europaeus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sykes's Nightjar","Caprimulgus mahrattensis","syknig1","Caprimulgiformes","Caprimulgidae (Nightjars and Allies)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Resident & Winter Migrant",1,NA,NA,"Sykes's Nightjar","Caprimulgus mahrattensis","Sykes's Nightjar","Caprimulgus mahrattensis","Least Concern","Schedule-II","","",NA,"","","",3,0.333333333333333,NA,NA,15.3333333333333,2.35562683330314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Large-tailed Nightjar","Caprimulgus macrurus","latnig2","Caprimulgiformes","Caprimulgidae (Nightjars and Allies)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Local Migrant",NA,NA,NA,"Large-tailed Nightjar","Caprimulgus macrurus","Large-tailed Nightjar","Caprimulgus macrurus","Least Concern","Schedule-II","","",NA,"","","",4,0.25,0.333333333333333,0.5,9.75,4.48200475977733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andaman Nightjar","Caprimulgus andamanicus","andnig1","Caprimulgiformes","Caprimulgidae (Nightjars and Allies)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","Yes","Yes","No","Andaman Islands","Forest & Plantation","Resident",NA,NA,1,"Andaman Nightjar","Caprimulgus andamanicus","Andaman Nightjar","Caprimulgus andamanicus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jerdon's Nightjar","Caprimulgus atripennis","jernig1","Caprimulgiformes","Caprimulgidae (Nightjars and Allies)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest & Plantation","Resident",NA,NA,NA,"Jerdon's Nightjar","Caprimulgus atripennis","Jerdon's Nightjar","Caprimulgus atripennis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Nightjar","Caprimulgus asiaticus","indnig1","Caprimulgiformes","Caprimulgidae (Nightjars and Allies)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Indian Nightjar","Caprimulgus asiaticus","Indian Nightjar","Caprimulgus asiaticus","Least Concern","Schedule-II","","",NA,"","","",50,0.08,0.23,0.68,11.14,1.71602312338733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Savanna Nightjar","Caprimulgus affinis","savnig1","Caprimulgiformes","Caprimulgidae (Nightjars and Allies)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","No","No","Non-endemic","Grassland & Scrub","Resident & Local Migrant",NA,NA,NA,"Savanna Nightjar","Caprimulgus affinis","Savanna Nightjar","Caprimulgus affinis","Least Concern","Schedule-II","","",NA,"","","",49,NA,0.216836734693878,0.591836734693878,10.1632653061224,1.74892347840989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
