"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km"
"Western Tragopan","Tragopan melanocephalus",NA,"","",NA,NA,NA,NA,NA,NA
"Satyr Tragopan","Tragopan satyra",NA,"","",NA,NA,NA,NA,NA,NA
"Blyth's Tragopan","Tragopan blythii",NA,"","",NA,NA,NA,NA,NA,NA
"Temminck's Tragopan","Tragopan temminckii",NA,"","",NA,NA,NA,NA,NA,NA
"Himalayan Monal","Lophophorus impejanus",NA,"","",NA,NA,NA,NA,NA,NA
"Sclater's Monal","Lophophorus sclateri",NA,"","",NA,NA,NA,NA,NA,NA
"Koklass Pheasant","Pucrasia macrolopha",NA,"","",NA,NA,NA,NA,NA,NA
"Tibetan Partridge","Perdix hodgsoniae",NA,"","",NA,NA,NA,NA,NA,NA
"Mrs. Hume's Pheasant","Syrmaticus humiae",NA,"","",NA,NA,NA,NA,NA,NA
"Cheer Pheasant","Catreus wallichii",NA,"","",NA,NA,NA,NA,NA,NA
"Kalij Pheasant","Lophura leucomelanos",NA,"","",NA,NA,NA,NA,NA,NA
"Indian Peafowl","Pavo cristatus",NA,"X","X",5,NA,0.55,0.8,8.6,4.62161184004022
"Green Peafowl","Pavo muticus",NA,"","",NA,NA,NA,NA,NA,NA
"Red Spurfowl","Galloperdix spadicea",NA,"","",NA,NA,NA,NA,NA,NA
"Painted Spurfowl","Galloperdix lunulata",NA,"","",NA,NA,NA,NA,NA,NA
"Gray Peacock-Pheasant","Polyplectron bicalcaratum",NA,"","",NA,NA,NA,NA,NA,NA
"Mountain Bamboo-Partridge","Bambusicola fytchii",NA,"","",NA,NA,NA,NA,NA,NA
"Red Junglefowl","Gallus gallus",NA,"","",NA,NA,NA,NA,NA,NA
"Gray Junglefowl","Gallus sonneratii",NA,"","",NA,NA,NA,NA,NA,NA
"Gray Francolin","Ortygornis pondicerianus",NA,"","X",5,0.2,0.85,0.8,8.6,4.62161184004022
"Swamp Francolin","Ortygornis gularis",NA,"","",NA,NA,NA,NA,NA,NA
"Chinese Francolin","Francolinus pintadeanus",NA,"","",NA,NA,NA,NA,NA,NA
"Black Francolin","Francolinus francolinus",NA,"","",NA,NA,NA,NA,NA,NA
"Painted Francolin","Francolinus pictus",NA,"","",NA,NA,NA,NA,NA,NA
"Tibetan Snowcock","Tetraogallus tibetanus",NA,"","",NA,NA,NA,NA,NA,NA
"Himalayan Snowcock","Tetraogallus himalayensis",NA,"","",NA,NA,NA,NA,NA,NA
"Blue-breasted Quail","Synoicus chinensis",NA,"","",NA,NA,NA,NA,NA,NA
"Common Quail","Coturnix coturnix",NA,"","",NA,NA,NA,NA,NA,NA
"Japanese Quail","Coturnix japonica",NA,"","",NA,NA,NA,NA,NA,NA
"Rain Quail","Coturnix coromandelica",NA,"","X",1,NA,NA,NA,11,NA
"Chukar","Alectoris chukar",NA,"","",NA,NA,NA,NA,NA,NA
"Jungle Bush-Quail","Perdicula asiatica",NA,"","",NA,NA,NA,NA,NA,NA
"Rock Bush-Quail","Perdicula argoondah",NA,"","",NA,NA,NA,NA,NA,NA
"Painted Bush-Quail","Perdicula erythrorhyncha",NA,"","",NA,NA,NA,NA,NA,NA
"Manipur Bush-Quail","Perdicula manipurensis",NA,"","",NA,NA,NA,NA,NA,NA
"Himalayan Quail","Ophrysia superciliosa",NA,"","",NA,NA,NA,NA,NA,NA
"Greater Flamingo","Phoenicopterus roseus",NA,"","X",2,NA,0.5,NA,12.5,2.94
"Lesser Flamingo","Phoeniconaias minor",NA,"","",NA,NA,NA,NA,NA,NA
"Little Grebe","Tachybaptus ruficollis",NA,"","X",5,NA,0.775,0.8,8.6,4.62161184004022
"Horned Grebe","Podiceps auritus",NA,"","",NA,NA,NA,NA,NA,NA
"Red-necked Grebe","Podiceps grisegena",NA,"","",NA,NA,NA,NA,NA,NA
"Great Crested Grebe","Podiceps cristatus",NA,"","",NA,NA,NA,NA,NA,NA
"Eared Grebe","Podiceps nigricollis",NA,"","",NA,NA,NA,NA,NA,NA
"Rock Pigeon","Columba livia",NA,"","X",7,0.142857142857143,0.75,0.857142857142857,6.85714285714286,3.9299872773331
"Hill Pigeon","Columba rupestris",NA,"","",NA,NA,NA,NA,NA,NA
"Snow Pigeon","Columba leuconota",NA,"","",NA,NA,NA,NA,NA,NA
"Yellow-eyed Pigeon","Columba eversmanni",NA,"","",NA,NA,NA,NA,NA,NA
"Common Wood-Pigeon","Columba palumbus",NA,"","",NA,NA,NA,NA,NA,NA
"Speckled Wood-Pigeon","Columba hodgsonii",NA,"","",NA,NA,NA,NA,NA,NA
"Ashy Wood-Pigeon","Columba pulchricollis",NA,"","",NA,NA,NA,NA,NA,NA
"Nilgiri Wood-Pigeon","Columba elphinstonii",NA,"","",NA,NA,NA,NA,NA,NA
"Pale-capped Pigeon","Columba punicea",NA,"","",NA,NA,NA,NA,NA,NA
"Andaman Wood-Pigeon","Columba palumboides",NA,"","",NA,NA,NA,NA,NA,NA
"European Turtle-Dove","Streptopelia turtur",NA,"","",NA,NA,NA,NA,NA,NA
"Oriental Turtle-Dove","Streptopelia orientalis",NA,"","",NA,NA,NA,NA,NA,NA
"Eurasian Collared-Dove","Streptopelia decaocto",NA,"","X",6,NA,0.380952380952381,NA,7.83333333333333,4.06171611240591
"Red Collared-Dove","Streptopelia tranquebarica",NA,"","X",3,NA,0.333333333333333,NA,12.3333333333333,1.72855752322887
"Spotted Dove","Spilopelia chinensis",NA,"","X",7,0.142857142857143,0.678571428571429,0.857142857142857,6.85714285714286,3.9299872773331
"Laughing Dove","Spilopelia senegalensis",NA,"","X",2,NA,0.5,0.5,12.5,2.94
"Barred Cuckoo-Dove","Macropygia unchall",NA,"","",NA,NA,NA,NA,NA,NA
"Andaman Cuckoo-Dove","Macropygia rufipennis",NA,"","",NA,NA,NA,NA,NA,NA
"Namaqua Dove","Oena capensis",NA,"","",NA,NA,NA,NA,NA,NA
"Asian Emerald Dove","Chalcophaps indica",NA,"","",NA,NA,NA,NA,NA,NA
"Nicobar Pigeon","Caloenas nicobarica",NA,"","",NA,NA,NA,NA,NA,NA
"Orange-breasted Green-Pigeon","Treron bicinctus",NA,"","X",2,NA,0.5,NA,12.5,2.94
"Gray-fronted Green-Pigeon","Treron affinis",NA,"","",NA,NA,NA,NA,NA,NA
"Andaman Green-Pigeon","Treron chloropterus",NA,"","",NA,NA,NA,NA,NA,NA
"Ashy-headed Green-Pigeon","Treron phayrei",NA,"","",NA,NA,NA,NA,NA,NA
"Thick-billed Green-Pigeon","Treron curvirostra",NA,"","",NA,NA,NA,NA,NA,NA
"Yellow-footed Green-Pigeon","Treron phoenicopterus",NA,"","",NA,NA,NA,NA,NA,NA
"Pin-tailed Green-Pigeon","Treron apicauda",NA,"","",NA,NA,NA,NA,NA,NA
"Wedge-tailed Green-Pigeon","Treron sphenurus",NA,"","",NA,NA,NA,NA,NA,NA
"Green Imperial-Pigeon","Ducula aenea",NA,"","",NA,NA,NA,NA,NA,NA
"Nicobar Imperial-Pigeon","Ducula nicobarica",NA,"","",NA,NA,NA,NA,NA,NA
"Malabar Imperial-Pigeon","Ducula cuprea",NA,"","",NA,NA,NA,NA,NA,NA
"Mountain Imperial-Pigeon","Ducula badia",NA,"","",NA,NA,NA,NA,NA,NA
"Pied Imperial-Pigeon","Ducula bicolor",NA,"","",NA,NA,NA,NA,NA,NA
"Tibetan Sandgrouse","Syrrhaptes tibetanus",NA,"","",NA,NA,NA,NA,NA,NA
"Pallas's Sandgrouse","Syrrhaptes paradoxus",NA,"","",NA,NA,NA,NA,NA,NA
"Pin-tailed Sandgrouse","Pterocles alchata",NA,"","",NA,NA,NA,NA,NA,NA
"Chestnut-bellied Sandgrouse","Pterocles exustus",NA,"","X",1,NA,1,1,14,NA
"Spotted Sandgrouse","Pterocles senegallus",NA,"","",NA,NA,NA,NA,NA,NA
"Black-bellied Sandgrouse","Pterocles orientalis",NA,"","",NA,NA,NA,NA,NA,NA
"Painted Sandgrouse","Pterocles indicus",NA,"","",NA,NA,NA,NA,NA,NA
"Great Indian Bustard","Ardeotis nigriceps",NA,"","",NA,NA,NA,NA,NA,NA
"Macqueen's Bustard","Chlamydotis macqueenii",NA,"","",NA,NA,NA,NA,NA,NA
"Bengal Florican","Houbaropsis bengalensis",NA,"","",NA,NA,NA,NA,NA,NA
"Lesser Florican","Sypheotides indicus",NA,"","",NA,NA,NA,NA,NA,NA
"Little Bustard","Tetrax tetrax",NA,"","",NA,NA,NA,NA,NA,NA
"Andaman Coucal","Centropus andamanensis",NA,"","",NA,NA,NA,NA,NA,NA
"Greater Coucal","Centropus sinensis",NA,"X","X",7,0.142857142857143,0.75,0.857142857142857,6.85714285714286,3.9299872773331
"Lesser Coucal","Centropus bengalensis",NA,"","",NA,NA,NA,NA,NA,NA
"Sirkeer Malkoha","Taccocua leschenaultii",NA,"","",NA,NA,NA,NA,NA,NA
"Blue-faced Malkoha","Phaenicophaeus viridirostris",NA,"X","X",5,NA,0.575,0.4,8.6,4.62161184004022
"Green-billed Malkoha","Phaenicophaeus tristis",NA,"","",NA,NA,NA,NA,NA,NA
"Chestnut-winged Cuckoo","Clamator coromandus",NA,"","X",2,NA,0.625,0.5,12.5,2.94
"Pied Cuckoo","Clamator jacobinus",NA,"","X",5,0.2,0.675,0.4,8.6,4.62161184004022
"Asian Koel","Eudynamys scolopaceus",NA,"X","X",6,0.166666666666667,0.854166666666667,0.833333333333333,7.33333333333333,4.5169862125586
"Asian Emerald Cuckoo","Chrysococcyx maculatus",NA,"","",NA,NA,NA,NA,NA,NA
"Violet Cuckoo","Chrysococcyx xanthorhynchus",NA,"","",NA,NA,NA,NA,NA,NA
"Horsfield's Bronze-Cuckoo","Chrysococcyx basalis",NA,"","",NA,NA,NA,NA,NA,NA
"Banded Bay Cuckoo","Cacomantis sonneratii",NA,"","",NA,NA,NA,NA,NA,NA
"Plaintive Cuckoo","Cacomantis merulinus",NA,"","",NA,NA,NA,NA,NA,NA
"Gray-bellied Cuckoo","Cacomantis passerinus",NA,"X","X",4,0.25,0.40625,0.25,10.25,4.26234286122863
"Fork-tailed Drongo-Cuckoo","Surniculus dicruroides",NA,"","",NA,NA,NA,NA,NA,NA
"Square-tailed Drongo-Cuckoo","Surniculus lugubris",NA,"","",NA,NA,NA,NA,NA,NA
"Large Hawk-Cuckoo","Hierococcyx sparverioides",NA,"","",NA,NA,NA,NA,NA,NA
"Common Hawk-Cuckoo","Hierococcyx varius",NA,"X","X",5,0.2,0.85,0.8,8.6,4.62161184004022
"Hodgson's Hawk-Cuckoo","Hierococcyx nisicolor",NA,"","",NA,NA,NA,NA,NA,NA
"Lesser Cuckoo","Cuculus poliocephalus",NA,"","",NA,NA,NA,NA,NA,NA
"Indian Cuckoo","Cuculus micropterus",NA,"","X",1,1,NA,NA,11,NA
"Himalayan Cuckoo","Cuculus saturatus",NA,"","",NA,NA,NA,NA,NA,NA
"Common Cuckoo","Cuculus canorus",NA,"","X",1,1,NA,NA,11,NA
"Sri Lanka Frogmouth","Batrachostomus moniliger",NA,"","",NA,NA,NA,NA,NA,NA
"Hodgson's Frogmouth","Batrachostomus hodgsoni",NA,"","",NA,NA,NA,NA,NA,NA
"Great Eared-Nightjar","Lyncornis macrotis",NA,"","",NA,NA,NA,NA,NA,NA
"Jungle Nightjar","Caprimulgus indicus",NA,"","",NA,NA,NA,NA,NA,NA
"Gray Nightjar","Caprimulgus jotaka",NA,"","",NA,NA,NA,NA,NA,NA
"Eurasian Nightjar","Caprimulgus europaeus",NA,"","",NA,NA,NA,NA,NA,NA
"Sykes's Nightjar","Caprimulgus mahrattensis",NA,"","",NA,NA,NA,NA,NA,NA
"Large-tailed Nightjar","Caprimulgus macrurus",NA,"","",NA,NA,NA,NA,NA,NA
"Andaman Nightjar","Caprimulgus andamanicus",NA,"","",NA,NA,NA,NA,NA,NA
"Jerdon's Nightjar","Caprimulgus atripennis",NA,"","",NA,NA,NA,NA,NA,NA
"Indian Nightjar","Caprimulgus asiaticus",NA,"","",4,NA,0.45,0.25,10.25,4.26234286122863
"Savanna Nightjar","Caprimulgus affinis",NA,"","",NA,NA,NA,NA,NA,NA
"White-rumped Spinetail","Zoonavena sylvatica",NA,"","",NA,NA,NA,NA,NA,NA
"White-throated Needletail","Hirundapus caudacutus",NA,"","",NA,NA,NA,NA,NA,NA
"Silver-backed Needletail","Hirundapus cochinchinensis",NA,"","",NA,NA,NA,NA,NA,NA
"Brown-backed Needletail","Hirundapus giganteus",NA,"","",NA,NA,NA,NA,NA,NA
"Plume-toed Swiftlet","Collocalia affinis",NA,"","",NA,NA,NA,NA,NA,NA
"Indian Swiftlet","Aerodramus unicolor",NA,"","X",1,NA,1,1,1,NA
"Himalayan Swiftlet","Aerodramus brevirostris",NA,"","",NA,NA,NA,NA,NA,NA
"White-nest Swiftlet","Aerodramus fuciphagus",NA,"","",NA,NA,NA,NA,NA,NA
"Alpine Swift","Tachymarptis melba",NA,"","X",1,1,NA,NA,11,NA
"Common Swift","Apus apus",NA,"","",NA,NA,NA,NA,NA,NA
"Pacific Swift","Apus pacificus",NA,"","",NA,NA,NA,NA,NA,NA
"Blyth's Swift","Apus leuconyx",NA,"","",NA,NA,NA,NA,NA,NA
"Dark-rumped Swift","Apus acuticauda",NA,"","",NA,NA,NA,NA,NA,NA
"Little Swift","Apus affinis",NA,"","X",4,NA,0.392857142857143,0.5,9.5,5.68625242727288
"House Swift","Apus nipalensis",NA,"","",NA,NA,NA,NA,NA,NA
"Asian Palm Swift","Cypsiurus balasiensis",NA,"","X",7,0.142857142857143,0.714285714285714,0.857142857142857,6.85714285714286,3.9299872773331
"Crested Treeswift","Hemiprocne coronata",NA,"","",NA,NA,NA,NA,NA,NA
"Water Rail","Rallus aquaticus",NA,"","",NA,NA,NA,NA,NA,NA
"Brown-cheeked Rail","Rallus indicus",NA,"","",NA,NA,NA,NA,NA,NA
"Corn Crake","Crex crex",NA,"","",NA,NA,NA,NA,NA,NA
"Slaty-breasted Rail","Lewinia striata",NA,"","X",2,NA,0.5,NA,12.5,2.94
"Spotted Crake","Porzana porzana",NA,"","",NA,NA,NA,NA,NA,NA
"Eurasian Moorhen","Gallinula chloropus",NA,"","X",5,NA,0.775,0.8,8.6,4.62161184004022
"Eurasian Coot","Fulica atra",NA,"","X",5,NA,0.65,0.6,8.6,4.62161184004022
"Gray-headed Swamphen","Porphyrio poliocephalus",NA,"","X",4,NA,0.8125,0.75,7.75,5.56533017888427
"White-browed Crake","Poliolimnas cinereus",NA,"","",NA,NA,NA,NA,NA,NA
"Watercock","Gallicrex cinerea",NA,"","X",3,NA,0.666666666666667,0.333333333333333,9.66666666666667,5.80695368597952
"White-breasted Waterhen","Amaurornis phoenicurus",NA,"","X",7,NA,0.607142857142857,0.571428571428571,6.85714285714286,3.9299872773331
"Andaman Crake","Rallina canningi",NA,"","",NA,NA,NA,NA,NA,NA
"Red-legged Crake","Rallina fasciata",NA,"","",NA,NA,NA,NA,NA,NA
"Slaty-legged Crake","Rallina eurizonoides",NA,"","",NA,NA,NA,NA,NA,NA
"Ruddy-breasted Crake","Zapornia fusca",NA,"","X",2,NA,0.625,NA,6,9.8
"Brown Crake","Zapornia akool",NA,"","",NA,NA,NA,NA,NA,NA
"Little Crake","Zapornia parva",NA,"","",NA,NA,NA,NA,NA,NA
"Baillon's Crake","Zapornia pusilla",NA,"","X",1,NA,1,NA,11,NA
"Black-tailed Crake","Zapornia bicolor",NA,"","",NA,NA,NA,NA,NA,NA
"Masked Finfoot","Heliopais personatus",NA,"","",NA,NA,NA,NA,NA,NA
"Demoiselle Crane","Anthropoides virgo",NA,"","",NA,NA,NA,NA,NA,NA
"Siberian Crane","Leucogeranus leucogeranus",NA,"","",NA,NA,NA,NA,NA,NA
"Sarus Crane","Antigone antigone",NA,"","",NA,NA,NA,NA,NA,NA
"Common Crane","Grus grus",NA,"","",NA,NA,NA,NA,NA,NA
"Black-necked Crane","Grus nigricollis",NA,"","",NA,NA,NA,NA,NA,NA
"Indian Thick-knee","Burhinus indicus",NA,"","X",3,NA,0.666666666666667,0.666666666666667,9,7.06688049990942
"Great Thick-knee","Esacus recurvirostris",NA,"","",NA,NA,NA,NA,NA,NA
"Beach Thick-knee","Esacus magnirostris",NA,"","",NA,NA,NA,NA,NA,NA
"Black-winged Stilt","Himantopus himantopus",NA,"","X",6,NA,0.625,0.833333333333333,7.83333333333333,4.06171611240591
"Pied Avocet","Recurvirostra avosetta",NA,"","X",1,NA,NA,NA,11,NA
"Ibisbill","Ibidorhyncha struthersii",NA,"","",NA,NA,NA,NA,NA,NA
"Eurasian Oystercatcher","Haematopus ostralegus",NA,"","",NA,NA,NA,NA,NA,NA
"Black-bellied Plover","Pluvialis squatarola",NA,"","",NA,NA,NA,NA,NA,NA
"European Golden-Plover","Pluvialis apricaria",NA,"","",NA,NA,NA,NA,NA,NA
"American Golden-Plover","Pluvialis dominica",NA,"","",NA,NA,NA,NA,NA,NA
"Pacific Golden-Plover","Pluvialis fulva",NA,"","X",5,0.2,0.4,0.4,9,4.11133068482699
"Northern Lapwing","Vanellus vanellus",NA,"","",NA,NA,NA,NA,NA,NA
"River Lapwing","Vanellus duvaucelii",NA,"","",NA,NA,NA,NA,NA,NA
"Yellow-wattled Lapwing","Vanellus malabaricus",NA,"X","X",4,0.25,0.46875,0.75,8.25,4.95683702912788
"Gray-headed Lapwing","Vanellus cinereus",NA,"","X",4,NA,0.53125,0.75,8.25,4.95683702912788
"Red-wattled Lapwing","Vanellus indicus",NA,"","X",6,0.166666666666667,0.791666666666667,1,7.83333333333333,4.06171611240591
"Sociable Lapwing","Vanellus gregarius",NA,"","",NA,NA,NA,NA,NA,NA
"White-tailed Lapwing","Vanellus leucurus",NA,"","",NA,NA,NA,NA,NA,NA
"Tibetan Sand-Plover","Anarhynchus atrifrons",NA,"","X",4,NA,0.5,0.5,7.5,5.90715949787487
"Greater Sand-Plover","Anarhynchus leschenaultii",NA,"","",NA,NA,NA,NA,NA,NA
"Caspian Plover","Anarhynchus asiaticus",NA,"","",NA,NA,NA,NA,NA,NA
"Kentish Plover","Anarhynchus alexandrinus",NA,"X","X",3,NA,0.541666666666667,0.666666666666667,8.66666666666667,7.70268640006704
"Common Ringed Plover","Charadrius hiaticula",NA,"","",NA,NA,NA,NA,NA,NA
"Long-billed Plover","Charadrius placidus",NA,"","",NA,NA,NA,NA,NA,NA
"Little Ringed Plover","Charadrius dubius",NA,"","X",6,0.166666666666667,0.5,0.666666666666667,7.66666666666667,4.25419844911406
"Oriental Plover","Anarhynchus veredus",NA,"","",NA,NA,NA,NA,NA,NA
"Greater Painted-Snipe","Rostratula benghalensis",NA,"","X",1,NA,1,NA,14,NA
"Pheasant-tailed Jacana","Hydrophasianus chirurgus",NA,"","X",4,NA,0.84375,0.75,7.75,5.56533017888427
"Bronze-winged Jacana","Metopidius indicus",NA,"","X",3,NA,0.611111111111111,0.666666666666667,12.3333333333333,1.72855752322887
"Whimbrel","Numenius phaeopus",NA,"","X",4,NA,0.5,0.5,7.5,5.90715949787487
"Eurasian Curlew","Numenius arquata",NA,"","X",4,NA,0.392857142857143,0.25,7.5,5.90715949787487
"Bar-tailed Godwit","Limosa lapponica",NA,"","",NA,NA,NA,NA,NA,NA
"Black-tailed Godwit","Limosa limosa",NA,"","X",4,NA,0.357142857142857,NA,8.25,4.95683702912788
"Ruddy Turnstone","Arenaria interpres",NA,"","X",2,NA,0.5,0.5,6,9.8
"Great Knot","Calidris tenuirostris",NA,"","",NA,NA,NA,NA,NA,NA
"Red Knot","Calidris canutus",NA,"","",NA,NA,NA,NA,NA,NA
"Ruff","Calidris pugnax",NA,"","X",2,NA,0.5,NA,12.5,2.94
"Broad-billed Sandpiper","Calidris falcinellus",NA,"","",NA,NA,NA,NA,NA,NA
"Sharp-tailed Sandpiper","Calidris acuminata",NA,"","",NA,NA,NA,NA,NA,NA
"Curlew Sandpiper","Calidris ferruginea",NA,"","X",1,NA,NA,NA,11,NA
"Temminck's Stint","Calidris temminckii",NA,"","X",2,NA,0.5,0.5,12.5,2.94
"Long-toed Stint","Calidris subminuta",NA,"","",NA,NA,NA,NA,NA,NA
"Spoon-billed Sandpiper","Calidris pygmaea",NA,"","",NA,NA,NA,NA,NA,NA
"Red-necked Stint","Calidris ruficollis",NA,"","",NA,NA,NA,NA,NA,NA
"Sanderling","Calidris alba",NA,"","X",1,NA,1,1,1,NA
"Dunlin","Calidris alpina",NA,"","",NA,NA,NA,NA,NA,NA
"Little Stint","Calidris minuta",NA,"","X",3,NA,0.380952380952381,0.333333333333333,9.66666666666667,5.80695368597952
"Buff-breasted Sandpiper","Calidris subruficollis",NA,"","",NA,NA,NA,NA,NA,NA
"Pectoral Sandpiper","Calidris melanotos",NA,"","",NA,NA,NA,NA,NA,NA
"Asian Dowitcher","Limnodromus semipalmatus",NA,"","",NA,NA,NA,NA,NA,NA
"Long-billed Dowitcher","Limnodromus scolopaceus",NA,"","",NA,NA,NA,NA,NA,NA
"Jack Snipe","Lymnocryptes minimus",NA,"","",NA,NA,NA,NA,NA,NA
"Eurasian Woodcock","Scolopax rusticola",NA,"","",NA,NA,NA,NA,NA,NA
"Solitary Snipe","Gallinago solitaria",NA,"","",NA,NA,NA,NA,NA,NA
"Wood Snipe","Gallinago nemoricola",NA,"","",NA,NA,NA,NA,NA,NA
"Great Snipe","Gallinago media",NA,"","",NA,NA,NA,NA,NA,NA
"Common Snipe","Gallinago gallinago",NA,"","X",2,NA,0.666666666666667,0.5,12.5,2.94
"Pin-tailed Snipe","Gallinago stenura",NA,"","X",4,NA,0.357142857142857,0.25,7.75,5.56533017888427
"Swinhoe's Snipe","Gallinago megala",NA,"","",NA,NA,NA,NA,NA,NA
"Terek Sandpiper","Xenus cinereus",NA,"","X",3,NA,0.5,NA,9.66666666666667,5.80695368597952
"Red-necked Phalarope","Phalaropus lobatus",NA,"","",NA,NA,NA,NA,NA,NA
"Red Phalarope","Phalaropus fulicarius",NA,"","",NA,NA,NA,NA,NA,NA
"Common Sandpiper","Actitis hypoleucos",NA,"","X",7,0.142857142857143,0.696428571428571,0.714285714285714,6.85714285714286,3.9299872773331
"Green Sandpiper","Tringa ochropus",NA,"","X",5,0.2,0.525,0.4,6.8,4.77693458192594
"Gray-tailed Tattler","Tringa brevipes",NA,"","",NA,NA,NA,NA,NA,NA
"Spotted Redshank","Tringa erythropus",NA,"","X",2,NA,NA,NA,12.5,2.94
"Common Greenshank","Tringa nebularia",NA,"","X",5,0.2,0.4,0.8,6.8,4.77693458192594
"Nordmann's Greenshank","Tringa guttifer",NA,"","",NA,NA,NA,NA,NA,NA
"Marsh Sandpiper","Tringa stagnatilis",NA,"","X",2,NA,0.6875,0.5,12.5,2.94
