"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km"
"Masked Finfoot","Heliopais personatus","","","X",NA,NA,NA,NA,NA,NA
"Demoiselle Crane","Anthropoides virgo","","","X",NA,NA,NA,NA,NA,NA
"Siberian Crane","Leucogeranus leucogeranus","","","X",NA,NA,NA,NA,NA,NA
"Sarus Crane","Antigone antigone","","","",NA,NA,NA,NA,NA,NA
"Common Crane","Grus grus","","","",NA,NA,NA,NA,NA,NA
"Black-necked Crane","Grus nigricollis","","","X",NA,NA,NA,NA,NA,NA
"Indian Thick-knee","Burhinus indicus","","X","X",15,0.133333333333333,0.3,0.466666666666667,18.9333333333333,4.17958296696905
"Great Thick-knee","Esacus recurvirostris","","X","X",11,0.0909090909090909,0.25,0.363636363636364,16.8181818181818,5.84316839219136
"Beach Thick-knee","Esacus magnirostris","","","",NA,NA,NA,NA,NA,NA
"Black-winged Stilt","Himantopus himantopus","","X","X",51,0.215686274509804,0.669117647058823,0.764705882352941,18.5882352941176,2.23250221516466
"Pied Avocet","Recurvirostra avosetta","","","",1,NA,1,NA,25,NA
"Ibisbill","Ibidorhyncha struthersii","","","X",NA,NA,NA,NA,NA,NA
"Eurasian Oystercatcher","Haematopus ostralegus","","","",18,0.277777777777778,0.25,0.388888888888889,16.1666666666667,3.74054939867415
"Black-bellied Plover","Pluvialis squatarola","","","",28,0.107142857142857,0.419642857142857,0.571428571428571,16.3214285714286,3.1105763429283
"European Golden-Plover","Pluvialis apricaria","","","",NA,NA,NA,NA,NA,NA
"American Golden-Plover","Pluvialis dominica","","","",NA,NA,NA,NA,NA,NA
"Pacific Golden-Plover","Pluvialis fulva","","","",46,0.217391304347826,0.646739130434783,0.695652173913043,19.0434782608696,2.28602259360373
"Northern Lapwing","Vanellus vanellus","","","",NA,NA,NA,NA,NA,NA
"River Lapwing","Vanellus duvaucelii","","","",NA,NA,NA,NA,NA,NA
"Yellow-wattled Lapwing","Vanellus malabaricus","","","X",56,0.0892857142857143,0.446428571428571,0.428571428571429,21.1964285714286,1.5805337130798
"Gray-headed Lapwing","Vanellus cinereus","","","",26,0.0384615384615385,0.288461538461538,0.269230769230769,21.1538461538462,2.36626051575104
"Red-wattled Lapwing","Vanellus indicus","X","X","X",92,0.33695652173913,0.839673913043478,0.880434782608696,18.1847826086957,1.68885369392275
"Sociable Lapwing","Vanellus gregarius","","","X",NA,NA,NA,NA,NA,NA
"White-tailed Lapwing","Vanellus leucurus","","","",1,1,NA,NA,25,NA
"Lesser Sand-Plover","Charadrius mongolus","","","",45,0.244444444444444,0.669444444444444,0.733333333333333,17.9777777777778,2.47334062637893
"Greater Sand-Plover","Charadrius leschenaultii","","","",NA,NA,NA,NA,NA,NA
"Caspian Plover","Charadrius asiaticus","","","",NA,NA,NA,NA,NA,NA
"Kentish Plover","Charadrius alexandrinus","","","X",43,0.209302325581395,0.584302325581395,0.581395348837209,16.906976744186,2.66769403321304
"Common Ringed Plover","Charadrius hiaticula","","","",14,NA,0.241071428571429,0.214285714285714,19.9285714285714,3.69529014162207
"Long-billed Plover","Charadrius placidus","","","X",NA,NA,NA,NA,NA,NA
"Little Ringed Plover","Charadrius dubius","","X","X",59,0.338983050847458,0.61228813559322,0.677966101694915,19.4745762711864,1.91911108226847
"Oriental Plover","Charadrius veredus","","","",NA,NA,NA,NA,NA,NA
"Greater Painted-Snipe","Rostratula benghalensis","","","",43,0.0232558139534884,0.366279069767442,0.441860465116279,20.6046511627907,1.98173633198007
"Pheasant-tailed Jacana","Hydrophasianus chirurgus","","","",49,0.102040816326531,0.596938775510204,0.73469387755102,19.9795918367347,2.06429971984044
"Bronze-winged Jacana","Metopidius indicus","","X","X",65,0.215384615384615,0.713461538461538,0.769230769230769,19.8461538461538,1.78555746023111
"Whimbrel","Numenius phaeopus","","","",30,0.1,0.6875,0.766666666666667,15.6666666666667,3.19836644128222
"Eurasian Curlew","Numenius arquata","","","",34,0.147058823529412,0.415441176470588,0.529411764705882,17.3529411764706,2.83642843856361
"Bar-tailed Godwit","Limosa lapponica","","","",24,0.125,0.364583333333333,0.5,17.0833333333333,3.37820801194667
"Black-tailed Godwit","Limosa limosa","","","",29,0.103448275862069,0.521551724137931,0.517241379310345,19.3103448275862,2.7411423883741
"Ruddy Turnstone","Arenaria interpres","","","",24,0.166666666666667,0.442708333333333,0.666666666666667,16.4583333333333,3.48780399260355
"Great Knot","Calidris tenuirostris","","","X",12,0.25,0.260416666666667,0.416666666666667,15.25,4.37022466657764
"Red Knot","Calidris canutus","","","",1,NA,NA,NA,4,NA
"Ruff","Calidris pugnax","","","",22,0.0454545454545455,0.454545454545455,0.409090909090909,20.4545454545455,2.77104032139735
"Broad-billed Sandpiper","Calidris falcinellus","","","",20,NA,0.40625,0.5,15.95,3.69832562398887
"Sharp-tailed Sandpiper","Calidris acuminata","","","",NA,NA,NA,NA,NA,NA
"Curlew Sandpiper","Calidris ferruginea","","","",28,0.178571428571429,0.441964285714286,0.678571428571429,17.4285714285714,3.14206820304598
"Temminck's Stint","Calidris temminckii","","","",39,0.128205128205128,0.503205128205128,0.641025641025641,18.5128205128205,2.53737904644604
"Long-toed Stint","Calidris subminuta","","","",8,NA,0.40625,0.5,24,1.48162073419617
"Spoon-billed Sandpiper","Calidris pygmaea","","","X",NA,NA,NA,NA,NA,NA
"Red-necked Stint","Calidris ruficollis","","","",NA,NA,NA,NA,NA,NA
"Sanderling","Calidris alba","","","",27,0.111111111111111,0.481481481481481,0.481481481481481,15.5925925925926,3.27880492541824
"Dunlin","Calidris alpina","","","",15,0.2,0.341666666666667,0.6,13.5333333333333,4.4319478536844
"Little Stint","Calidris minuta","","","",42,0.166666666666667,0.544642857142857,0.595238095238095,17.7619047619048,2.58340587362092
"Buff-breasted Sandpiper","Calidris subruficollis","","","",1,NA,NA,NA,23,NA
"Pectoral Sandpiper","Calidris melanotos","","","",NA,NA,NA,NA,NA,NA
"Asian Dowitcher","Limnodromus semipalmatus","","","",NA,NA,NA,NA,NA,NA
"Long-billed Dowitcher","Limnodromus scolopaceus","","","",NA,NA,NA,NA,NA,NA
"Jack Snipe","Lymnocryptes minimus","","","",2,NA,0.5,NA,23.5,2.94
"Eurasian Woodcock","Scolopax rusticola","","","",1,NA,NA,NA,24,NA
"Solitary Snipe","Gallinago solitaria","","","",NA,NA,NA,NA,NA,NA
"Wood Snipe","Gallinago nemoricola","","","",1,NA,NA,NA,25,NA
