"eBird.English.Name.2025","eBird.Scientific.Name.2025","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Avilist.English.Name","Avilist.Scientific.Name","Avibase.ID","Selected.NRL","Generation.Length","No.of.Subspecies","Percent.of.Global.Range","India.Checklist.Sortorder","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","proj2032.lci","proj2032.mean","proj2032.rci","proj2033.lci","proj2033.mean","proj2033.rci","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","rangelci","rangemean","rangerci","SoIB.Latest.Long.Term.Status","SoIB.Latest.Current.Status","SoIB.Latest.Range.Status","SoIB.Latest.Priority.Status","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Bar-tailed Godwit","Limosa lapponica","batgod","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Bar-tailed Godwit","Limosa lapponica","Bar-tailed Godwit","Limosa lapponica","Near Threatened","Schedule-II","","Appendix II",NA,"Bar-tailed Godwit","Limosa lapponica","avibase-9A684C99",1,8,3,0.031428673,246,"","","",15,0.2,0.241666666666667,0.2,4.46666666666667,1.9114885415415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58250,58580,58910,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Black-tailed Godwit","Limosa limosa","bktgod","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Black-tailed Godwit","Limosa limosa","Black-tailed Godwit","Limosa limosa","Near Threatened","Schedule-II","","Appendix II",NA,"Black-tailed Godwit","Limosa limosa","avibase-454B5CD5",1,6.28,2,0.054581142,247,"X","X","X",133,0.180451127819549,0.291353383458647,0.368421052631579,5.11278195488722,0.713625305139409,68.4173703837118,81.7972119837457,97.7619929381703,65.0279606547107,79.8678437751313,97.8662748765028,61.815981498615,77.9021230860991,98.2741473493478,58.7666479146787,76.0853292465879,98.6654619355524,55.8177623004656,74.304030101561,99.2456978378737,53.0279861038093,72.5275496895848,99.6837089790287,50.328609515391,70.7872301831635,100.111118628966,47.731301315766,69.119868075163,100.50498881411,-69.588231782716,-63.8814793079,-57.2146989535269,-2.33135440463735,-0.996642012484764,0.338070379667825,694441,694938,695435,"Rapid Decline","Stable",NA,"High","Decline","Trend Inconclusive",NA,"Moderate"
"Asian Dowitcher","Limnodromus semipalmatus","asidow1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,1,NA,"Asian Dowitcher","Limnodromus semipalmatus","Asian Dowitcher","Limnodromus semipalmatus","Near Threatened","Schedule-II","","Appendix II",NA,"Asian Dowitcher","Limnodromus semipalmatus","avibase-B7E68EC8",1,4.95,1,0.001106469,248,"","","",2,NA,NA,NA,2.5,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Long-billed Dowitcher","Limnodromus scolopaceus","lobdow","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,1,NA,"Long-billed Dowitcher","Limnodromus scolopaceus","Long-billed Dowitcher","Limnodromus scolopaceus","Near Threatened","Schedule-II","","Appendix II",NA,"Long-billed Dowitcher","Limnodromus scolopaceus","avibase-CB343E43",1,3.16,1,NA,249,"","","",2,0.5,NA,NA,4,5.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jack Snipe","Lymnocryptes minimus","jacsni","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Jack Snipe","Lymnocryptes minimus","Jack Snipe","Lymnocryptes minimus","Least Concern","Schedule-II","","Appendix II",250,"Jack Snipe","Lymnocryptes minimus","avibase-1A15F0C6",1,3.18,1,0.05812542,250,"","","",10,0.3,0.2,0.5,6,2.39159268178249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Woodcock","Scolopax rusticola","eurwoo","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Local Migrant",NA,NA,NA,"Eurasian Woodcock","Scolopax rusticola","Eurasian Woodcock","Scolopax rusticola","Least Concern","Schedule-II","","Appendix II",NA,"Eurasian Woodcock","Scolopax rusticola","avibase-BFE14290",1,4.72,1,0.034513924,251,"","","",8,0.125,0.196428571428571,0.25,7.125,1.50174065670475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solitary Snipe","Gallinago solitaria","solsni1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Resident & Winter Migrant",NA,NA,NA,"Solitary Snipe","Gallinago solitaria","Solitary Snipe","Gallinago solitaria","Least Concern","Schedule-II","","Appendix II",1000,"Solitary Snipe","Gallinago solitaria","avibase-F6B72EAF",1,3.65,1,0.028455103,252,"","","",5,0.4,0.4,NA,7.4,2.81312921850384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wood Snipe","Gallinago nemoricola","woosni1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Winter Migrant",NA,NA,NA,"Wood Snipe","Gallinago nemoricola","Wood Snipe","Gallinago nemoricola","Vulnerable","Schedule-I","","Appendix II",70,"Wood Snipe","Gallinago nemoricola","avibase-34ABFEB7",1,3.89,1,0.140205811,253,"","","",1,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Snipe","Gallinago media","gresni1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Uncertain",NA,1,NA,"Great Snipe","Gallinago media","Great Snipe","Gallinago media","Near Threatened","Schedule-II","","Appendix II",NA,"Great Snipe","Gallinago media","avibase-BCCD5840",NA,3.84,1,NA,254,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swinhoe's Snipe","Gallinago megala","swisni1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Swinhoe's Snipe","Gallinago megala","Swinhoe's Snipe","Gallinago megala","Least Concern","Schedule-II","","Appendix II",1000,"Swinhoe's Snipe","Gallinago megala","avibase-9E66B47A",1,3.2,1,0.032459034,255,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pin-tailed Snipe","Gallinago stenura","pitsni","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Pin-tailed Snipe","Gallinago stenura","Pin-tailed Snipe","Gallinago stenura","Least Concern","Schedule-II","","Appendix II",10000,"Pin-tailed Snipe","Gallinago stenura","avibase-EE61E2CA",1,3.18,1,0.153532044,256,"","","",37,0.135135135135135,0.195945945945946,0.27027027027027,8.40540540540541,1.90849793123879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259233,259784,260335,NA,NA,NA,"Low",NA,NA,NA,NA
"Common Snipe","Gallinago gallinago","comsni","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Common Snipe","Gallinago gallinago","Common Snipe","Gallinago gallinago","Least Concern","Schedule-II","","Appendix II",10000,"Common Snipe","Gallinago gallinago","avibase-9151E0BA",1,4.26,1,0.04828859,257,"X","X","X",149,0.134228187919463,0.266778523489933,0.369127516778524,6.3489932885906,0.740524200915114,64.0417540297721,82.9472833798154,107.236230091383,61.0062556440543,82.0195721702416,109.839679765622,58.0852726562531,81.1726801211015,112.813487944063,55.2715215201192,80.3137940521166,116.169812179903,52.5418919870405,79.4101880243531,119.357403916481,49.9877310963587,78.5358845499921,122.772751758798,47.5180994345325,77.7974703805033,126.194515641748,45.1548847154759,76.8077685267596,129.994010759486,-51.1614770735044,-41.7161638361846,-30.5624739185918,-3.39019700565604,-0.787595463264125,1.81500607912779,807412,807412,807412,"Decline","Stable",NA,"Moderate","Decline","Trend Inconclusive",NA,"Moderate"
"Red Phalarope","Phalaropus fulicarius","redpha1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Passage Migrant",NA,1,NA,"Red Phalarope","Phalaropus fulicarius","Red Phalarope","Phalaropus fulicarius","Least Concern","Schedule-II","","Appendix II",NA,"Red Phalarope","Phalaropus fulicarius","avibase-18A19380",1,5.4,1,NA,258,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-necked Phalarope","Phalaropus lobatus","renpha","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Red-necked Phalarope","Phalaropus lobatus","Red-necked Phalarope","Phalaropus lobatus","Least Concern","Schedule-II","","Appendix II",NA,"Red-necked Phalarope","Phalaropus lobatus","avibase-E6F3BA54",1,4.01,1,NA,259,"","","",6,0.166666666666667,0.285714285714286,0.333333333333333,4.83333333333333,1.85367143199052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Terek Sandpiper","Xenus cinereus","tersan","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Terek Sandpiper","Xenus cinereus","Terek Sandpiper","Xenus cinereus","Least Concern","Schedule-II","","Appendix II",1000,"Terek Sandpiper","Xenus cinereus","avibase-6D5992EE",1,4.13,1,0.008257564,260,"","","",39,0.102564102564103,0.272435897435897,0.435897435897436,4.56410256410256,0.991948680901765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100651,100986,101321,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Common Sandpiper","Actitis hypoleucos","comsan","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Omnivore","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Common Sandpiper","Actitis hypoleucos","Common Sandpiper","Actitis hypoleucos","Least Concern","Schedule-II","","Appendix II",710,"Common Sandpiper","Actitis hypoleucos","avibase-8548B07E",1,4.69,1,0.044992206,261,"X","X","X",474,0.124472573839662,0.346518987341772,0.527426160337553,5.48945147679325,0.375943370744618,86.6256048821155,95.2138510890172,104.769854455141,84.9716569975168,94.6686759669075,105.614115258518,83.3116578572991,94.16950103678,106.587437705146,81.6438930090524,93.6522526305573,107.563458340058,80.0485477625783,93.0931656041274,108.553169416112,78.4869150910169,92.6393727462511,109.533174854576,76.9254582813485,92.1684193446367,110.544180304528,75.3209870590558,91.6452920592572,111.536529311935,-24.8650452387035,-16.9398258924521,-7.3000649073588,-1.91816891887687,-0.481671788520225,0.954825341836418,2262946,2263393,2263840,"Trend Inconclusive","Stable",NA,"Moderate","Trend Inconclusive","Stable",NA,"Low"
"Green Sandpiper","Tringa ochropus","grnsan","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Green Sandpiper","Tringa ochropus","Green Sandpiper","Tringa ochropus","Least Concern","Schedule-II","","Appendix II",1000,"Green Sandpiper","Tringa ochropus","avibase-A7B17EFC",1,5.84,1,0.062819989,262,"X","X","X",380,0.128947368421053,0.317763157894737,0.492105263157895,5.85263157894737,0.4394468683875,88.843927679644,101.30412206756,115.634508038512,87.4836813368089,101.704646468804,118.3406263782,86.0977650293713,102.07654569742,121.245198332355,84.7071326057558,102.482294747838,124.237626333485,83.3278057174906,102.896662193832,127.271491069137,81.9854239610243,103.323522608201,130.58342869495,80.5507824031904,103.739730102783,133.819682190114,79.1617401333786,104.132823403353,137.100250543154,-30.4012147349978,-21.8258598421394,-10.9235687592585,-1.46045071670321,0.270528759127173,2.00150823495755,2197912,2198419,2198926,"Trend Inconclusive","Stable",NA,"Moderate","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Gray-tailed Tattler","Tringa brevipes","gyttat1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Uncertain",NA,1,NA,"Grey-tailed Tattler","Tringa brevipes","Grey-tailed Tattler","Tringa brevipes","Least Concern","Schedule-II","","Appendix II",NA,"Grey-tailed Tattler","Tringa brevipes","avibase-29256A38",NA,4.6,1,0.006507006,263,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marsh Sandpiper","Tringa stagnatilis","marsan","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Marsh Sandpiper","Tringa stagnatilis","Marsh Sandpiper","Tringa stagnatilis","Least Concern","Schedule-II","","Appendix II",1000,"Marsh Sandpiper","Tringa stagnatilis","avibase-15CF9352",1,6.04,1,0.045021613,264,"X","X","X",174,0.155172413793103,0.251436781609195,0.339080459770115,5.94252873563218,0.697798244483499,81.5105447617427,90.807653451812,101.111413142973,79.4997595504055,89.8485888666542,101.837460577052,77.5533882028211,88.9750611245032,102.560300012851,75.4464160200972,88.1196140076248,103.147711345344,73.538678451269,87.2549290365242,103.925921725632,71.7284547565503,86.4726618178749,104.596436280635,69.7832290797159,85.5755869272209,105.359736275391,67.7597265402112,84.6627155200346,106.105336483613,-59.8653337248452,-52.165135391048,-43.0644002566509,-1.52174858493533,-0.524083953279276,0.473580678376773,665767,665767,665767,"Decline","Stable",NA,"High","Rapid Decline","Trend Inconclusive",NA,"Moderate"
"Wood Sandpiper","Tringa glareola","woosan","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Wood Sandpiper","Tringa glareola","Wood Sandpiper","Tringa glareola","Least Concern","Schedule-II","","Appendix II",1400,"Wood Sandpiper","Tringa glareola","avibase-8E67DC5F",1,3.08,1,0.059745112,265,"X","X","X",302,0.0894039735099338,0.314155629139073,0.490066225165563,5.91059602649007,0.501811906252019,98.0861006041658,104.939709588984,112.506467790705,97.0964369079333,105.0404395149,113.786745011799,96.186873847536,105.183535150863,115.08414606858,95.2516428822795,105.278695476754,116.472661423091,94.391036255442,105.318462717547,117.794614620071,93.4479047296791,105.394690080732,119.15156096145,92.4267406125048,105.520215243066,120.520741922374,91.4859942941955,105.612293692502,121.945178941505,-30.1137610847182,-20.92692662679,-9.90165706116019,-0.84922500697631,0.0589656305128755,0.967156268002061,1898087,1898604,1899121,"Trend Inconclusive","Stable",NA,"Low","Trend Inconclusive","Stable",NA,"Low"
"Common Redshank","Tringa totanus","comred1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Common Redshank","Tringa totanus","Common Redshank","Tringa totanus","Least Concern","Schedule-II","","Appendix II",1000,"Common Redshank","Tringa totanus","avibase-D6BFC73A",1,5.6,5,0.067777404,266,"X","X","X",187,0.18716577540107,0.344919786096257,0.475935828877005,5.31016042780749,0.568287723677045,72.1201654224253,77.1066301031523,82.6031457953289,69.8151344223003,75.3557213676502,81.5944977066592,67.548984568442,73.6816287911284,80.6077085754717,65.3658678474503,72.1007037440824,79.649029422443,63.2202871094798,70.4655510523681,78.6301554396907,61.1716950390812,68.9018485086267,77.779738050782,59.1741641416308,67.3543661499077,76.8460365958074,57.2499005364558,65.8630052307202,75.8691023038168,-65.9827935436261,-60.6024796736231,-54.4225643986783,-1.50169731940522,-0.977866192317015,-0.454035065228807,578384,578384,578384,"Rapid Decline","Trend Inconclusive",NA,"High","Decline","Trend Inconclusive",NA,"Moderate"
"Nordmann's Greenshank","Tringa guttifer","norgre1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Nordmann's Greenshank","Tringa guttifer","Spotted Greenshank","Tringa guttifer","Endangered","Recent addition","Appendix I","Appendix I",NA,"Nordmann's Greenshank","Tringa guttifer","avibase-C7E9D357",NA,5.16,1,0.016541821,267,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spotted Redshank","Tringa erythropus","spored","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Spotted Redshank","Tringa erythropus","Spotted Redshank","Tringa erythropus","Least Concern","Schedule-II","","Appendix II",250,"Spotted Redshank","Tringa erythropus","avibase-0895DD84",1,4.8,1,0.091314432,268,"X","X","X",118,0.144067796610169,0.269067796610169,0.313559322033898,5.83050847457627,0.710972834887754,44.3332235503576,53.5549242617125,64.8704604369107,40.3736571432386,50.1883744987827,62.4942165268508,36.7824254742521,46.985231240952,60.2361340557485,33.3949707716274,43.9783858715598,58.0243205909849,30.4330352440767,41.2399231739052,56.0757066149706,27.7041852894068,38.6310897254326,54.0904105628926,25.2154120380253,36.2154969856283,52.1740655598501,22.9503178334378,33.933287074427,50.4617181693775,-76.2507069293487,-70.7944781282854,-64.3163832312686,-3.93902522446865,-2.5543156261659,-1.16960602786314,715525,716180,716835,"Rapid Decline","Trend Inconclusive",NA,"Moderate","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Common Greenshank","Tringa nebularia","comgre","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Common Greenshank","Tringa nebularia","Common Greenshank","Tringa nebularia","Least Concern","Schedule-I","","Appendix II",710,"Common Greenshank","Tringa nebularia","avibase-18B415D2",1,6.31,1,0.059407398,269,"X","X","X",266,0.161654135338346,0.281484962406015,0.406015037593985,5.86842105263158,0.52411258821177,76.861050216865,89.2380960527736,103.914922160012,73.9568608247957,87.7679638238439,104.409407878702,71.1370355093343,86.2811644787022,105.039784664121,68.3591769561337,84.8512094454946,105.696320518482,65.7704469507333,83.4661382767244,106.374201350448,63.2479464212993,82.1830459665267,107.102206505311,60.7002669609969,80.8599730866287,107.901551177532,58.3219657905742,79.5459341587218,108.692656490188,-55.3429750645349,-49.6045219595991,-42.3964405507246,-2.31687363958802,-0.905975177463097,0.504923284661827,1463576,1464169,1464762,"Decline","Stable",NA,"Moderate","Rapid Decline","Stable",NA,"Moderate"
"Ruddy Turnstone","Arenaria interpres","rudtur","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Ruddy Turnstone","Arenaria interpres","Ruddy Turnstone","Arenaria interpres","Near Threatened","Schedule-II","","Appendix II",1000,"Ruddy Turnstone","Arenaria interpres","avibase-DC3050A9",1,7.91,1,0.020484662,270,"","","",30,0.166666666666667,0.2875,0.333333333333333,4.96666666666667,1.30379108873513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56133,56371,56609,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Great Knot","Calidris tenuirostris","grekno","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Omnivore","No","No","No","Non-endemic","Wetland","Winter Migrant",1,NA,NA,"Great Knot","Calidris tenuirostris","Great Knot","Calidris tenuirostris","Endangered","Schedule-I","","Appendix I",NA,"Great Knot","Calidris tenuirostris","avibase-09C51FA9",1,6.63,1,0.062541642,271,"","","X",10,0.2,0.275,0.3,4.5,2.02954401008918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23008,23264,23520,"Insufficient Data","Insufficient Data",NA,"High","Insufficient Data","Insufficient Data",NA,"High"
"Red Knot","Calidris canutus","redkno","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Red Knot","Calidris canutus","Red Knot","Calidris canutus","Near Threatened","Schedule-II","","Appendix II",NA,"Red Knot","Calidris canutus","avibase-B5CE8FAD",1,7.19,3,0.020265882,272,"","","",2,NA,0.5,NA,5.5,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ruff","Calidris pugnax","ruff","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Ruff","Calidris pugnax","Ruff","Calidris pugnax","Least Concern","Schedule-II","","Appendix II",1000,"Ruff","Calidris pugnax","avibase-2DABF98F",1,6.44,1,0.008705894,273,"X","X","X",102,0.127450980392157,0.29656862745098,0.42156862745098,4.7843137254902,0.75614046407697,61.076516650976,74.0173959978484,89.5476229058277,57.4311307637354,71.6129825346825,89.1000493258049,54.0249798481158,69.2609758286358,88.8432846365552,50.7835674114556,66.9807673480292,88.41839817869,47.6814648934707,64.8568026005261,88.1840251255081,44.8073267373623,62.757063883306,87.945548272288,42.1073681736982,60.8390317537097,87.5517561127234,39.5482680176215,58.8265729451203,87.2513129694798,-74.4978346599892,-69.421795017055,-63.1212548478319,-2.37996417118159,-1.16882229708626,0.0423195770090702,613818,614277,614736,"Rapid Decline","Stable",NA,"Moderate","Decline","Trend Inconclusive",NA,"Moderate"
"Broad-billed Sandpiper","Calidris falcinellus","brbsan","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Broad-billed Sandpiper","Calidris falcinellus","Broad-billed Sandpiper","Calidris falcinellus","Vulnerable","Schedule-II","","Appendix II",NA,"Broad-billed Sandpiper","Calidris falcinellus","avibase-0A14882F",1,4.59,2,0.048511027,274,"","","",15,0.133333333333333,0.216666666666667,0.133333333333333,4.8,1.61399215198422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36293,36574,36855,NA,NA,NA,"High",NA,NA,NA,NA
