"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km"
"Green-winged Teal","Anas crecca","X","X","X",1346,0.112184249628529,0.323272659732541,0.413075780089153,11.1389301634473,0.347701864833081
"Andaman Teal","Anas albogularis","","X","X",17,0.176470588235294,0.330882352941176,0.411764705882353,6.88235294117647,2.34021499618597
"Marbled Teal","Marmaronetta angustirostris","","","X",8,0.5,NA,NA,14.75,2.6646012834944
"Pink-headed Duck","Rhodonessa caryophyllacea","","","",NA,NA,NA,NA,NA,NA
"White-winged Duck","Asarcornis scutulata","X","X","X",9,0.444444444444444,0.319444444444444,0.444444444444444,10.6666666666667,3.09903210696501
"Red-crested Pochard","Netta rufina","X","X","X",734,0.0681198910081744,0.284570844686649,0.400544959128065,10.3937329700272,0.426010204979634
"Common Pochard","Aythya ferina","X","X","X",1022,0.098825831702544,0.294642857142857,0.396281800391389,10.7465753424658,0.373901564988423
"Ferruginous Duck","Aythya nyroca","X","X","X",496,0.0907258064516129,0.285030241935484,0.368951612903226,11.3407258064516,0.543365272797457
"Baer's Pochard","Aythya baeri","","","X",9,NA,0.148148148148148,0.111111111111111,15.6666666666667,3.59333333333333
"Tufted Duck","Aythya fuligula","X","X","X",647,0.142194744976816,0.278979907264297,0.39258114374034,11.4234930448223,0.469944042530463
"Greater Scaup","Aythya marila","","","",10,NA,0.125,0.1,19.4,2.79027644986418
"Long-tailed Duck","Clangula hyemalis","","","",2,NA,NA,NA,15,0
"Common Goldeneye","Bucephala clangula","","","",5,0.2,0.225,0.2,16.8,2.51002470107368
"Smew","Mergellus albellus","","","",3,0.333333333333333,0.388888888888889,0.333333333333333,16.3333333333333,3.63760605038228
"Common Merganser","Mergus merganser","X","X","X",118,0.177966101694915,0.268008474576271,0.398305084745763,11.8898305084746,1.14791086393804
"Red-breasted Merganser","Mergus serrator","","","",NA,NA,NA,NA,NA,NA
"White-headed Duck","Oxyura leucocephala","","","",NA,NA,NA,NA,NA,NA
"Nicobar Megapode","Megapodius nicobariensis","","","X",12,0.0833333333333333,0.263888888888889,0.583333333333333,4.16666666666667,1.88171960899298
"Hill Partridge","Arborophila torqueola","X","X","X",146,0.10958904109589,0.350171232876712,0.527397260273973,11.1027397260274,0.967604147278368
"Chestnut-breasted Partridge","Arborophila mandellii","","","X",13,0.153846153846154,0.298076923076923,0.461538461538462,11.3846153846154,3.80872640710533
"Rufous-throated Partridge","Arborophila rufogularis","","","X",62,0.0483870967741935,0.262096774193548,0.532258064516129,12.0483870967742,1.76326130074297
"White-cheeked Partridge","Arborophila atrogularis","","","X",33,0.212121212121212,0.28030303030303,0.333333333333333,11.6666666666667,2.10785735434413
"Snow Partridge","Lerwa lerwa","","","",20,0.2,0.2875,0.3,10.7,1.97592478015791
"Blood Pheasant","Ithaginis cruentus","X","X","X",11,0.272727272727273,0.443181818181818,0.545454545454545,10.6363636363636,3.42832190355284
"Western Tragopan","Tragopan melanocephalus","","","X",8,0.5,0.25,0.375,10,3.49439551281763
"Satyr Tragopan","Tragopan satyra","X","X","X",16,0.125,0.4140625,0.5,14.9375,3.19299956937047
"Blyth's Tragopan","Tragopan blythii","","","X",8,0.125,0.464285714285714,0.75,9.5,3.74090898044847
"Temminck's Tragopan","Tragopan temminckii","","","X",4,NA,0.464285714285714,0.75,11.75,5.44907025708668
"Himalayan Monal","Lophophorus impejanus","","X","X",108,0.12037037037037,0.288194444444444,0.425925925925926,9.62037037037037,0.979734557592462
"Sclater's Monal","Lophophorus sclateri","","","X",3,NA,0.5,0.333333333333333,10,6.30051849718206
"Koklass Pheasant","Pucrasia macrolopha","","","X",91,0.175824175824176,0.328296703296703,0.483516483516484,11.7912087912088,1.1809023394446
"Tibetan Partridge","Perdix hodgsoniae","","","",31,0.0645161290322581,0.282258064516129,0.516129032258065,8.03225806451613,1.70404984953441
"Hume's Pheasant","Syrmaticus humiae","","","",1,NA,NA,NA,10,NA
"Cheer Pheasant","Catreus wallichii","","","X",54,0.111111111111111,0.25462962962963,0.444444444444444,13.7407407407407,1.57342238657457
"Kalij Pheasant","Lophura leucomelanos","X","X","X",279,0.139784946236559,0.422491039426523,0.56989247311828,11.0752688172043,0.697459026427462
"Indian Peafowl","Pavo cristatus","X","X","X",2546,0.0620581304006284,0.450510604870385,0.649646504320503,9.90887666928515,0.257722189389091
"Green Peafowl","Pavo muticus","","","",NA,NA,NA,NA,NA,NA
"Red Spurfowl","Galloperdix spadicea","X","X","X",457,0.105032822757112,0.432439824945295,0.582056892778993,15.9496717724289,0.619429210274614
"Painted Spurfowl","Galloperdix lunulata","X","X","X",302,0.0364238410596026,0.258692052980132,0.423841059602649,12.9370860927152,0.768524580685996
"Gray Peacock-Pheasant","Polyplectron bicalcaratum","","","X",45,0.133333333333333,0.266666666666667,0.333333333333333,9.53333333333333,1.63819639675572
"Mountain Bamboo-Partridge","Bambusicola fytchii","","","",33,NA,0.268939393939394,0.454545454545455,7.48484848484848,1.50212075363269
"Red Junglefowl","Gallus gallus","X","X","X",551,0.0871143375680581,0.330989110707804,0.511796733212341,10.3793103448276,0.502252902481148
"Gray Junglefowl","Gallus sonneratii","X","X","X",512,0.169921875,0.509521484375,0.703125,16.103515625,0.560704867268552
"Gray Francolin","Ortygornis pondicerianus","X","X","X",2694,0.0597624350408315,0.41137713437268,0.608389012620638,9.09465478841871,0.235296448104219
"Swamp Francolin","Ortygornis gularis","","X","X",44,0.227272727272727,0.360795454545455,0.636363636363636,12.8181818181818,1.3552228111867
"Chinese Francolin","Francolinus pintadeanus","","","",1,NA,1,NA,4,NA
"Black Francolin","Francolinus francolinus","X","X","X",485,0.0804123711340206,0.345360824742268,0.54020618556701,10.1340206185567,0.522911876923629
"Painted Francolin","Francolinus pictus","","X","X",527,0.0493358633776091,0.301944971537002,0.478178368121442,10.7817836812144,0.492831115598621
"Tibetan Snowcock","Tetraogallus tibetanus","","","",27,0.037037037037037,0.208333333333333,0.333333333333333,8.7037037037037,1.78713014829096
"Himalayan Snowcock","Tetraogallus himalayensis","","","X",74,0.121621621621622,0.216216216216216,0.337837837837838,7.40540540540541,0.979033614998054
"Blue-breasted Quail","Synoicus chinensis","","","",7,0.428571428571429,0.183673469387755,0.285714285714286,14,4.58664728678076
"Common Quail","Coturnix coturnix","","","",120,0.108333333333333,0.176041666666667,0.325,13,1.14437207715865
"Japanese Quail","Coturnix japonica","","","",NA,NA,NA,NA,NA,NA
"Rain Quail","Coturnix coromandelica","X","X","X",399,0.0827067669172932,0.233395989974937,0.350877192982456,13.1854636591479,0.630603268433019
"Chukar","Alectoris chukar","X","X","X",184,0.0652173913043478,0.360733695652174,0.548913043478261,8.51086956521739,0.828741479724588
"Jungle Bush-Quail","Perdicula asiatica","X","X","X",739,0.0703653585926928,0.29414749661705,0.443843031123139,13.3355886332882,0.47955575831801
"Rock Bush-Quail","Perdicula argoondah","","X","X",390,0.0358974358974359,0.240384615384615,0.433333333333333,11.125641025641,0.57486816579458
"Painted Bush-Quail","Perdicula erythrorhyncha","","","X",64,0.15625,0.318359375,0.375,21.78125,0.904641676300622
"Manipur Bush-Quail","Perdicula manipurensis","","","X",NA,NA,NA,NA,NA,NA
"Himalayan Quail","Ophrysia superciliosa","","","X",NA,NA,NA,NA,NA,NA
"Greater Flamingo","Phoenicopterus roseus","X","X","X",502,0.141434262948207,0.31847609561753,0.360557768924303,10.8545816733068,0.572430987776445
"Lesser Flamingo","Phoeniconaias minor","","X","X",132,0.128787878787879,0.339015151515151,0.446969696969697,12.1136363636364,1.10852855923107
"Little Grebe","Tachybaptus ruficollis","X","X","X",2564,0.0815132605304212,0.388894305772231,0.565132605304212,9.96684867394696,0.250222277367717
"Horned Grebe","Podiceps auritus","","","",NA,NA,NA,NA,NA,NA
"Red-necked Grebe","Podiceps grisegena","","","",2,NA,NA,NA,14,17.64
"Great Crested Grebe","Podiceps cristatus","X","X","X",378,0.103174603174603,0.272156084656085,0.399470899470899,11.3068783068783,0.601615921775512
"Eared Grebe","Podiceps nigricollis","","","",40,0.175,0.2125,0.275,12.35,1.89035096456472
"Rock Pigeon","Columba livia","X","X","X",3900,0.0676923076923077,0.466538461538462,0.677435897435897,8.55358974358974,0.196546271676307
"Hill Pigeon","Columba rupestris","","X","X",121,0.140495867768595,0.40495867768595,0.636363636363636,5.81818181818182,0.691244416234378
"Snow Pigeon","Columba leuconota","X","X","X",169,0.112426035502959,0.292899408284024,0.408284023668639,8.7396449704142,0.78173799237045
"Yellow-eyed Pigeon","Columba eversmanni","","","X",18,NA,0.284722222222222,0.388888888888889,10.8888888888889,2.82074522619149
"Common Wood-Pigeon","Columba palumbus","","","X",53,0.0943396226415094,0.214622641509434,0.471698113207547,14.7358490566038,1.5619709238709
"Speckled Wood-Pigeon","Columba hodgsonii","","X","X",98,0.112244897959184,0.275510204081633,0.408163265306122,11.7448979591837,1.30166744767237
"Ashy Wood-Pigeon","Columba pulchricollis","","","X",38,0.0789473684210526,0.259868421052632,0.447368421052632,13.2894736842105,1.99167819486316
"Nilgiri Wood-Pigeon","Columba elphinstonii","X","X","X",149,0.154362416107383,0.400167785234899,0.563758389261745,19.8053691275168,0.809261331883396
"Pale-capped Pigeon","Columba punicea","","","X",28,0.142857142857143,0.21875,0.392857142857143,11.5,2.23724367453777
"Andaman Wood-Pigeon","Columba palumboides","X","X","X",27,0.0740740740740741,0.305555555555556,0.666666666666667,6.66666666666667,1.57621494766848
"European Turtle-Dove","Streptopelia turtur","","","",1,1,NA,NA,14,NA
"Oriental Turtle-Dove","Streptopelia orientalis","X","X","X",1194,0.113065326633166,0.348722780569514,0.506700167504188,11.7093802345059,0.379451384893462
"Eurasian Collared-Dove","Streptopelia decaocto","X","X","X",3104,0.0818298969072165,0.407578930412371,0.586340206185567,8.75837628865979,0.216673136944809
"Red Collared-Dove","Streptopelia tranquebarica","X","X","X",1765,0.0572237960339943,0.304178470254958,0.482152974504249,10.3728045325779,0.289648937596782
"Spotted Dove","Spilopelia chinensis","X","X","X",3274,0.105375687232743,0.47858124618204,0.65791081246182,9.05833842394624,0.220490235207491
"Laughing Dove","Spilopelia senegalensis","X","X","X",3062,0.0715218811234487,0.433825930764206,0.612671456564337,8.44937949052907,0.216157231819794
"Barred Cuckoo-Dove","Macropygia unchall","","X","X",107,0.130841121495327,0.330607476635514,0.429906542056075,10.6355140186916,1.128927246023
"Andaman Cuckoo-Dove","Macropygia rufipennis","","","X",30,0.0333333333333333,0.375,0.766666666666667,6.5,1.47018772747666
"Namaqua Dove","Oena capensis","","","",NA,NA,NA,NA,NA,NA
"Asian Emerald Dove","Chalcophaps indica","X","X","X",727,0.130674002751032,0.41162310866575,0.55433287482806,13.1939477303989,0.52676609208058
"Nicobar Pigeon","Caloenas nicobarica","","","X",21,0.142857142857143,0.238095238095238,0.333333333333333,4.66666666666667,1.65281712371467
"Orange-breasted Green-Pigeon","Treron bicinctus","","X","X",134,0.0522388059701493,0.271455223880597,0.402985074626866,14.9850746268657,1.20121220815238
"Gray-fronted Green-Pigeon","Treron affinis","X","X","X",267,0.168539325842697,0.574906367041198,0.719101123595506,18.0861423220974,0.755237072314738
"Andaman Green-Pigeon","Treron chloropterus","","","X",38,0.105263157894737,0.407894736842105,0.736842105263158,5.63157894736842,1.30661775257203
"Ashy-headed Green-Pigeon","Treron phayrei","","","X",92,0.0217391304347826,0.235054347826087,0.41304347826087,11.5760869565217,1.29954986558178
"Thick-billed Green-Pigeon","Treron curvirostra","","X","X",98,0.0918367346938776,0.255102040816327,0.397959183673469,11.2448979591837,1.22744559163018
"Yellow-footed Green-Pigeon","Treron phoenicopterus","X","X","X",2007,0.049825610363727,0.359803188839063,0.542600896860987,10.2072745391131,0.284874451631883
"Pin-tailed Green-Pigeon","Treron apicauda","","X","X",113,0.132743362831858,0.309734513274336,0.460176991150442,11.4601769911504,1.20957985947504
"Wedge-tailed Green-Pigeon","Treron sphenurus","X","X","X",220,0.0727272727272727,0.340909090909091,0.5,11.6454545454545,0.808017472168539
"Green Imperial-Pigeon","Ducula aenea","X","X","X",340,0.105882352941176,0.388602941176471,0.508823529411765,14.7382352941176,0.819829320460667
"Nicobar Imperial-Pigeon","Ducula nicobarica","","","X",14,0.142857142857143,0.357142857142857,0.714285714285714,3.85714285714286,1.66738856160903
"Malabar Imperial-Pigeon","Ducula cuprea","X","X","X",139,0.20863309352518,0.507194244604317,0.647482014388489,20.5035971223022,0.804627862955417
"Mountain Imperial-Pigeon","Ducula badia","","X","X",111,0.144144144144144,0.278153153153153,0.378378378378378,9.34234234234234,1.17243510604478
"Pied Imperial-Pigeon","Ducula bicolor","","","",28,0.25,0.299107142857143,0.678571428571429,4,1.18855031523779
"Tibetan Sandgrouse","Syrrhaptes tibetanus","","","",25,0.16,0.26,0.36,5.96,1.75482949599099
"Pallas's Sandgrouse","Syrrhaptes paradoxus","","","",NA,NA,NA,NA,NA,NA
"Pin-tailed Sandgrouse","Pterocles alchata","","","",NA,NA,NA,NA,NA,NA
"Chestnut-bellied Sandgrouse","Pterocles exustus","X","X","X",602,0.079734219269103,0.283014950166113,0.435215946843854,10.5963455149502,0.502583098213089
"Spotted Sandgrouse","Pterocles senegallus","","","",12,0.166666666666667,0.15625,0.25,16.25,2.53178640968041
"Black-bellied Sandgrouse","Pterocles orientalis","","","",7,0.142857142857143,0.321428571428571,NA,11.7142857142857,4.52064892096994
"Painted Sandgrouse","Pterocles indicus","X","X","X",234,0.0683760683760684,0.223290598290598,0.41025641025641,12.7905982905983,0.7654106504829
"Great Indian Bustard","Ardeotis nigriceps","","X","X",45,0.155555555555556,0.197222222222222,0.311111111111111,11.3555555555556,1.74881731528615
"Macqueen's Bustard","Chlamydotis macqueenii","","","X",31,0.0967741935483871,0.241935483870968,0.354838709677419,12.4838709677419,2.25016372626643
"Bengal Florican","Houbaropsis bengalensis","","","X",20,0.25,0.30625,0.55,12.95,2.31681355586322
"Lesser Florican","Sypheotides indicus","","","X",19,NA,0.263157894736842,0.210526315789474,8.57894736842105,2.7650250221916
"Little Bustard","Tetrax tetrax","","","",NA,NA,NA,NA,NA,NA
"Andaman Coucal","Centropus andamanensis","","X","X",25,0.16,0.595,0.68,6.48,1.68651138152104
"Greater Coucal","Centropus sinensis","X","X","X",3429,0.0869058034412365,0.46259842519685,0.654709827938174,8.93175853018373,0.212456891699216
"Lesser Coucal","Centropus bengalensis","X","X","X",256,0.05859375,0.30712890625,0.46484375,14.36328125,0.862434351577257
"Sirkeer Malkoha","Taccocua leschenaultii","X","X","X",636,0.0644654088050314,0.244693396226415,0.374213836477987,13.4245283018868,0.495982640749321
"Blue-faced Malkoha","Phaenicophaeus viridirostris","X","X","X",685,0.0832116788321168,0.430839416058394,0.576642335766423,14.2642335766423,0.518530682555565
"Green-billed Malkoha","Phaenicophaeus tristis","X","X","X",278,0.0719424460431655,0.321492805755396,0.532374100719424,9.64748201438849,0.685498700880873
"Chestnut-winged Cuckoo","Clamator coromandus","","X","X",127,0.047244094488189,0.208661417322835,0.401574803149606,17.2362204724409,1.17846684549196
"Pied Cuckoo","Clamator jacobinus","X","X","X",1626,0.0565805658056581,0.35470479704797,0.506150061500615,12.3179581795818,0.320707912310468
"Asian Koel","Eudynamys scolopaceus","X","X","X",3352,0.074582338902148,0.451372315035799,0.642601431980907,9.3123508353222,0.21414368926107
"Asian Emerald Cuckoo","Chrysococcyx maculatus","","","X",41,0.024390243902439,0.286585365853659,0.463414634146341,14.5609756097561,1.92021549702807
"Violet Cuckoo","Chrysococcyx xanthorhynchus","","","",28,0.0714285714285714,0.303571428571429,0.464285714285714,10.9285714285714,2.39823082940552
"Horsfield's Bronze-Cuckoo","Chrysococcyx basalis","","","",NA,NA,NA,NA,NA,NA
"Banded Bay Cuckoo","Cacomantis sonneratii","X","X","X",449,0.0757238307349666,0.309576837416481,0.514476614699332,15.8485523385301,0.637704490751566
"Plaintive Cuckoo","Cacomantis merulinus","","X","X",289,0.0449826989619377,0.269896193771626,0.477508650519031,11.0276816608997,0.651060889935823
"Gray-bellied Cuckoo","Cacomantis passerinus","X","X","X",1226,0.0522022838499184,0.323103588907015,0.50815660685155,13.4151712887439,0.375208650626192
"Fork-tailed Drongo-Cuckoo","Surniculus dicruroides","","X","X",252,0.0317460317460317,0.339781746031746,0.51984126984127,18.6666666666667,0.74408251361924
"Square-tailed Drongo-Cuckoo","Surniculus lugubris","","X","X",148,0.0743243243243243,0.253378378378378,0.506756756756757,11.972972972973,1.0163433886307
"Large Hawk-Cuckoo","Hierococcyx sparverioides","X","X","X",208,0.115384615384615,0.311298076923077,0.519230769230769,13.25,1.00672135446925
"Common Hawk-Cuckoo","Hierococcyx varius","X","X","X",2347,0.0847890924584576,0.399179804005113,0.587558585428206,10.5581593523647,0.26686173540734
"Hodgson's Hawk-Cuckoo","Hierococcyx nisicolor","","","",28,0.0357142857142857,0.316326530612245,0.678571428571429,13.3928571428571,2.57482038208493
"Lesser Cuckoo","Cuculus poliocephalus","","X","X",128,0.1015625,0.212890625,0.4453125,13.5390625,1.25997785627209
"Indian Cuckoo","Cuculus micropterus","X","X","X",734,0.0762942779291553,0.294107629427793,0.494550408719346,13.1880108991826,0.505193740479459
"Himalayan Cuckoo","Cuculus saturatus","X","X","X",148,0.121621621621622,0.331925675675676,0.5,12.6216216216216,0.928541876839204
"Common Cuckoo","Cuculus canorus","X","X","X",832,0.0697115384615385,0.272686298076923,0.455528846153846,13.8149038461538,0.453239136636514
"Sri Lanka Frogmouth","Batrachostomus moniliger","","","",94,0.0425531914893617,0.365691489361702,0.531914893617021,20.1276595744681,0.928649804480805
"Hodgson's Frogmouth","Batrachostomus hodgsoni","","","",19,NA,0.276315789473684,0.421052631578947,12.6315789473684,2.31818536349046
"Great Eared-Nightjar","Lyncornis macrotis","","","",23,0.260869565217391,0.298913043478261,0.434782608695652,21.8695652173913,2.25639642626145
"Jungle Nightjar","Caprimulgus indicus","","","",514,0.0603112840466926,0.257295719844358,0.507782101167315,14.5778210116732,0.587256298776436
"Gray Nightjar","Caprimulgus jotaka","","","",58,0.0689655172413793,0.306034482758621,0.396551724137931,14.6034482758621,1.46930986991705
"Eurasian Nightjar","Caprimulgus europaeus","","","",7,NA,0.404761904761905,0.714285714285714,17.8571428571429,2.6513895727838
"Sykes's Nightjar","Caprimulgus mahrattensis","","","",40,0.075,0.2125,0.375,13.45,1.96620939490569
"Large-tailed Nightjar","Caprimulgus macrurus","","","",245,0.0857142857142857,0.276530612244898,0.440816326530612,12.3836734693878,0.728826408979689
"Andaman Nightjar","Caprimulgus andamanicus","","","",13,NA,0.355769230769231,0.538461538461538,8.46153846153846,2.44738914140507
"Jerdon's Nightjar","Caprimulgus atripennis","","","",319,0.0376175548589342,0.329937304075235,0.54858934169279,16.6520376175549,0.720615383805683
"Indian Nightjar","Caprimulgus asiaticus","","","",1037,0.0568948891031823,0.274831243972999,0.46480231436837,12.8621022179364,0.402362400820935
"Savanna Nightjar","Caprimulgus affinis","","","",589,0.033955857385399,0.226655348047538,0.426146010186757,13.0730050933786,0.540710546851718
"White-rumped Needletail","Zoonavena sylvatica","X","X","X",150,0.166666666666667,0.389166666666667,0.466666666666667,19.96,0.937718293535601
"White-throated Needletail","Hirundapus caudacutus","","","",61,0.131147540983607,0.186475409836066,0.360655737704918,14.5573770491803,1.50747254650147
"Silver-backed Needletail","Hirundapus cochinchinensis","","","",9,NA,0.206349206349206,0.333333333333333,10.8888888888889,2.56062588799528
"Brown-backed Needletail","Hirundapus giganteus","X","X","X",190,0.115789473684211,0.442105263157895,0.573684210526316,18.7,1.0037496484309
"Plume-toed Swiftlet","Collocalia affinis","","","",38,0.0789473684210526,0.532894736842105,0.789473684210526,5.63157894736842,1.30661775257203
"Indian Swiftlet","Aerodramus unicolor","X","X","X",187,0.213903743315508,0.595588235294118,0.754010695187166,20.283422459893,0.792467402231113
"Himalayan Swiftlet","Aerodramus brevirostris","X","X","X",242,0.165289256198347,0.300103305785124,0.495867768595041,11.0867768595041,0.751906637658696
"White-nest Swiftlet","Aerodramus fuciphagus","","","",32,0.125,0.390625,0.625,6.125,1.46406058177139
"Alpine Swift","Apus melba","X","X","X",663,0.0950226244343891,0.313348416289593,0.429864253393665,15.8491704374057,0.494775444734949
"Common Swift","Apus apus","","","",96,0.166666666666667,0.196614583333333,0.447916666666667,7.52083333333333,1.05652110002372
"Pacific Swift","Apus pacificus","","","",2,0.5,NA,NA,8.5,6.86
"Blyth's Swift","Apus leuconyx","","","X",99,0.101010101010101,0.189393939393939,0.353535353535354,18.020202020202,1.33928375310442
"Dark-rumped Swift","Apus acuticauda","","X","X",20,0.1,0.25,0.4,10,2.13290017532343
"Little Swift","Apus affinis","X","X","X",2557,0.0930778255768479,0.375977708251858,0.57411028549081,10.4923738756355,0.250786645502515
"House Swift","Apus nipalensis","","","",NA,NA,NA,NA,NA,NA
"Asian Palm Swift","Cypsiurus balasiensis","X","X","X",1880,0.0808510638297872,0.447938829787234,0.628723404255319,11.031914893617,0.304795821363095
"Crested Treeswift","Hemiprocne coronata","X","X","X",696,0.126436781609195,0.327406609195402,0.498563218390805,13.5991379310345,0.536547307366832
"Water Rail","Rallus aquaticus","","","",33,0.0909090909090909,0.246212121212121,0.363636363636364,13.7878787878788,2.22880654257476
"Brown-cheeked Rail","Rallus indicus","","","",4,NA,0.34375,0.5,15.75,5.84587318826994
"Corn Crake","Crex crex","","","",1,1,NA,NA,14,NA
"Slaty-breasted Rail","Lewinia striata","","X","X",199,0.0402010050251256,0.26821608040201,0.391959798994975,16.4221105527638,0.965165725737936
"Spotted Crake","Porzana porzana","","","",24,0.166666666666667,0.1875,0.25,15.2916666666667,2.31333184542407
"Eurasian Moorhen","Gallinula chloropus","X","X","X",2165,0.061431870669746,0.366281755196305,0.552886836027714,10.6226327944573,0.271624117414132
"Eurasian Coot","Fulica atra","X","X","X",2158,0.0741427247451344,0.379112604263207,0.518999073215941,10.4198331788693,0.271794185958939
"Gray-headed Swamphen","Porphyrio poliocephalus","X","X","X",1817,0.0605393505778756,0.385800770500826,0.57347275729224,11.1386901485966,0.302406522647086
"White-browed Crake","Poliolimnas cinereus","","","",NA,NA,NA,NA,NA,NA
"Watercock","Gallicrex cinerea","X","X","X",318,0.050314465408805,0.339622641509434,0.471698113207547,16.0943396226415,0.734619488700564
"White-breasted Waterhen","Amaurornis phoenicurus","X","X","X",2952,0.0694444444444444,0.420350609756098,0.620257452574526,9.73915989159892,0.23197518497548
"Andaman Crake","Rallina canningi","","X","X",20,0.05,0.3875,0.65,7,1.98052411989193
"Red-legged Crake","Rallina fasciata","","","",NA,NA,NA,NA,NA,NA
"Slaty-legged Crake","Rallina eurizonoides","","","",48,0.0625,0.205729166666667,0.333333333333333,19.4166666666667,1.82487844084944
"Ruddy-breasted Crake","Zapornia fusca","X","X","X",464,0.040948275862069,0.289331896551724,0.431034482758621,15.4698275862069,0.625469593657577
"Brown Crake","Zapornia akool","X","X","X",425,0.0470588235294118,0.237352941176471,0.411764705882353,12.8823529411765,0.596890161029437
"Little Crake","Zapornia parva","","","",1,NA,NA,NA,6,NA
"Baillon's Crake","Zapornia pusilla","","X","X",270,0.0407407407407407,0.264351851851852,0.262962962962963,16.1962962962963,0.800285501959255
"Black-tailed Crake","Zapornia bicolor","","","X",31,0.032258064516129,0.326612903225806,0.548387096774194,12.8387096774194,2.10254723534678
"Masked Finfoot","Heliopais personatus","","","",NA,NA,NA,NA,NA,NA
"Demoiselle Crane","Anthropoides virgo","X","X","X",250,0.108,0.289,0.452,10.004,0.720802932853105
"Siberian Crane","Leucogeranus leucogeranus","","","",1,1,NA,NA,18,NA
"Sarus Crane","Antigone antigone","X","X","X",487,0.100616016427105,0.286447638603696,0.388090349075975,8.60164271047228,0.545430612104968
"Common Crane","Grus grus","X","X","X",289,0.1280276816609,0.331314878892734,0.467128027681661,10.0519031141869,0.681622858654732
"Black-necked Crane","Grus nigricollis","","","X",24,0.208333333333333,0.401041666666667,0.666666666666667,6.83333333333333,1.69193426169391
"Indian Thick-knee","Burhinus indicus","X","X","X",1099,0.0336669699727025,0.27638762511374,0.462238398544131,11.8744313011829,0.3856900881756
"Great Thick-knee","Esacus recurvirostris","X","X","X",467,0.0728051391862955,0.267130620985011,0.385438972162741,11.813704496788,0.593926577430836
