"eBird.English.Name.2024","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Clicking Shrike-Babbler",NA,NA,NA,NA
"White-bellied Erpornis","Insufficient Data","Insufficient Data",NA,"Low"
"Mangrove Whistler",NA,NA,NA,NA
"Eurasian Golden Oriole",NA,NA,NA,NA
"Indian Golden Oriole","Insufficient Data","Decline",NA,"Moderate"
"Black-naped Oriole","Insufficient Data","Insufficient Data",NA,"Low"
"Slender-billed Oriole","Insufficient Data","Insufficient Data",NA,"High"
"Black-hooded Oriole","Insufficient Data","Trend Inconclusive",NA,"Low"
"Maroon Oriole","Insufficient Data","Insufficient Data",NA,"Low"
"Ashy Woodswallow","Insufficient Data","Stable",NA,"Low"
"White-breasted Woodswallow",NA,NA,NA,NA
"Malabar Woodshrike",NA,NA,NA,NA
"Large Woodshrike","Insufficient Data","Insufficient Data",NA,"Low"
"Common Woodshrike","Insufficient Data","Trend Inconclusive",NA,"Low"
"Bar-winged Flycatcher-shrike","Insufficient Data","Insufficient Data",NA,"Low"
"Common Iora","Insufficient Data","Stable",NA,"Low"
"White-tailed Iora",NA,NA,NA,NA
"White-throated Fantail","Insufficient Data","Trend Inconclusive",NA,"Low"
"Spot-breasted Fantail",NA,NA,NA,NA
"White-browed Fantail","Insufficient Data","Insufficient Data",NA,"Low"
"Black Drongo","Insufficient Data","Insufficient Data",NA,"Low"
"Ashy Drongo","Insufficient Data","Trend Inconclusive",NA,"Low"
"White-bellied Drongo","Insufficient Data","Insufficient Data",NA,"Moderate"
"Crow-billed Drongo",NA,NA,NA,NA
"Bronzed Drongo","Insufficient Data","Decline",NA,"Moderate"
"Lesser Racket-tailed Drongo","Insufficient Data","Insufficient Data",NA,"Low"
"Hair-crested Drongo","Insufficient Data","Trend Inconclusive",NA,"Low"
"Andaman Drongo",NA,NA,NA,NA
"Greater Racket-tailed Drongo","Insufficient Data","Insufficient Data",NA,"Low"
"Black-naped Monarch","Insufficient Data","Rapid Decline",NA,"Moderate"
"Amur Paradise-Flycatcher",NA,NA,NA,NA
"Blyth's Paradise-Flycatcher",NA,NA,NA,NA
"Indian Paradise-Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Red-backed Shrike",NA,NA,NA,NA
"Red-tailed Shrike",NA,NA,NA,NA
"Isabelline Shrike",NA,NA,NA,NA
"Brown Shrike","Insufficient Data","Decline",NA,"Moderate"
"Burmese Shrike",NA,NA,NA,NA
"Bay-backed Shrike","Insufficient Data","Insufficient Data",NA,"Low"
"Long-tailed Shrike","Insufficient Data","Trend Inconclusive",NA,"Low"
"Gray-backed Shrike","Insufficient Data","Insufficient Data",NA,"Low"
"Great Gray Shrike","Insufficient Data","Insufficient Data",NA,"Low"
"Lesser Gray Shrike",NA,NA,NA,NA
"Masked Shrike",NA,NA,NA,NA
"Woodchat Shrike",NA,NA,NA,NA
"Eurasian Jay","Insufficient Data","Insufficient Data",NA,"Low"
"Black-headed Jay",NA,NA,NA,NA
"Yellow-billed Blue-Magpie","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Red-billed Blue-Magpie","Insufficient Data","Insufficient Data",NA,"Low"
"Common Green-Magpie","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous Treepie","Insufficient Data","Stable",NA,"Low"
"Gray Treepie","Insufficient Data","Insufficient Data",NA,"Low"
"White-bellied Treepie",NA,NA,NA,NA
"Collared Treepie","Insufficient Data","Insufficient Data",NA,"Moderate"
"Andaman Treepie",NA,NA,NA,NA
"Black-rumped Magpie",NA,NA,NA,NA
"Eurasian Magpie",NA,NA,NA,NA
"Southern Nutcracker","Insufficient Data","Insufficient Data",NA,"Low"
"Kashmir Nutcracker",NA,NA,NA,NA
"Red-billed Chough",NA,NA,NA,NA
"Yellow-billed Chough",NA,NA,NA,NA
"Eurasian Jackdaw",NA,NA,NA,NA
"House Crow","Insufficient Data","Trend Inconclusive",NA,"Low"
"Rook",NA,NA,NA,NA
"Carrion Crow",NA,NA,NA,NA
"Hooded Crow",NA,NA,NA,NA
"Large-billed Crow","Insufficient Data","Stable",NA,"Low"
"Pied Crow",NA,NA,NA,NA
"Common Raven",NA,NA,NA,NA
"Yellow-bellied Fairy-Fantail","Insufficient Data","Insufficient Data",NA,"Low"
"Gray-headed Canary-Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Fire-capped Tit",NA,NA,NA,NA
"Yellow-browed Tit","Insufficient Data","Insufficient Data",NA,"Low"
"Sultan Tit","Insufficient Data","Insufficient Data",NA,"Low"
"Coal Tit","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-naped Tit",NA,NA,NA,NA
"Rufous-vented Tit","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gray-crested Tit","Insufficient Data","Insufficient Data",NA,"Moderate"
"Azure Tit",NA,NA,NA,NA
"Ground Tit",NA,NA,NA,NA
"Green-backed Tit","Insufficient Data","Insufficient Data",NA,"Low"
"Asian Tit","Insufficient Data","Stable",NA,"Low"
"White-naped Tit",NA,NA,NA,NA
"Himalayan Black-lored Tit","Insufficient Data","Insufficient Data",NA,"Moderate"
"Indian Yellow Tit","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellow-cheeked Tit","Insufficient Data","Insufficient Data",NA,"Low"
"White-crowned Penduline-Tit",NA,NA,NA,NA
"Greater Hoopoe-Lark",NA,NA,NA,NA
"Rufous-tailed Lark","Insufficient Data","Insufficient Data",NA,"Moderate"
"Desert Lark",NA,NA,NA,NA
"Black-crowned Sparrow-Lark",NA,NA,NA,NA
"Ashy-crowned Sparrow-Lark","Insufficient Data","Insufficient Data",NA,"Moderate"
"Singing Bushlark",NA,NA,NA,NA
"Bengal Bushlark","Insufficient Data","Decline",NA,"Moderate"
"Jerdon's Bushlark","Insufficient Data","Insufficient Data",NA,"Moderate"
"Indian Bushlark","Insufficient Data","Insufficient Data",NA,"Moderate"
"Horned Lark",NA,NA,NA,NA
"Greater Short-toed Lark","Insufficient Data","Insufficient Data",NA,"Low"
"Mongolian Short-toed Lark",NA,NA,NA,NA
"Hume's Lark","Insufficient Data","Insufficient Data",NA,"Moderate"
"Bimaculated Lark",NA,NA,NA,NA
"Tibetan Lark",NA,NA,NA,NA
"Turkestan Short-toed Lark",NA,NA,NA,NA
"Sand Lark","Insufficient Data","Rapid Decline",NA,"Moderate"
"Eurasian Skylark",NA,NA,NA,NA
"Oriental Skylark","Insufficient Data","Insufficient Data",NA,"Low"
"Crested Lark",NA,NA,NA,NA
"Malabar Lark",NA,NA,NA,NA
"Tawny Lark",NA,NA,NA,NA
"Common Tailorbird","Insufficient Data","Increase",NA,"Low"
"Dark-necked Tailorbird",NA,NA,NA,NA
"Himalayan Prinia","Insufficient Data","Insufficient Data",NA,"Low"
"Black-throated Prinia","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Rufous-crowned Prinia",NA,NA,NA,NA
"Hill Prinia",NA,NA,NA,NA
"Gray-crowned Prinia",NA,NA,NA,NA
"Rufous-fronted Prinia",NA,NA,NA,NA
"Rufescent Prinia","Insufficient Data","Insufficient Data",NA,"Low"
"Gray-breasted Prinia","Insufficient Data","Insufficient Data",NA,"Low"
"Delicate Prinia","Insufficient Data","Insufficient Data",NA,"Low"
"Jungle Prinia","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellow-bellied Prinia","Insufficient Data","Insufficient Data",NA,"Low"
"Ashy Prinia","Insufficient Data","Insufficient Data",NA,"Moderate"
"Plain Prinia","Insufficient Data","Stable",NA,"Low"
"Zitting Cisticola","Insufficient Data","Decline",NA,"Moderate"
"Golden-headed Cisticola","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Thick-billed Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Booted Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Sykes's Warbler",NA,NA,NA,NA
"Black-browed Reed Warbler",NA,NA,NA,NA
"Moustached Warbler",NA,NA,NA,NA
"Sedge Warbler",NA,NA,NA,NA
"Paddyfield Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Blunt-winged Warbler",NA,NA,NA,NA
"Blyth's Reed Warbler","Insufficient Data","Decline",NA,"Moderate"
"Large-billed Reed Warbler",NA,NA,NA,NA
"Great Reed Warbler",NA,NA,NA,NA
"Oriental Reed Warbler",NA,NA,NA,NA
"Clamorous Reed Warbler","Insufficient Data","Trend Inconclusive",NA,"Low"
"Pallas's Grasshopper Warbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Lanceolated Warbler",NA,NA,NA,NA
"Brown Bush Warbler",NA,NA,NA,NA
"Common Grasshopper Warbler",NA,NA,NA,NA
"Long-billed Bush Warbler",NA,NA,NA,NA
"Chinese Bush Warbler",NA,NA,NA,NA
"Baikal Bush Warbler",NA,NA,NA,NA
"West Himalayan Bush Warbler",NA,NA,NA,NA
"Spotted Bush Warbler",NA,NA,NA,NA
"Russet Bush Warbler",NA,NA,NA,NA
"Broad-tailed Grassbird",NA,NA,NA,NA
"Bristled Grassbird","Insufficient Data","Insufficient Data",NA,"High"
"Striated Grassbird","Insufficient Data","Insufficient Data",NA,"Low"
"Scaly-breasted Cupwing","Insufficient Data","Insufficient Data",NA,"Low"
"Immaculate Cupwing",NA,NA,NA,NA
"Pygmy Cupwing","Insufficient Data","Insufficient Data",NA,"Low"
"Gray-throated Martin","Insufficient Data","Trend Inconclusive",NA,"Low"
"Bank Swallow","Insufficient Data","Insufficient Data",NA,"Low"
"Pale Martin",NA,NA,NA,NA
"Eurasian Crag-Martin","Insufficient Data","Insufficient Data",NA,"Low"
"Dusky Crag-Martin","Insufficient Data","Insufficient Data",NA,"Low"
"Barn Swallow","Insufficient Data","Decline",NA,"Moderate"
"Wire-tailed Swallow","Insufficient Data","Insufficient Data",NA,"Low"
"Hill Swallow",NA,NA,NA,NA
"Pacific Swallow",NA,NA,NA,NA
"Eastern Red-rumped Swallow","Insufficient Data","Trend Inconclusive",NA,"Low"
"Eastern Red-rumped Swallow",NA,NA,NA,NA
"Streak-throated Swallow","Insufficient Data","Insufficient Data",NA,"Low"
"Western House-Martin",NA,NA,NA,NA
"Asian House-Martin","Insufficient Data","Insufficient Data",NA,"Moderate"
"Nepal House-Martin","Insufficient Data","Insufficient Data",NA,"Low"
"Gray-headed Bulbul",NA,NA,NA,NA
"Black-headed Bulbul",NA,NA,NA,NA
"Andaman Bulbul",NA,NA,NA,NA
"Black-crested Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Flame-throated Bulbul",NA,NA,NA,NA
"Crested Finchbill",NA,NA,NA,NA
"Striated Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Red-vented Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Red-whiskered Bulbul","Insufficient Data","Stable",NA,"Low"
"White-eared Bulbul",NA,NA,NA,NA
"Himalayan Bulbul","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellow-throated Bulbul",NA,NA,NA,NA
"Flavescent Bulbul",NA,NA,NA,NA
"White-browed Bulbul","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-throated Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Gray-eyed Bulbul",NA,NA,NA,NA
"Cachar Bulbul",NA,NA,NA,NA
"Yellow-browed Bulbul",NA,NA,NA,NA
"Black Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Square-tailed Bulbul",NA,NA,NA,NA
"Nicobar Bulbul",NA,NA,NA,NA
"Ashy Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Mountain Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Wood Warbler",NA,NA,NA,NA
"Ashy-throated Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Buff-barred Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-browed Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Hume's Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Brooks's Leaf Warbler",NA,NA,NA,NA
"Chinese Leaf Warbler",NA,NA,NA,NA
"Pallas's Leaf Warbler",NA,NA,NA,NA
"Lemon-rumped Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Sichuan Leaf Warbler",NA,NA,NA,NA
"Tytler's Leaf Warbler",NA,NA,NA,NA
"Sulphur-bellied Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Tickell's Leaf Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Dusky Warbler","Insufficient Data","Trend Inconclusive",NA,"Low"
"Smoky Warbler",NA,NA,NA,NA
"Plain Leaf Warbler",NA,NA,NA,NA
"Buff-throated Warbler",NA,NA,NA,NA
"Willow Warbler",NA,NA,NA,NA
"Mountain Chiffchaff",NA,NA,NA,NA
"Common Chiffchaff","Insufficient Data","Rapid Decline",NA,"Moderate"
"White-spectacled Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Gray-cheeked Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Green-crowned Warbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gray-crowned Warbler",NA,NA,NA,NA
"Whistler's Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Green Warbler",NA,NA,NA,NA
"Greenish Warbler","Insufficient Data","Trend Inconclusive",NA,"Low"
"Two-barred Warbler",NA,NA,NA,NA
"Large-billed Leaf Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Pale-legged Leaf Warbler",NA,NA,NA,NA
"Sakhalin Leaf Warbler",NA,NA,NA,NA
"Arctic Warbler",NA,NA,NA,NA
"Chestnut-crowned Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-vented Warbler","Insufficient Data","Trend Inconclusive",NA,"Low"
"Western Crowned Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Blyth's Leaf Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Claudia's Leaf Warbler",NA,NA,NA,NA
"Gray-hooded Warbler","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Pale-footed Bush Warbler",NA,NA,NA,NA
"Asian Stubtail",NA,NA,NA,NA
"Gray-bellied Tesia","Insufficient Data","Insufficient Data",NA,"Low"
"Slaty-bellied Tesia","Insufficient Data","Insufficient Data",NA,"Low"
"Chestnut-crowned Bush Warbler",NA,NA,NA,NA
"Gray-sided Bush Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Chestnut-headed Tesia","Insufficient Data","Insufficient Data",NA,"Low"
"Cetti's Warbler",NA,NA,NA,NA
"Yellow-bellied Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-faced Warbler",NA,NA,NA,NA
"Black-faced Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Mountain Tailorbird","Insufficient Data","Insufficient Data",NA,"Low"
"Broad-billed Warbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Manchurian Bush Warbler",NA,NA,NA,NA
"Brownish-flanked Bush Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Hume's Bush Warbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Aberrant Bush Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"White-browed Tit-Warbler",NA,NA,NA,NA
"Crested Tit-Warbler",NA,NA,NA,NA
"White-cheeked Tit",NA,NA,NA,NA
"Black-throated Tit","Stable","Trend Inconclusive",NA,"Low"
"White-throated Tit",NA,NA,NA,NA
"Black-browed Tit",NA,NA,NA,NA
"Eurasian Blackcap",NA,NA,NA,NA
"Garden Warbler",NA,NA,NA,NA
"Barred Warbler",NA,NA,NA,NA
"Lesser Whitethroat","Insufficient Data","Insufficient Data",NA,"Low"
"Eastern Orphean Warbler",NA,NA,NA,NA
"Asian Desert Warbler",NA,NA,NA,NA
"Greater Whitethroat",NA,NA,NA,NA
"Fire-tailed Myzornis","Trend Inconclusive","Rapid Decline",NA,"High"
"Golden-breasted Fulvetta","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Yellow-eyed Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Jerdon's Babbler","Insufficient Data","Insufficient Data",NA,"High"
"Brown-throated Fulvetta",NA,NA,NA,NA
"White-browed Fulvetta","Decline","Trend Inconclusive",NA,"High"
"Manipur Fulvetta",NA,NA,NA,NA
"Black-breasted Parrotbill",NA,NA,NA,NA
"Spot-breasted Parrotbill",NA,NA,NA,NA
"Great Parrotbill","Insufficient Data","Insufficient Data",NA,"High"
"Brown Parrotbill","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Gray-headed Parrotbill","Insufficient Data","Insufficient Data",NA,"Low"
"White-breasted Parrotbill","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rufous-headed Parrotbill",NA,NA,NA,NA
"Fulvous Parrotbill","Insufficient Data","Insufficient Data",NA,"High"
"Black-throated Parrotbill","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Pale-billed Parrotbill",NA,NA,NA,NA
"Striated Yuhina","Insufficient Data","Insufficient Data",NA,"Low"
"Black-chinned Yuhina","Insufficient Data","Insufficient Data",NA,"Low"
"Whiskered Yuhina","Insufficient Data","Insufficient Data",NA,"Low"
"White-naped Yuhina","Insufficient Data","Insufficient Data",NA,"Moderate"
"Stripe-throated Yuhina","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-vented Yuhina","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Chestnut-flanked White-eye",NA,NA,NA,NA
"Indian White-eye","Insufficient Data","Trend Inconclusive",NA,"Low"
"Chestnut-capped Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Tawny-bellied Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Dark-fronted Babbler",NA,NA,NA,NA
"Pin-striped Tit-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Golden Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Black-chinned Babbler",NA,NA,NA,NA
"Rufous-capped Babbler","Stable","Trend Inconclusive",NA,"Low"
"Rufous-fronted Babbler",NA,NA,NA,NA
"Rufous-throated Wren-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Mishmi Wren-Babbler",NA,NA,NA,NA
"Bar-winged Wren-Babbler",NA,NA,NA,NA
"Naga Wren-Babbler",NA,NA,NA,NA
"Chin Hills Wren-Babbler",NA,NA,NA,NA
"Tawny-breasted Wren-Babbler",NA,NA,NA,NA
"Black-crowned Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Brown-crowned Scimitar-Babbler",NA,NA,NA,NA
"Red-billed Scimitar-Babbler",NA,NA,NA,NA
"Slender-billed Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Streak-breasted Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"White-browed Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Indian Scimitar-Babbler",NA,NA,NA,NA
"Large Scimitar-Babbler",NA,NA,NA,NA
"Rusty-cheeked Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Spot-breasted Scimitar-Babbler",NA,NA,NA,NA
"Gray-throated Babbler","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Sikkim Wedge-billed Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Cachar Wedge-billed Babbler",NA,NA,NA,NA
"Snowy-throated Babbler",NA,NA,NA,NA
"Indian Grassbird",NA,NA,NA,NA
"White-hooded Babbler",NA,NA,NA,NA
"Yellow-throated Fulvetta","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Rufous-winged Fulvetta","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rufous-throated Fulvetta",NA,NA,NA,NA
"Rusty-capped Fulvetta",NA,NA,NA,NA
"Puff-throated Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Marsh Babbler",NA,NA,NA,NA
"Spot-throated Babbler",NA,NA,NA,NA
"Buff-breasted Babbler",NA,NA,NA,NA
"Rufous-vented Grass Babbler",NA,NA,NA,NA
"Swamp Grass Babbler",NA,NA,NA,NA
"Abbott's Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Streaked Wren-Babbler",NA,NA,NA,NA
"Eyebrowed Wren-Babbler",NA,NA,NA,NA
"Long-billed Wren-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Brown-cheeked Fulvetta","Insufficient Data","Insufficient Data",NA,"Low"
"Nepal Fulvetta","Insufficient Data","Insufficient Data",NA,"Low"
"Striated Laughingthrush","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Himalayan Cutia","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Scaly Laughingthrush","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Brown-capped Laughingthrush",NA,NA,NA,NA
"Blue-winged Laughingthrush","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Streaked Laughingthrush","Insufficient Data","Trend Inconclusive",NA,"Low"
"Bhutan Laughingthrush",NA,NA,NA,NA
"Striped Laughingthrush",NA,NA,NA,NA
"Variegated Laughingthrush",NA,NA,NA,NA
"Black-faced Laughingthrush","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Elliot's Laughingthrush",NA,NA,NA,NA
"Chestnut-crowned Laughingthrush","Rapid Increase","Trend Inconclusive",NA,"Low"
"Assam Laughingthrush",NA,NA,NA,NA
"Banasura Laughingthrush",NA,NA,NA,NA
"Nilgiri Laughingthrush",NA,NA,NA,NA
"Palani Laughingthrush",NA,NA,NA,NA
"Ashambu Laughingthrush",NA,NA,NA,NA
"Long-tailed Sibia","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rufous Sibia","Trend Inconclusive","Stable",NA,"Low"
"Beautiful Sibia",NA,NA,NA,NA
"Gray Sibia",NA,NA,NA,NA
"Hoary-throated Barwing","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Streak-throated Barwing",NA,NA,NA,NA
"Blue-winged Minla","Insufficient Data","Insufficient Data",NA,"Low"
"Chestnut-tailed Minla","Insufficient Data","Insufficient Data",NA,"Low"
"Rusty-fronted Barwing","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Red-billed Leiothrix","Insufficient Data","Insufficient Data",NA,"Low"
"Silver-eared Mesia","Insufficient Data","Insufficient Data",NA,"Low"
"Red-tailed Minla","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-backed Sibia","Insufficient Data","Insufficient Data",NA,"Moderate"
"Bugun Liocichla",NA,NA,NA,NA
"Red-faced Liocichla","Insufficient Data","Insufficient Data",NA,"Low"
"Large Gray Babbler",NA,NA,NA,NA
"Slender-billed Babbler","Insufficient Data","Insufficient Data",NA,"High"
"Rufous Babbler",NA,NA,NA,NA
"Jungle Babbler","Insufficient Data","Stable",NA,"Low"
"Yellow-billed Babbler",NA,NA,NA,NA
"Common Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Striated Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Spot-breasted Laughingthrush",NA,NA,NA,NA
"Lesser Necklaced Laughingthrush","Insufficient Data","Insufficient Data",NA,"Low"
"White-crested Laughingthrush","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-chinned Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Moustached Laughingthrush",NA,NA,NA,NA
"Spotted Laughingthrush","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Wayanad Laughingthrush",NA,NA,NA,NA
"Rufous-vented Laughingthrush",NA,NA,NA,NA
"Yellow-throated Laughingthrush",NA,NA,NA,NA
"Rufous-necked Laughingthrush","Insufficient Data","Insufficient Data",NA,"Low"
"Chestnut-backed Laughingthrush",NA,NA,NA,NA
"White-browed Laughingthrush",NA,NA,NA,NA
"Greater Necklaced Laughingthrush","Insufficient Data","Insufficient Data",NA,"Low"
"Mount Victoria Babax",NA,NA,NA,NA
"White-throated Laughingthrush","Insufficient Data","Insufficient Data",NA,"Low"
"Gray-sided Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Goldcrest","Insufficient Data","Insufficient Data",NA,"Low"
"Wallcreeper","Insufficient Data","Insufficient Data",NA,"Low"
"Indian Nuthatch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Chestnut-bellied Nuthatch","Insufficient Data","Insufficient Data",NA,"Low"
"Chestnut-vented Nuthatch",NA,NA,NA,NA
"Kashmir Nuthatch",NA,NA,NA,NA
"White-tailed Nuthatch","Stable","Trend Inconclusive",NA,"Low"
"White-cheeked Nuthatch",NA,NA,NA,NA
"Yunnan Nuthatch",NA,NA,NA,NA
"Velvet-fronted Nuthatch","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Beautiful Nuthatch","Insufficient Data","Insufficient Data",NA,"High"
"Hodgson's Treecreeper","Insufficient Data","Trend Inconclusive",NA,"Low"
"Bar-tailed Treecreeper",NA,NA,NA,NA
"Rusty-flanked Treecreeper","Decline","Rapid Decline",NA,"High"
"Sikkim Treecreeper","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Hume's Treecreeper",NA,NA,NA,NA
"Indian Spotted Creeper",NA,NA,NA,NA
"Eurasian Wren","Insufficient Data","Insufficient Data",NA,"Low"
"Spotted Elachura","Insufficient Data","Insufficient Data",NA,"Low"
"White-throated Dipper",NA,NA,NA,NA
"Brown Dipper","Insufficient Data","Insufficient Data",NA,"Low"
"Asian Glossy Starling",NA,NA,NA,NA
"Golden-crested Myna",NA,NA,NA,NA
"Common Hill Myna","Insufficient Data","Insufficient Data",NA,"Low"
"Southern Hill Myna",NA,NA,NA,NA
"European Starling","Insufficient Data","Insufficient Data",NA,"Low"
"Rosy Starling","Insufficient Data","Insufficient Data",NA,"Low"
"Daurian Starling",NA,NA,NA,NA
"Chestnut-cheeked Starling",NA,NA,NA,NA
"Indian Pied Starling","Insufficient Data","Insufficient Data",NA,"Low"
"White-shouldered Starling",NA,NA,NA,NA
"Brahminy Starling","Insufficient Data","Insufficient Data",NA,"Low"
"Chestnut-tailed Starling","Insufficient Data","Trend Inconclusive",NA,"Low"
"Malabar Starling",NA,NA,NA,NA
"White-headed Starling",NA,NA,NA,NA
"Red-billed Starling",NA,NA,NA,NA
"White-cheeked Starling",NA,NA,NA,NA
"Common Myna","Insufficient Data","Insufficient Data",NA,"Low"
"Bank Myna","Insufficient Data","Decline",NA,"Moderate"
"Jungle Myna","Insufficient Data","Trend Inconclusive",NA,"Low"
"Collared Myna",NA,NA,NA,NA
"Great Myna","Insufficient Data","Insufficient Data",NA,"Low"
"Spot-winged Starling","Insufficient Data","Insufficient Data",NA,"Moderate"
"Grandala",NA,NA,NA,NA
"Long-tailed Thrush",NA,NA,NA,NA
"Alpine Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Himalayan Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Dark-sided Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Long-billed Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Scaly Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Nilgiri Thrush",NA,NA,NA,NA
"Purple Cochoa","Insufficient Data","Insufficient Data",NA,"Moderate"
"Green Cochoa","Insufficient Data","Insufficient Data",NA,"Moderate"
"Siberian Thrush",NA,NA,NA,NA
"Pied Thrush","Insufficient Data","Insufficient Data",NA,"High"
"Orange-headed Thrush","Insufficient Data","Rapid Decline",NA,"Moderate"
"Chinese Thrush",NA,NA,NA,NA
"Mistle Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Song Thrush",NA,NA,NA,NA
"Chinese Blackbird",NA,NA,NA,NA
"Gray-winged Blackbird","Insufficient Data","Insufficient Data",NA,"Low"
"Indian Blackbird",NA,NA,NA,NA
"Japanese Thrush",NA,NA,NA,NA
