"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km"
"Nicobar Megapode","Megapodius nicobariensis",NA,"","",NA,NA,NA,NA,NA,NA
"Hill Partridge","Arborophila torqueola",NA,"","",NA,NA,NA,NA,NA,NA
"Chestnut-breasted Partridge","Arborophila mandellii",NA,"","",NA,NA,NA,NA,NA,NA
"Rufous-throated Partridge","Arborophila rufogularis",NA,"","",NA,NA,NA,NA,NA,NA
"White-cheeked Partridge","Arborophila atrogularis",NA,"","",NA,NA,NA,NA,NA,NA
"Snow Partridge","Lerwa lerwa",NA,"","",NA,NA,NA,NA,NA,NA
"Blood Pheasant","Ithaginis cruentus",NA,"","",NA,NA,NA,NA,NA,NA
"Western Tragopan","Tragopan melanocephalus",NA,"","",NA,NA,NA,NA,NA,NA
"Satyr Tragopan","Tragopan satyra",NA,"","",NA,NA,NA,NA,NA,NA
"Blyth's Tragopan","Tragopan blythii",NA,"","",NA,NA,NA,NA,NA,NA
"Temminck's Tragopan","Tragopan temminckii",NA,"","",NA,NA,NA,NA,NA,NA
"Himalayan Monal","Lophophorus impejanus",NA,"","",NA,NA,NA,NA,NA,NA
"Sclater's Monal","Lophophorus sclateri",NA,"","",NA,NA,NA,NA,NA,NA
"Koklass Pheasant","Pucrasia macrolopha",NA,"","",NA,NA,NA,NA,NA,NA
"Tibetan Partridge","Perdix hodgsoniae",NA,"","",NA,NA,NA,NA,NA,NA
"Mrs. Hume's Pheasant","Syrmaticus humiae",NA,"","",NA,NA,NA,NA,NA,NA
"Cheer Pheasant","Catreus wallichii",NA,"","",NA,NA,NA,NA,NA,NA
"Kalij Pheasant","Lophura leucomelanos",NA,"","",NA,NA,NA,NA,NA,NA
"Indian Peafowl","Pavo cristatus",NA,"","X",85,0.0235294117647059,0.263235294117647,0.435294117647059,7.48235294117647,1.02985220381715
"Green Peafowl","Pavo muticus",NA,"","",NA,NA,NA,NA,NA,NA
"Red Spurfowl","Galloperdix spadicea",NA,"","X",20,0.05,0.26875,0.4,10.15,2.37200918610097
"Painted Spurfowl","Galloperdix lunulata",NA,"","X",25,NA,0.245,0.24,9.24,2.56872189230364
"Gray Peacock-Pheasant","Polyplectron bicalcaratum",NA,"","",NA,NA,NA,NA,NA,NA
"Mountain Bamboo-Partridge","Bambusicola fytchii",NA,"","",NA,NA,NA,NA,NA,NA
"Red Junglefowl","Gallus gallus",NA,"","X",12,NA,0.285714285714286,0.666666666666667,7.16666666666667,2.03049976432633
"Gray Junglefowl","Gallus sonneratii",NA,"","X",35,0.0857142857142857,0.310714285714286,0.4,8.11428571428571,1.74527314565405
"Gray Francolin","Ortygornis pondicerianus",NA,"X","X",174,0.0344827586206897,0.282327586206897,0.442528735632184,6.44827586206897,0.641144738682813
"Swamp Francolin","Ortygornis gularis",NA,"","",NA,NA,NA,NA,NA,NA
"Chinese Francolin","Francolinus pintadeanus",NA,"","",NA,NA,NA,NA,NA,NA
"Black Francolin","Francolinus francolinus",NA,"","",NA,NA,NA,NA,NA,NA
"Painted Francolin","Francolinus pictus",NA,"","X",3,NA,0.416666666666667,NA,4.33333333333333,2.35562683330314
"Tibetan Snowcock","Tetraogallus tibetanus",NA,"","",NA,NA,NA,NA,NA,NA
"Himalayan Snowcock","Tetraogallus himalayensis",NA,"","",NA,NA,NA,NA,NA,NA
"Blue-breasted Quail","Synoicus chinensis",NA,"","",NA,NA,NA,NA,NA,NA
"Common Quail","Coturnix coturnix",NA,"","",NA,NA,NA,NA,NA,NA
"Japanese Quail","Coturnix japonica",NA,"","",NA,NA,NA,NA,NA,NA
"Rain Quail","Coturnix coromandelica",NA,"","X",5,NA,0.285714285714286,0.2,10.2,6.39332652067764
"Chukar","Alectoris chukar",NA,"","",NA,NA,NA,NA,NA,NA
"Jungle Bush-Quail","Perdicula asiatica",NA,"","X",23,0.0869565217391304,0.217391304347826,0.434782608695652,11.3913043478261,2.18263017484668
"Rock Bush-Quail","Perdicula argoondah",NA,"","X",6,NA,0.30952380952381,0.333333333333333,10.5,5.02896941065795
"Painted Bush-Quail","Perdicula erythrorhyncha",NA,"","",NA,NA,NA,NA,NA,NA
"Manipur Bush-Quail","Perdicula manipurensis",NA,"","",NA,NA,NA,NA,NA,NA
"Himalayan Quail","Ophrysia superciliosa",NA,"","",NA,NA,NA,NA,NA,NA
"Greater Flamingo","Phoenicopterus roseus",NA,"","X",12,0.166666666666667,0.302083333333333,0.333333333333333,9.83333333333333,2.8221497644401
"Lesser Flamingo","Phoeniconaias minor",NA,"","X",1,1,1,NA,16,NA
"Little Grebe","Tachybaptus ruficollis",NA,"X","X",151,0.0198675496688742,0.277317880794702,0.43046357615894,6.59602649006623,0.717390051792896
"Horned Grebe","Podiceps auritus",NA,"","",NA,NA,NA,NA,NA,NA
"Red-necked Grebe","Podiceps grisegena",NA,"","",NA,NA,NA,NA,NA,NA
"Great Crested Grebe","Podiceps cristatus",NA,"","X",6,NA,0.380952380952381,0.5,9.16666666666667,5.88906708325785
"Eared Grebe","Podiceps nigricollis",NA,"","",NA,NA,NA,NA,NA,NA
"Rock Pigeon","Columba livia",NA,"","X",196,0.0255102040816327,0.33609693877551,0.581632653061224,6.15816326530612,0.582702369380845
"Hill Pigeon","Columba rupestris",NA,"","",NA,NA,NA,NA,NA,NA
"Snow Pigeon","Columba leuconota",NA,"","",NA,NA,NA,NA,NA,NA
"Yellow-eyed Pigeon","Columba eversmanni",NA,"","",NA,NA,NA,NA,NA,NA
"Common Wood-Pigeon","Columba palumbus",NA,"","",NA,NA,NA,NA,NA,NA
"Speckled Wood-Pigeon","Columba hodgsonii",NA,"","",NA,NA,NA,NA,NA,NA
"Ashy Wood-Pigeon","Columba pulchricollis",NA,"","",NA,NA,NA,NA,NA,NA
"Nilgiri Wood-Pigeon","Columba elphinstonii",NA,"","",NA,NA,NA,NA,NA,NA
"Pale-capped Pigeon","Columba punicea",NA,"","X",2,NA,0.75,0.5,9,3.92
"Andaman Wood-Pigeon","Columba palumboides",NA,"","",NA,NA,NA,NA,NA,NA
"European Turtle-Dove","Streptopelia turtur",NA,"","",NA,NA,NA,NA,NA,NA
"Oriental Turtle-Dove","Streptopelia orientalis",NA,"","X",10,0.1,0.128571428571429,NA,7.9,1.32128489652224
"Eurasian Collared-Dove","Streptopelia decaocto",NA,"X","X",148,0.0202702702702703,0.293918918918919,0.391891891891892,6.66216216216216,0.717945761451836
"Red Collared-Dove","Streptopelia tranquebarica",NA,"","X",42,0.0238095238095238,0.169642857142857,0.357142857142857,10.2380952380952,1.68561842808355
"Spotted Dove","Spilopelia chinensis",NA,"X","X",208,0.0288461538461538,0.328125,0.557692307692308,5.88461538461539,0.56684550515624
"Laughing Dove","Spilopelia senegalensis",NA,"X","X",202,0.0297029702970297,0.318688118811881,0.48019801980198,5.94554455445545,0.585114289835713
"Barred Cuckoo-Dove","Macropygia unchall",NA,"","",NA,NA,NA,NA,NA,NA
"Andaman Cuckoo-Dove","Macropygia rufipennis",NA,"","",NA,NA,NA,NA,NA,NA
"Namaqua Dove","Oena capensis",NA,"","",NA,NA,NA,NA,NA,NA
"Asian Emerald Dove","Chalcophaps indica",NA,"","X",32,0.0625,0.25390625,0.34375,7.4375,1.87917787231716
"Nicobar Pigeon","Caloenas nicobarica",NA,"","",NA,NA,NA,NA,NA,NA
"Orange-breasted Green-Pigeon","Treron bicinctus",NA,"","X",10,NA,0.26,0.5,7.7,3.21463901550392
"Gray-fronted Green-Pigeon","Treron affinis",NA,"","X",5,0.2,0.366666666666667,0.8,13.2,6.77264379692303
"Andaman Green-Pigeon","Treron chloropterus",NA,"","",NA,NA,NA,NA,NA,NA
"Ashy-headed Green-Pigeon","Treron phayrei",NA,"","",NA,NA,NA,NA,NA,NA
"Thick-billed Green-Pigeon","Treron curvirostra",NA,"","X",1,NA,1,NA,20,NA
"Yellow-footed Green-Pigeon","Treron phoenicopterus",NA,"","X",36,0.0555555555555556,0.163194444444444,0.361111111111111,7.86111111111111,1.58146150564191
"Pin-tailed Green-Pigeon","Treron apicauda",NA,"","",NA,NA,NA,NA,NA,NA
"Wedge-tailed Green-Pigeon","Treron sphenurus",NA,"","",NA,NA,NA,NA,NA,NA
"Green Imperial-Pigeon","Ducula aenea",NA,"","X",19,0.0526315789473684,0.293233082706767,0.421052631578947,7.84210526315789,2.58855753298429
"Nicobar Imperial-Pigeon","Ducula nicobarica",NA,"","",NA,NA,NA,NA,NA,NA
"Malabar Imperial-Pigeon","Ducula cuprea",NA,"","",NA,NA,NA,NA,NA,NA
"Mountain Imperial-Pigeon","Ducula badia",NA,"","",NA,NA,NA,NA,NA,NA
"Pied Imperial-Pigeon","Ducula bicolor",NA,"","",NA,NA,NA,NA,NA,NA
"Tibetan Sandgrouse","Syrrhaptes tibetanus",NA,"","",NA,NA,NA,NA,NA,NA
"Pallas's Sandgrouse","Syrrhaptes paradoxus",NA,"","",NA,NA,NA,NA,NA,NA
"Pin-tailed Sandgrouse","Pterocles alchata",NA,"","",NA,NA,NA,NA,NA,NA
"Chestnut-bellied Sandgrouse","Pterocles exustus",NA,"X","X",18,0.0555555555555556,0.229166666666667,0.333333333333333,7.83333333333333,2.51666809505218
"Spotted Sandgrouse","Pterocles senegallus",NA,"","",NA,NA,NA,NA,NA,NA
"Black-bellied Sandgrouse","Pterocles orientalis",NA,"","",NA,NA,NA,NA,NA,NA
"Painted Sandgrouse","Pterocles indicus",NA,"","X",11,NA,0.194805194805195,0.0909090909090909,10.4545454545455,3.5296194630185
"Great Indian Bustard","Ardeotis nigriceps",NA,"","X",1,NA,1,NA,5,NA
"Macqueen's Bustard","Chlamydotis macqueenii",NA,"","",NA,NA,NA,NA,NA,NA
"Bengal Florican","Houbaropsis bengalensis",NA,"","",NA,NA,NA,NA,NA,NA
"Lesser Florican","Sypheotides indicus",NA,"","X",1,NA,1,NA,5,NA
"Little Bustard","Tetrax tetrax",NA,"","",NA,NA,NA,NA,NA,NA
"Andaman Coucal","Centropus andamanensis",NA,"","",NA,NA,NA,NA,NA,NA
"Greater Coucal","Centropus sinensis",NA,"X","X",212,0.0377358490566038,0.337264150943396,0.55188679245283,6.10849056603774,0.543415129251584
"Lesser Coucal","Centropus bengalensis",NA,"","",NA,NA,NA,NA,NA,NA
"Sirkeer Malkoha","Taccocua leschenaultii",NA,"","X",30,0.1,0.220833333333333,0.3,9.3,2.11004311117913
"Blue-faced Malkoha","Phaenicophaeus viridirostris",NA,"","X",73,0.0684931506849315,0.229452054794521,0.465753424657534,8.12328767123288,1.1696841443215
"Green-billed Malkoha","Phaenicophaeus tristis",NA,"","X",10,NA,0.266666666666667,0.4,7.4,2.46541373584413
"Chestnut-winged Cuckoo","Clamator coromandus",NA,"","",NA,NA,NA,NA,NA,NA
"Pied Cuckoo","Clamator jacobinus",NA,"","X",80,0.05,0.240625,0.45,8.5125,1.08255417469023
"Asian Koel","Eudynamys scolopaceus",NA,"X","X",199,0.0351758793969849,0.34108040201005,0.587939698492462,6.2964824120603,0.568554299153862
"Asian Emerald Cuckoo","Chrysococcyx maculatus",NA,"","",NA,NA,NA,NA,NA,NA
"Violet Cuckoo","Chrysococcyx xanthorhynchus",NA,"","",NA,NA,NA,NA,NA,NA
"Horsfield's Bronze-Cuckoo","Chrysococcyx basalis",NA,"","",NA,NA,NA,NA,NA,NA
"Banded Bay Cuckoo","Cacomantis sonneratii",NA,"","X",12,NA,0.238095238095238,0.666666666666667,8.91666666666667,2.64790578580603
"Plaintive Cuckoo","Cacomantis merulinus",NA,"","X",7,NA,0.342857142857143,0.571428571428571,13.4285714285714,3.82211110949608
"Gray-bellied Cuckoo","Cacomantis passerinus",NA,"","X",56,0.0357142857142857,0.252232142857143,0.553571428571429,9.10714285714286,1.30975014966422
"Fork-tailed Drongo-Cuckoo","Surniculus dicruroides",NA,"","X",4,NA,0.375,0.5,10.75,3.78496587391045
"Square-tailed Drongo-Cuckoo","Surniculus lugubris",NA,"","",NA,NA,NA,NA,NA,NA
"Large Hawk-Cuckoo","Hierococcyx sparverioides",NA,"","X",1,1,NA,NA,6,NA
"Common Hawk-Cuckoo","Hierococcyx varius",NA,"X","X",110,0.0454545454545455,0.2625,0.527272727272727,7.67272727272727,0.866653499105797
"Hodgson's Hawk-Cuckoo","Hierococcyx nisicolor",NA,"","",NA,NA,NA,NA,NA,NA
"Lesser Cuckoo","Cuculus poliocephalus",NA,"","",NA,NA,NA,NA,NA,NA
"Indian Cuckoo","Cuculus micropterus",NA,"","X",9,NA,0.244444444444444,0.222222222222222,9.33333333333333,3.04694382400901
"Himalayan Cuckoo","Cuculus saturatus",NA,"","",NA,NA,NA,NA,NA,NA
"Common Cuckoo","Cuculus canorus",NA,"","X",3,NA,0.416666666666667,NA,10.6666666666667,6.23240278259071
"Sri Lanka Frogmouth","Batrachostomus moniliger",NA,"","",NA,NA,NA,NA,NA,NA
"Hodgson's Frogmouth","Batrachostomus hodgsoni",NA,"","",NA,NA,NA,NA,NA,NA
"Great Eared-Nightjar","Lyncornis macrotis",NA,"","",NA,NA,NA,NA,NA,NA
"Jungle Nightjar","Caprimulgus indicus",NA,"","",13,NA,0.241758241758242,0.230769230769231,10.0769230769231,3.56094241011087
"Gray Nightjar","Caprimulgus jotaka",NA,"","",NA,NA,NA,NA,NA,NA
"Eurasian Nightjar","Caprimulgus europaeus",NA,"","",NA,NA,NA,NA,NA,NA
"Sykes's Nightjar","Caprimulgus mahrattensis",NA,"","",NA,NA,NA,NA,NA,NA
"Large-tailed Nightjar","Caprimulgus macrurus",NA,"","",1,NA,1,NA,10,NA
"Andaman Nightjar","Caprimulgus andamanicus",NA,"","",NA,NA,NA,NA,NA,NA
"Jerdon's Nightjar","Caprimulgus atripennis",NA,"","",24,NA,0.276041666666667,0.416666666666667,8.25,2.29754658056264
"Indian Nightjar","Caprimulgus asiaticus",NA,"","",39,0.0769230769230769,0.227564102564103,0.358974358974359,8.41025641025641,1.72011598948066
"Savanna Nightjar","Caprimulgus affinis",NA,"","",14,NA,0.25,0.285714285714286,9.92857142857143,3.53173306770748
"White-rumped Spinetail","Zoonavena sylvatica",NA,"","X",3,NA,0.666666666666667,1,8.33333333333333,2.61333333333333
"White-throated Needletail","Hirundapus caudacutus",NA,"","",NA,NA,NA,NA,NA,NA
"Silver-backed Needletail","Hirundapus cochinchinensis",NA,"","",NA,NA,NA,NA,NA,NA
"Brown-backed Needletail","Hirundapus giganteus",NA,"","",NA,NA,NA,NA,NA,NA
"Plume-toed Swiftlet","Collocalia affinis",NA,"","",NA,NA,NA,NA,NA,NA
"Indian Swiftlet","Aerodramus unicolor",NA,"","",NA,NA,NA,NA,NA,NA
"Himalayan Swiftlet","Aerodramus brevirostris",NA,"","X",1,NA,1,1,11,NA
"White-nest Swiftlet","Aerodramus fuciphagus",NA,"","",NA,NA,NA,NA,NA,NA
"Alpine Swift","Tachymarptis melba",NA,"","X",24,0.0416666666666667,0.177083333333333,0.208333333333333,11.1666666666667,1.90842778704291
"Common Swift","Apus apus",NA,"","",NA,NA,NA,NA,NA,NA
"Pacific Swift","Apus pacificus",NA,"","",NA,NA,NA,NA,NA,NA
"Blyth's Swift","Apus leuconyx",NA,"","",NA,NA,NA,NA,NA,NA
"Dark-rumped Swift","Apus acuticauda",NA,"","",NA,NA,NA,NA,NA,NA
"Little Swift","Apus affinis",NA,"X","X",114,0.0350877192982456,0.253289473684211,0.359649122807018,7.25438596491228,0.856443425120131
"House Swift","Apus nipalensis",NA,"","",NA,NA,NA,NA,NA,NA
"Asian Palm Swift","Cypsiurus balasiensis",NA,"X","X",178,0.0337078651685393,0.30688202247191,0.48876404494382,6.41011235955056,0.618867501790692
"Crested Treeswift","Hemiprocne coronata",NA,"","X",39,0.0512820512820513,0.205128205128205,0.435897435897436,9.07692307692308,1.85311378122956
"Water Rail","Rallus aquaticus",NA,"","",NA,NA,NA,NA,NA,NA
"Brown-cheeked Rail","Rallus indicus",NA,"","",NA,NA,NA,NA,NA,NA
"Corn Crake","Crex crex",NA,"","",NA,NA,NA,NA,NA,NA
"Slaty-breasted Rail","Lewinia striata",NA,"","X",6,NA,0.3,0.333333333333333,9.5,5.96110727969226
"Spotted Crake","Porzana porzana",NA,"","",NA,NA,NA,NA,NA,NA
"Eurasian Moorhen","Gallinula chloropus",NA,"","X",100,0.01,0.27125,0.54,7.92,0.908144015633706
"Eurasian Coot","Fulica atra",NA,"X","X",124,0.0241935483870968,0.265120967741935,0.370967741935484,6.95161290322581,0.820941419093599
"Gray-headed Swamphen","Porphyrio poliocephalus",NA,"","X",95,NA,0.272368421052632,0.526315789473684,7.47368421052632,0.965669131521885
"White-browed Crake","Poliolimnas cinereus",NA,"","",NA,NA,NA,NA,NA,NA
"Watercock","Gallicrex cinerea",NA,"","X",11,NA,0.329545454545455,0.636363636363636,12.6363636363636,3.93132249108689
"White-breasted Waterhen","Amaurornis phoenicurus",NA,"X","X",138,0.0217391304347826,0.285326086956522,0.528985507246377,7.13768115942029,0.7299689588608
"Andaman Crake","Rallina canningi",NA,"","",NA,NA,NA,NA,NA,NA
"Red-legged Crake","Rallina fasciata",NA,"","",NA,NA,NA,NA,NA,NA
"Slaty-legged Crake","Rallina eurizonoides",NA,"","",NA,NA,NA,NA,NA,NA
"Ruddy-breasted Crake","Zapornia fusca",NA,"","X",33,NA,0.215909090909091,0.424242424242424,10.1515151515152,1.71047842882152
"Brown Crake","Zapornia akool",NA,"","X",9,NA,0.203703703703704,0.111111111111111,9.44444444444444,3.86670561921631
"Little Crake","Zapornia parva",NA,"","",NA,NA,NA,NA,NA,NA
"Baillon's Crake","Zapornia pusilla",NA,"","X",10,NA,0.283333333333333,0.1,13,3.70734286398104
"Black-tailed Crake","Zapornia bicolor",NA,"","",NA,NA,NA,NA,NA,NA
"Masked Finfoot","Heliopais personatus",NA,"","",NA,NA,NA,NA,NA,NA
"Demoiselle Crane","Anthropoides virgo",NA,"","X",1,NA,NA,NA,5,NA
"Siberian Crane","Leucogeranus leucogeranus",NA,"","",NA,NA,NA,NA,NA,NA
"Sarus Crane","Antigone antigone",NA,"","",NA,NA,NA,NA,NA,NA
"Common Crane","Grus grus",NA,"","",NA,NA,NA,NA,NA,NA
"Black-necked Crane","Grus nigricollis",NA,"","",NA,NA,NA,NA,NA,NA
"Indian Thick-knee","Burhinus indicus",NA,"X","X",17,NA,0.205882352941176,0.294117647058824,10.2352941176471,2.45592708659506
"Great Thick-knee","Esacus recurvirostris",NA,"","X",4,NA,0.25,0.25,10,5.93419469403108
"Beach Thick-knee","Esacus magnirostris",NA,"","",NA,NA,NA,NA,NA,NA
"Black-winged Stilt","Himantopus himantopus",NA,"X","X",132,0.0454545454545455,0.296401515151515,0.46969696969697,7.12121212121212,0.77707515912469
"Pied Avocet","Recurvirostra avosetta",NA,"","X",6,NA,0.333333333333333,0.166666666666667,10.1666666666667,3.96600778841618
"Ibisbill","Ibidorhyncha struthersii",NA,"","",NA,NA,NA,NA,NA,NA
"Eurasian Oystercatcher","Haematopus ostralegus",NA,"","X",3,NA,0.444444444444444,NA,11,5.1856725696866
"Black-bellied Plover","Pluvialis squatarola",NA,"","X",8,0.125,0.359375,0.375,8.75,3.32849815983125
"European Golden-Plover","Pluvialis apricaria",NA,"","",NA,NA,NA,NA,NA,NA
"American Golden-Plover","Pluvialis dominica",NA,"","",NA,NA,NA,NA,NA,NA
"Pacific Golden-Plover","Pluvialis fulva",NA,"","X",23,0.130434782608696,0.320652173913043,0.608695652173913,8.60869565217391,2.04618554160298
"Northern Lapwing","Vanellus vanellus",NA,"","",NA,NA,NA,NA,NA,NA
"River Lapwing","Vanellus duvaucelii",NA,"","X",3,NA,0.416666666666667,0.333333333333333,10.6666666666667,7.18666666666667
"Yellow-wattled Lapwing","Vanellus malabaricus",NA,"X","X",79,0.0379746835443038,0.257911392405063,0.417721518987342,8.06329113924051,1.07761781706482
"Gray-headed Lapwing","Vanellus cinereus",NA,"","X",23,NA,0.298913043478261,0.478260869565217,10.5652173913043,2.11940544244258
"Red-wattled Lapwing","Vanellus indicus",NA,"X","X",201,0.0248756218905473,0.337064676616915,0.517412935323383,5.93532338308458,0.586059486181677
"Sociable Lapwing","Vanellus gregarius",NA,"","",NA,NA,NA,NA,NA,NA
"White-tailed Lapwing","Vanellus leucurus",NA,"","",NA,NA,NA,NA,NA,NA
"Tibetan Sand-Plover","Anarhynchus atrifrons",NA,"","X",20,0.05,0.3625,0.65,9.15,2.35060265508768
"Greater Sand-Plover","Anarhynchus leschenaultii",NA,"","",NA,NA,NA,NA,NA,NA
"Caspian Plover","Anarhynchus asiaticus",NA,"","",NA,NA,NA,NA,NA,NA
"Kentish Plover","Anarhynchus alexandrinus",NA,"","X",35,0.0857142857142857,0.239285714285714,0.342857142857143,8.77142857142857,1.73658434188224
"Common Ringed Plover","Charadrius hiaticula",NA,"","",NA,NA,NA,NA,NA,NA
"Long-billed Plover","Charadrius placidus",NA,"","",NA,NA,NA,NA,NA,NA
"Little Ringed Plover","Charadrius dubius",NA,"","X",93,0.0645161290322581,0.262096774193548,0.419354838709677,7.60215053763441,0.962264475819115
"Oriental Plover","Anarhynchus veredus",NA,"","",NA,NA,NA,NA,NA,NA
"Greater Painted-Snipe","Rostratula benghalensis",NA,"","X",38,NA,0.236842105263158,0.421052631578947,9.42105263157895,1.82969246056873
"Pheasant-tailed Jacana","Hydrophasianus chirurgus",NA,"","X",73,0.0410958904109589,0.273972602739726,0.575342465753425,8.08219178082192,1.11649074402491
"Bronze-winged Jacana","Metopidius indicus",NA,"","X",78,NA,0.283653846153846,0.551282051282051,7.57692307692308,1.07330932140194
"Whimbrel","Numenius phaeopus",NA,"","X",10,NA,0.325,0.4,8.5,2.68185176489844
"Eurasian Curlew","Numenius arquata",NA,"","X",18,0.111111111111111,0.347222222222222,0.444444444444444,9.61111111111111,2.77248756376161
"Bar-tailed Godwit","Limosa lapponica",NA,"","X",4,NA,0.375,NA,8.5,4.96490349016642
"Black-tailed Godwit","Limosa limosa",NA,"","X",14,0.142857142857143,0.348214285714286,0.5,8.92857142857143,2.39137552949697
"Ruddy Turnstone","Arenaria interpres",NA,"","X",6,0.166666666666667,0.354166666666667,0.5,10,3.95253167813576
"Great Knot","Calidris tenuirostris",NA,"","X",3,NA,0.428571428571429,0.333333333333333,9.66666666666667,6.23240278259071
"Red Knot","Calidris canutus",NA,"","",NA,NA,NA,NA,NA,NA
"Ruff","Calidris pugnax",NA,"","X",15,0.0666666666666667,0.208333333333333,0.2,7.46666666666667,2.1288185560175
"Broad-billed Sandpiper","Calidris falcinellus",NA,"","",NA,NA,NA,NA,NA,NA
"Sharp-tailed Sandpiper","Calidris acuminata",NA,"","",NA,NA,NA,NA,NA,NA
"Curlew Sandpiper","Calidris ferruginea",NA,"","X",8,0.25,0.328125,0.375,7.625,3.79439389099234
"Temminck's Stint","Calidris temminckii",NA,"","X",27,NA,0.236111111111111,0.333333333333333,9.92592592592593,2.24116488651294
