"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km"
"Himalayan Monal","Lophophorus impejanus","","X","X",68,0.117647058823529,0.286764705882353,0.323529411764706,11.6470588235294,1.23044009737925
"Sclater's Monal","Lophophorus sclateri","","","",3,NA,0.444444444444444,0.333333333333333,10,6.30051849718206
"Koklass Pheasant","Pucrasia macrolopha","","X","X",67,0.149253731343284,0.367537313432836,0.417910447761194,12.865671641791,1.32464627756016
"Tibetan Partridge","Perdix hodgsoniae","","","",NA,NA,NA,NA,NA,NA
"Hume's Pheasant","Syrmaticus humiae","","","",2,NA,0.5,0.5,9.5,0.98
"Cheer Pheasant","Catreus wallichii","","","X",44,0.0909090909090909,0.275568181818182,0.454545454545455,14.5909090909091,1.73972803130543
"Kalij Pheasant","Lophura leucomelanos","X","X","X",243,0.1440329218107,0.440843621399177,0.526748971193416,11.3292181069959,0.734736370792085
"Indian Peafowl","Pavo cristatus","","","",593,0.0910623946037099,0.572934232715008,0.674536256323777,13.637436762226,0.581336987653965
"Green Peafowl","Pavo muticus","","","",NA,NA,NA,NA,NA,NA
"Red Spurfowl","Galloperdix spadicea","X","X","X",308,0.12987012987013,0.489448051948052,0.542207792207792,16.5227272727273,0.748037363482143
"Painted Spurfowl","Galloperdix lunulata","","","X",96,0.0208333333333333,0.263020833333333,0.270833333333333,14.9375,1.44392554754118
"Gray Peacock-Pheasant","Polyplectron bicalcaratum","","","",47,0.0851063829787234,0.271276595744681,0.297872340425532,9.42553191489362,1.6635688167615
"Mountain Bamboo-Partridge","Bambusicola fytchii","","","",34,NA,0.235294117647059,0.264705882352941,7.41176470588235,1.36506393975152
"Red Junglefowl","Gallus gallus","X","X","X",384,0.09375,0.367513020833333,0.455729166666667,10.1588541666667,0.6008494590604
"Gray Junglefowl","Gallus sonneratii","X","X","X",295,0.223728813559322,0.625847457627119,0.71864406779661,16.9254237288136,0.726268759629142
"Gray Francolin","Ortygornis pondicerianus","","","",427,0.0819672131147541,0.420374707259953,0.543325526932084,12.6744730679157,0.670883187799079
"Swamp Francolin","Ortygornis gularis","","","",21,0.19047619047619,0.339285714285714,0.476190476190476,13.3809523809524,1.88130923679347
"Chinese Francolin","Francolinus pintadeanus","","","",1,NA,1,NA,4,NA
"Black Francolin","Francolinus francolinus","","","",156,0.153846153846154,0.457532051282051,0.525641025641026,12.3269230769231,0.877655080984747
"Painted Francolin","Francolinus pictus","","","",72,0.0972222222222222,0.288194444444444,0.444444444444444,14.5555555555556,1.26273028633947
"Tibetan Snowcock","Tetraogallus tibetanus","","","",NA,NA,NA,NA,NA,NA
"Himalayan Snowcock","Tetraogallus himalayensis","","","",7,0.142857142857143,0.178571428571429,0.142857142857143,11.7142857142857,3.24928710129879
"Blue-breasted Quail","Synoicus chinensis","","","",5,0.4,0.233333333333333,NA,16.6,2.88059993751302
"Common Quail","Coturnix coturnix","","","",11,0.181818181818182,0.121212121212121,NA,17.4545454545455,2.95910596281606
"Japanese Quail","Coturnix japonica","","","",NA,NA,NA,NA,NA,NA
"Rain Quail","Coturnix coromandelica","","","",40,0.15,0.128125,0.15,16.35,1.76783486292247
"Chukar","Alectoris chukar","","","",58,0.0172413793103448,0.271551724137931,0.362068965517241,12.8793103448276,1.45511502741055
"Jungle Bush-Quail","Perdicula asiatica","","","",243,0.0740740740740741,0.298868312757202,0.353909465020576,15.4362139917695,0.822421255401518
"Rock Bush-Quail","Perdicula argoondah","","","",22,0.0454545454545455,0.198863636363636,0.318181818181818,14.7727272727273,2.41924219175533
"Painted Bush-Quail","Perdicula erythrorhyncha","","","",50,0.16,0.345,0.32,21.9,1.02535067172163
"Manipur Bush-Quail","Perdicula manipurensis","","","",NA,NA,NA,NA,NA,NA
"Himalayan Quail","Ophrysia superciliosa","","","",NA,NA,NA,NA,NA,NA
"Greater Flamingo","Phoenicopterus roseus","","","",44,0.159090909090909,0.25,0.159090909090909,15.6363636363636,2.12701630156128
"Lesser Flamingo","Phoeniconaias minor","","","",12,0.166666666666667,0.229166666666667,0.166666666666667,13.6666666666667,3.92988652263753
"Little Grebe","Tachybaptus ruficollis","","","",528,0.0814393939393939,0.397017045454545,0.498106060606061,13.4962121212121,0.610429036681693
"Horned Grebe","Podiceps auritus","","","",NA,NA,NA,NA,NA,NA
"Red-necked Grebe","Podiceps grisegena","","","",NA,NA,NA,NA,NA,NA
"Great Crested Grebe","Podiceps cristatus","","","",92,0.108695652173913,0.271739130434783,0.282608695652174,12.4347826086957,1.36602187489338
"Eared Grebe","Podiceps nigricollis","","","",8,NA,0.21875,0.25,13.625,4.15675654807928
"Rock Pigeon","Columba livia","","","",978,0.102249488752556,0.53859918200409,0.661554192229039,11.2361963190184,0.442801198737017
"Hill Pigeon","Columba rupestris","","","",34,0.0294117647058824,0.222689075630252,0.294117647058824,14.0882352941176,1.79470619492394
"Snow Pigeon","Columba leuconota","","","",59,0.0338983050847458,0.305084745762712,0.338983050847458,12.1525423728814,1.39103394463281
"Yellow-eyed Pigeon","Columba eversmanni","","","",NA,NA,NA,NA,NA,NA
"Common Wood-Pigeon","Columba palumbus","","","",45,0.0666666666666667,0.227777777777778,0.466666666666667,14.4222222222222,1.66508425350438
"Speckled Wood-Pigeon","Columba hodgsonii","","X","X",66,0.106060606060606,0.284090909090909,0.227272727272727,13.1818181818182,1.58961495149076
"Ashy Wood-Pigeon","Columba pulchricollis","","","X",35,0.0857142857142857,0.253571428571429,0.314285714285714,13.3142857142857,2.04349228182598
"Nilgiri Wood-Pigeon","Columba elphinstonii","X","X","X",129,0.162790697674419,0.406976744186047,0.51937984496124,19.5891472868217,0.89451270566164
"Pale-capped Pigeon","Columba punicea","","","X",24,0.125,0.182291666666667,0.291666666666667,9.54166666666667,1.98462639008267
"Andaman Wood-Pigeon","Columba palumboides","X","X","X",25,0.08,0.32,0.64,6.56,1.67110355553848
"European Turtle-Dove","Streptopelia turtur","","","",NA,NA,NA,NA,NA,NA
"Oriental Turtle-Dove","Streptopelia orientalis","","","",677,0.122599704579025,0.391063515509601,0.493353028064993,12.1388478581979,0.516144104659386
"Eurasian Collared-Dove","Streptopelia decaocto","","","",591,0.0981387478849408,0.393189509306261,0.487309644670051,11.8544839255499,0.537872613839221
"Red Collared-Dove","Streptopelia tranquebarica","","","",339,0.0678466076696165,0.302728613569322,0.371681415929204,12.4660766961652,0.703280573690634
"Spotted Dove","Spilopelia chinensis","","","",1098,0.154826958105647,0.559540072859745,0.677595628415301,10.3542805100182,0.423720521046288
"Laughing Dove","Spilopelia senegalensis","","","",533,0.0731707317073171,0.426829268292683,0.515947467166979,11.0168855534709,0.591180326888361
"Barred Cuckoo-Dove","Macropygia unchall","","X","X",103,0.145631067961165,0.328883495145631,0.349514563106796,10.6893203883495,1.15622918254573
"Andaman Cuckoo-Dove","Macropygia rufipennis","X","X","X",28,0.0357142857142857,0.379464285714286,0.642857142857143,6.53571428571429,1.50030490728212
"Namaqua Dove","Oena capensis","","","",NA,NA,NA,NA,NA,NA
"Asian Emerald Dove","Chalcophaps indica","X","X","X",598,0.150501672240803,0.437081939799331,0.505016722408027,13.2257525083612,0.583185446733372
"Nicobar Pigeon","Caloenas nicobarica","","","",20,0.15,0.242857142857143,0.35,4.8,1.66797097033933
"Orange-breasted Green-Pigeon","Treron bicinctus","","X","X",156,0.0448717948717949,0.260416666666667,0.333333333333333,15.4615384615385,1.08566004281919
"Gray-fronted Green-Pigeon","Treron affinis","X","X","X",223,0.192825112107623,0.625560538116592,0.717488789237668,18.2152466367713,0.815947841763491
"Andaman Green-Pigeon","Treron chloropterus","X","X","X",36,0.111111111111111,0.416666666666667,0.666666666666667,5.69444444444444,1.33396031554795
"Ashy-headed Green-Pigeon","Treron phayrei","","","",94,0.0319148936170213,0.226063829787234,0.351063829787234,10.4468085106383,1.27774373152589
"Thick-billed Green-Pigeon","Treron curvirostra","","","",88,0.0909090909090909,0.244318181818182,0.306818181818182,10.6704545454545,1.28786386278155
"Yellow-footed Green-Pigeon","Treron phoenicopterus","","","",631,0.080824088748019,0.41541204437401,0.51188589540412,12.6877971473851,0.559258058575458
"Pin-tailed Green-Pigeon","Treron apicauda","","X","X",114,0.131578947368421,0.299342105263158,0.37719298245614,11.0614035087719,1.23548863524856
"Wedge-tailed Green-Pigeon","Treron sphenurus","X","X","X",192,0.0833333333333333,0.358072916666667,0.421875,11.5885416666667,0.860259204281547
"Green Imperial-Pigeon","Ducula aenea","X","X","X",292,0.102739726027397,0.389554794520548,0.434931506849315,14.4246575342466,0.901982702682228
"Nicobar Imperial-Pigeon","Ducula nicobarica","","","X",12,0.166666666666667,0.395833333333333,0.75,4.33333333333333,1.81078475091365
"Malabar Imperial-Pigeon","Ducula cuprea","X","X","X",137,0.226277372262774,0.507299270072993,0.576642335766423,20.4306569343066,0.794770508088673
"Mountain Imperial-Pigeon","Ducula badia","","X","X",115,0.139130434782609,0.265217391304348,0.339130434782609,9.69565217391304,1.19708392855864
"Pied Imperial-Pigeon","Ducula bicolor","","","",26,0.269230769230769,0.307692307692308,0.653846153846154,4.19230769230769,1.21076234970188
"Tibetan Sandgrouse","Syrrhaptes tibetanus","","","",NA,NA,NA,NA,NA,NA
"Pallas's Sandgrouse","Syrrhaptes paradoxus","","","",NA,NA,NA,NA,NA,NA
"Pin-tailed Sandgrouse","Pterocles alchata","","","",NA,NA,NA,NA,NA,NA
"Chestnut-bellied Sandgrouse","Pterocles exustus","","","",15,0.0666666666666667,0.222222222222222,0.2,17.0666666666667,3.57060692008764
"Spotted Sandgrouse","Pterocles senegallus","","","",NA,NA,NA,NA,NA,NA
"Black-bellied Sandgrouse","Pterocles orientalis","","","",NA,NA,NA,NA,NA,NA
"Painted Sandgrouse","Pterocles indicus","","","X",19,0.0526315789473684,0.210526315789474,0.473684210526316,18.2105263157895,2.06916668851421
"Great Indian Bustard","Ardeotis nigriceps","","","",NA,NA,NA,NA,NA,NA
"Macqueen's Bustard","Chlamydotis macqueenii","","","",NA,NA,NA,NA,NA,NA
"Bengal Florican","Houbaropsis bengalensis","","","",11,0.272727272727273,0.386363636363636,0.272727272727273,12.0909090909091,3.20925191458067
"Lesser Florican","Sypheotides indicus","","","",NA,NA,NA,NA,NA,NA
"Little Bustard","Tetrax tetrax","","","",NA,NA,NA,NA,NA,NA
"Andaman Coucal","Centropus andamanensis","","","",25,0.16,0.59,0.64,6.36,1.65879776545143
"Greater Coucal","Centropus sinensis","","","",868,0.155529953917051,0.537586405529954,0.641705069124424,11.3859447004608,0.486932549765251
"Lesser Coucal","Centropus bengalensis","","","",175,0.08,0.300714285714286,0.354285714285714,15.1028571428571,1.11147940513802
"Sirkeer Malkoha","Taccocua leschenaultii","","X","X",159,0.0691823899371069,0.258647798742138,0.352201257861635,15.3836477987421,1.01232074195636
"Blue-faced Malkoha","Phaenicophaeus viridirostris","X","X","X",233,0.11587982832618,0.468347639484979,0.549356223175966,17.2231759656652,0.870567052147385
"Green-billed Malkoha","Phaenicophaeus tristis","X","X","X",227,0.0748898678414097,0.324339207048458,0.493392070484582,9.14537444933921,0.765142603987418
"Chestnut-winged Cuckoo","Clamator coromandus","","","",73,0.0821917808219178,0.183219178082192,0.191780821917808,18.1643835616438,1.56850972720266
"Pied Cuckoo","Clamator jacobinus","","","",428,0.0607476635514019,0.360981308411215,0.455607476635514,15.6051401869159,0.631942060847444
"Asian Koel","Eudynamys scolopaceus","","","",937,0.108858057630736,0.512540021344717,0.582710779082177,11.4631803628602,0.454081905834549
"Asian Emerald Cuckoo","Chrysococcyx maculatus","","","",48,0.0208333333333333,0.255208333333333,0.25,13.3125,1.85019843913684
"Violet Cuckoo","Chrysococcyx xanthorhynchus","","","",45,0.0444444444444444,0.275,0.333333333333333,11.4444444444444,1.89717957122593
"Horsfield's Bronze-Cuckoo","Chrysococcyx basalis","","","",NA,NA,NA,NA,NA,NA
"Banded Bay Cuckoo","Cacomantis sonneratii","X","X","X",335,0.0925373134328358,0.335820895522388,0.397014925373134,15.9402985074627,0.751954375676348
"Plaintive Cuckoo","Cacomantis merulinus","","X","X",165,0.0727272727272727,0.274242424242424,0.339393939393939,10.4060606060606,0.855705195744559
"Gray-bellied Cuckoo","Cacomantis passerinus","","","",429,0.0722610722610723,0.349067599067599,0.421911421911422,15.3333333333333,0.65522002812868
"Fork-tailed Drongo-Cuckoo","Surniculus dicruroides","","X","X",209,0.0382775119617225,0.361244019138756,0.492822966507177,18.1913875598086,0.850958478819105
"Square-tailed Drongo-Cuckoo","Surniculus lugubris","","X","X",124,0.0887096774193548,0.244959677419355,0.217741935483871,12.241935483871,1.08672795286835
"Large Hawk-Cuckoo","Hierococcyx sparverioides","X","X","X",234,0.0982905982905983,0.283653846153846,0.256410256410256,12.7948717948718,0.943652296240985
"Common Hawk-Cuckoo","Hierococcyx varius","X","X","X",726,0.122589531680441,0.46952479338843,0.553719008264463,12.3402203856749,0.534360861568447
"Hodgson's Hawk-Cuckoo","Hierococcyx nisicolor","","","",27,0.111111111111111,0.283950617283951,NA,13.1111111111111,1.88697781655004
"Lesser Cuckoo","Cuculus poliocephalus","","X","X",90,0.0777777777777778,0.209722222222222,0.222222222222222,13.5555555555556,1.37641874094444
"Indian Cuckoo","Cuculus micropterus","X","X","X",449,0.0957683741648107,0.307349665924276,0.247216035634744,13.8797327394209,0.674522944916063
"Himalayan Cuckoo","Cuculus saturatus","","X","X",115,0.130434782608696,0.333695652173913,0.191304347826087,12.8347826086957,1.01904428373536
"Common Cuckoo","Cuculus canorus","","","",356,0.0898876404494382,0.292837078651685,0.280898876404494,14.8314606741573,0.700173452836662
"Sri Lanka Frogmouth","Batrachostomus moniliger","","","",93,0.043010752688172,0.360215053763441,0.43010752688172,20.0645161290323,0.947531482516057
"Hodgson's Frogmouth","Batrachostomus hodgsoni","","","",19,NA,0.263157894736842,0.263157894736842,11.8421052631579,2.5181703970052
"Great Eared-Nightjar","Lyncornis macrotis","","","",29,0.172413793103448,0.293103448275862,0.379310344827586,20.6551724137931,2.30041447953313
"Jungle Nightjar","Caprimulgus indicus","","","",213,0.0892018779342723,0.300469483568075,0.403755868544601,16.8262910798122,0.900068347532389
"Gray Nightjar","Caprimulgus jotaka","","","",77,0.0649350649350649,0.277597402597403,0.25974025974026,13.7922077922078,1.39646966802373
"Eurasian Nightjar","Caprimulgus europaeus","","","",NA,NA,NA,NA,NA,NA
"Sykes's Nightjar","Caprimulgus mahrattensis","","","",2,NA,0.75,0.5,19,1.96
"Large-tailed Nightjar","Caprimulgus macrurus","","","",152,0.118421052631579,0.294407894736842,0.322368421052632,12.9276315789474,0.923931077297698
"Andaman Nightjar","Caprimulgus andamanicus","","","",13,NA,0.346153846153846,0.538461538461538,8.30769230769231,2.40444230556463
"Jerdon's Nightjar","Caprimulgus atripennis","","","",203,0.0492610837438424,0.362068965517241,0.467980295566502,17.2315270935961,0.906018200504104
"Indian Nightjar","Caprimulgus asiaticus","","","",254,0.0511811023622047,0.268700787401575,0.358267716535433,14.7755905511811,0.865689317818238
"Savanna Nightjar","Caprimulgus affinis","","","",185,0.0702702702702703,0.258108108108108,0.297297297297297,16.2756756756757,0.981435008688349
"White-rumped Needletail","Zoonavena sylvatica","X","X","X",135,0.177777777777778,0.410185185185185,0.474074074074074,19.9555555555556,0.995824549066035
"White-throated Needletail","Hirundapus caudacutus","","","",56,0.142857142857143,0.160714285714286,0.0357142857142857,14.8035714285714,1.5670607982636
"Silver-backed Needletail","Hirundapus cochinchinensis","","","",13,NA,0.166666666666667,NA,12.3076923076923,2.34218596795414
"Brown-backed Needletail","Hirundapus giganteus","X","X","X",174,0.103448275862069,0.449712643678161,0.545977011494253,17.7931034482759,1.12937990373506
"Plume-toed Swiftlet","Collocalia affinis","","","",36,0.0833333333333333,0.559027777777778,0.777777777777778,5.77777777777778,1.31853865985449
"Indian Swiftlet","Aerodramus unicolor","X","X","X",163,0.245398773006135,0.618098159509202,0.717791411042945,20.2147239263804,0.858281025219425
"Himalayan Swiftlet","Aerodramus brevirostris","X","X","X",213,0.187793427230047,0.319835680751174,0.384976525821596,11.7276995305164,0.792485703060418
"White-nest Swiftlet","Aerodramus fuciphagus","","","",30,0.133333333333333,0.404166666666667,0.566666666666667,6.2,1.49889080828872
"Alpine Swift","Apus melba","X","X","X",340,0.123529411764706,0.366911764705882,0.411764705882353,17.2352941176471,0.65507851958199
"Common Swift","Apus apus","","","",10,0.3,0.125,0.1,8.5,4.85624912412405
"Pacific Swift","Apus pacificus","","","",NA,NA,NA,NA,NA,NA
"Blyth's Swift","Apus leuconyx","","","",84,0.0952380952380952,0.178571428571429,0.130952380952381,18.6666666666667,1.39478009475241
"Dark-rumped Swift","Apus acuticauda","","","X",31,0.0645161290322581,0.201612903225806,0.258064516129032,8.87096774193548,1.49280757307346
"Little Swift","Apus affinis","","","",717,0.121338912133891,0.452754532775453,0.599721059972106,13.0739191073919,0.514256636496167
"House Swift","Apus nipalensis","","","",NA,NA,NA,NA,NA,NA
"Asian Palm-Swift","Cypsiurus balasiensis","","","",NA,NA,NA,NA,NA,NA
"Crested Treeswift","Hemiprocne coronata","X","X","X",405,0.17037037037037,0.381481481481481,0.469135802469136,14.5407407407407,0.732752747099794
"Water Rail","Rallus aquaticus","","","",10,NA,0.26,0.3,17.9,1.83515739561125
"Brown-cheeked Rail","Rallus indicus","","","",3,NA,0.416666666666667,0.333333333333333,14.3333333333333,7.53460756185159
"Corn Crake","Crex crex","","","",NA,NA,NA,NA,NA,NA
"Slaty-breasted Rail","Lewinia striata","","","",103,0.0679611650485437,0.29247572815534,0.300970873786408,16.6796116504854,1.38030175011244
"Spotted Crake","Porzana porzana","","","",4,0.5,0.25,NA,14.5,2.82901631902917
"Eurasian Moorhen","Gallinula chloropus","","","",473,0.0930232558139535,0.365750528541226,0.465116279069767,13.7568710359408,0.622927911825264
"Eurasian Coot","Fulica atra","","","",412,0.0679611650485437,0.376516990291262,0.483009708737864,14.0412621359223,0.669889195888844
"Gray-headed Swamphen","Porphyrio poliocephalus","","","",398,0.0879396984924623,0.407349246231156,0.550251256281407,14.2914572864322,0.697326794355427
"White-browed Crake","Poliolimnas cinereus","","","",NA,NA,NA,NA,NA,NA
"Watercock","Gallicrex cinerea","","","",173,0.046242774566474,0.363439306358382,0.473988439306358,15.8554913294798,1.06705794399537
"White-breasted Waterhen","Amaurornis phoenicurus","","","",763,0.110091743119266,0.498853211009174,0.623853211009174,12.437745740498,0.503395295584682
"Andaman Crake","Rallina canningi","","X","X",20,0.05,0.375,0.55,6.9,1.94394476854614
"Red-legged Crake","Rallina fasciata","","","",NA,NA,NA,NA,NA,NA
"Slaty-legged Crake","Rallina eurizonoides","","","",70,0.0428571428571429,0.205357142857143,0.314285714285714,18.9571428571429,1.56283569843085
"Ruddy-breasted Crake","Zapornia fusca","","","",182,0.0604395604395604,0.300137362637363,0.368131868131868,16.9615384615385,1.01479755466584
"Brown Crake","Zapornia akool","","","",86,0.104651162790698,0.191860465116279,0.27906976744186,14.5348837209302,1.34599339441046
"Little Crake","Zapornia parva","","","",NA,NA,NA,NA,NA,NA
"Baillon's Crake","Zapornia pusilla","","","",73,0.0547945205479452,0.275684931506849,0.232876712328767,17.7397260273973,1.48915568220992
"Black-tailed Crake","Zapornia bicolor","","","",32,0.03125,0.3359375,0.375,12.0625,1.93401882892726
"Masked Finfoot","Heliopais personatus","","","",NA,NA,NA,NA,NA,NA
"Demoiselle Crane","Anthropoides virgo","","","",4,0.25,0.25,NA,11.75,3.69941887328267
"Siberian Crane","Leucogeranus leucogeranus","","","",NA,NA,NA,NA,NA,NA
"Sarus Crane","Antigone antigone","","","",29,0.137931034482759,0.271551724137931,0.344827586206897,14.2758620689655,2.15080749706183
"Common Crane","Grus grus","","","",13,0.0769230769230769,0.179487179487179,NA,14.7692307692308,3.50301960472459
"Black-necked Crane","Grus nigricollis","","","",1,NA,1,1,12,NA
"Indian Thick-knee","Burhinus indicus","","","",206,0.0485436893203883,0.279733009708738,0.349514563106796,15.1650485436893,0.90021262891352
"Great Thick-knee","Esacus recurvirostris","","","",98,0.102040816326531,0.271683673469388,0.285714285714286,15.765306122449,1.22174963267785
"Beach Thick-knee","Esacus magnirostris","","","",16,0.0625,0.223214285714286,0.25,5.9375,2.55219766410571
"Black-winged Stilt","Himantopus himantopus","","","",413,0.0871670702179177,0.409806295399516,0.508474576271186,14.4479418886199,0.663923882436148
"Pied Avocet","Recurvirostra avosetta","","","",36,0.138888888888889,0.225694444444444,0.138888888888889,15.5833333333333,2.06952329454555
"Ibisbill","Ibidorhyncha struthersii","","","",29,0.172413793103448,0.288793103448276,0.448275862068966,11.5862068965517,2.33965169110101
"Eurasian Oystercatcher","Haematopus ostralegus","","","",34,0.264705882352941,0.294117647058824,0.264705882352941,14.2352941176471,2.51686148971583
"Black-bellied Plover","Pluvialis squatarola","","","",63,0.0952380952380952,0.392857142857143,0.444444444444444,14.6507936507937,1.85595613043637
"European Golden-Plover","Pluvialis apricaria","","","",NA,NA,NA,NA,NA,NA
"American Golden-Plover","Pluvialis dominica","","","",NA,NA,NA,NA,NA,NA
"Pacific Golden-Plover","Pluvialis fulva","","","",163,0.122699386503067,0.452453987730061,0.582822085889571,14.0858895705521,1.16747257931948
