"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km"
"Painted Francolin","Francolinus pictus","","","X",86,0.13953488372093,0.26453488372093,0.348837209302326,6.38372093023256,1.01032173927975
"Tibetan Snowcock","Tetraogallus tibetanus","","","",22,NA,0.181818181818182,0.227272727272727,6.45454545454545,1.26830747721099
"Himalayan Snowcock","Tetraogallus himalayensis","X","X","X",22,0.0909090909090909,0.181818181818182,0.272727272727273,5.81818181818182,1.45692532580043
"Blue-breasted Quail","Synoicus chinensis","","","",5,0.2,0.2,NA,8.6,2.01794350763345
"Common Quail","Coturnix coturnix","","","",34,0.205882352941176,0.165441176470588,0.235294117647059,6.5,1.3877809008907
"Japanese Quail","Coturnix japonica","","","",NA,NA,NA,NA,NA,NA
"Rain Quail","Coturnix coromandelica","","","",46,0.0869565217391304,0.206521739130435,0.282608695652174,6.32608695652174,1.15442571313972
"Chukar","Alectoris chukar","","","",65,0.0769230769230769,0.369230769230769,0.538461538461538,4.63076923076923,0.72113570848986
"Jungle Bush-Quail","Perdicula asiatica","X","X","X",168,0.0833333333333333,0.247767857142857,0.327380952380952,6.35119047619048,0.748009723359831
"Rock Bush-Quail","Perdicula argoondah","","","X",69,0.101449275362319,0.190217391304348,0.27536231884058,5.72463768115942,1.06978039453951
"Painted Bush-Quail","Perdicula erythrorhyncha","","X","X",22,0.0909090909090909,0.232954545454545,0.0909090909090909,9.95454545454546,2.12479394560855
"Manipur Bush-Quail","Perdicula manipurensis","","","X",NA,NA,NA,NA,NA,NA
"Himalayan Quail","Ophrysia superciliosa","","","X",NA,NA,NA,NA,NA,NA
"Greater Flamingo","Phoenicopterus roseus","X","X","X",97,0.154639175257732,0.350515463917526,0.412371134020619,4.28865979381443,0.649295677008848
"Lesser Flamingo","Phoeniconaias minor","","","",47,0.106382978723404,0.265957446808511,0.382978723404255,5.12765957446809,0.966061244611636
"Little Grebe","Tachybaptus ruficollis","X","X","X",373,0.120643431635389,0.320710455764075,0.474530831099196,5.17426273458445,0.434967972024228
"Horned Grebe","Podiceps auritus","","","",NA,NA,NA,NA,NA,NA
"Red-necked Grebe","Podiceps grisegena","","","",1,NA,NA,NA,5,NA
"Great Crested Grebe","Podiceps cristatus","","","",86,0.209302325581395,0.261627906976744,0.36046511627907,4.93023255813953,0.717492964676357
"Eared Grebe","Podiceps nigricollis","","","",12,0.166666666666667,0.273809523809524,0.416666666666667,5.75,1.69096798528911
"Rock Pigeon","Columba livia","","X","X",618,0.103559870550162,0.423948220064725,0.550161812297735,4.8705501618123,0.306289729289764
"Hill Pigeon","Columba rupestris","","","",72,0.0833333333333333,0.385416666666667,0.569444444444444,4.73611111111111,0.67259538718313
"Snow Pigeon","Columba leuconota","","","",61,0.0983606557377049,0.260245901639344,0.262295081967213,5.60655737704918,0.724840517539343
"Yellow-eyed Pigeon","Columba eversmanni","","","X",4,NA,0.3,0.5,7,3.83746444066044
"Common Wood-Pigeon","Columba palumbus","","","",8,NA,0.196428571428571,0.25,3.75,1.56054477667256
"Speckled Wood-Pigeon","Columba hodgsonii","","","",28,0.0714285714285714,0.254464285714286,0.25,4.96428571428571,0.958940387441611
"Ashy Wood-Pigeon","Columba pulchricollis","","","X",17,0.0588235294117647,0.19327731092437,0.117647058823529,5,1.43597886269877
"Nilgiri Wood-Pigeon","Columba elphinstonii","","X","X",57,0.157894736842105,0.289473684210526,0.385964912280702,8.3859649122807,1.44856069978242
"Pale-capped Pigeon","Columba punicea","","X","X",13,0.0769230769230769,0.240384615384615,0.384615384615385,5.61538461538461,1.6979676911175
"Andaman Wood-Pigeon","Columba palumboides","","","X",5,NA,0.333333333333333,0.4,3.8,3.58203070896942
"European Turtle-Dove","Streptopelia turtur","","","",NA,NA,NA,NA,NA,NA
"Oriental Turtle-Dove","Streptopelia orientalis","X","X","X",342,0.125730994152047,0.342105263157895,0.43859649122807,5.60526315789474,0.439942607641428
"Eurasian Collared-Dove","Streptopelia decaocto","X","X","X",503,0.125248508946322,0.378230616302187,0.499005964214712,4.69582504970179,0.337037036525156
"Red Collared-Dove","Streptopelia tranquebarica","X","X","X",268,0.0970149253731343,0.280317164179104,0.380597014925373,5.31716417910448,0.472359830014462
"Spotted Dove","Spilopelia chinensis","X","X","X",602,0.152823920265781,0.460340531561462,0.561461794019934,4.67940199335548,0.311374271089401
"Laughing Dove","Spilopelia senegalensis","X","X","X",481,0.0977130977130977,0.393711018711019,0.517671517671518,4.69022869022869,0.360136077920888
"Barred Cuckoo-Dove","Macropygia unchall","","","",47,0.106382978723404,0.289893617021277,0.319148936170213,4.91489361702128,0.849002740139502
"Andaman Cuckoo-Dove","Macropygia rufipennis","","","X",6,0.166666666666667,0.25,NA,3.5,3.02585745423233
"Namaqua Dove","Oena capensis","","","",NA,NA,NA,NA,NA,NA
"Asian Emerald Dove","Chalcophaps indica","X","X","X",237,0.181434599156118,0.382383966244726,0.379746835443038,5.93248945147679,0.566283757739245
"Nicobar Pigeon","Caloenas nicobarica","","","",4,0.5,0.333333333333333,0.25,1.5,0.98
"Orange-breasted Green-Pigeon","Treron bicinctus","","","",62,0.0483870967741935,0.262096774193548,0.290322580645161,7.33870967741935,1.09567891620015
"Gray-fronted Green-Pigeon","Treron affinis","X","X","X",86,0.22093023255814,0.491279069767442,0.534883720930233,7.32558139534884,1.11008961213344
"Andaman Green-Pigeon","Treron chloropterus","","","X",8,NA,0.339285714285714,0.125,3,2.31317962986016
"Ashy-headed Green-Pigeon","Treron phayrei","","","",43,0.0232558139534884,0.212209302325581,0.255813953488372,4.48837209302326,0.899940586545212
"Thick-billed Green-Pigeon","Treron curvirostra","","","",38,0.131578947368421,0.243421052631579,0.236842105263158,5.05263157894737,0.908220252115765
"Yellow-footed Green-Pigeon","Treron phoenicopterus","X","X","X",370,0.102702702702703,0.372972972972973,0.486486486486487,5.35675675675676,0.437060935896664
"Pin-tailed Green-Pigeon","Treron apicauda","","","",46,0.195652173913043,0.296195652173913,0.304347826086957,5.15217391304348,1.00101722679621
"Wedge-tailed Green-Pigeon","Treron sphenurus","","X","X",69,0.101449275362319,0.286231884057971,0.347826086956522,5.47826086956522,0.738004257138043
"Green Imperial-Pigeon","Ducula aenea","X","X","X",132,0.181818181818182,0.348484848484849,0.378787878787879,6.31818181818182,0.800254985335071
"Nicobar Imperial-Pigeon","Ducula nicobarica","","","X",4,0.25,0.5,0.5,2,1.13160652761167
"Malabar Imperial-Pigeon","Ducula cuprea","X","X","X",68,0.279411764705882,0.428308823529412,0.5,8,1.29405827942683
"Mountain Imperial-Pigeon","Ducula badia","","","",35,0.171428571428571,0.321428571428571,0.314285714285714,4.94285714285714,1.0098284070894
"Pied Imperial-Pigeon","Ducula bicolor","","","",6,0.333333333333333,0.333333333333333,0.333333333333333,1.66666666666667,0.826408561857336
"Tibetan Sandgrouse","Syrrhaptes tibetanus","","","",18,0.111111111111111,0.256944444444444,0.388888888888889,5.5,0.96710470129556
"Pallas's Sandgrouse","Syrrhaptes paradoxus","","","",NA,NA,NA,NA,NA,NA
"Pin-tailed Sandgrouse","Pterocles alchata","","","",NA,NA,NA,NA,NA,NA
"Chestnut-bellied Sandgrouse","Pterocles exustus","","X","X",99,0.111111111111111,0.282828282828283,0.393939393939394,5.12121212121212,0.776444771385536
"Spotted Sandgrouse","Pterocles senegallus","","","",3,NA,0.388888888888889,0.666666666666667,9,2.99394945403782
"Black-bellied Sandgrouse","Pterocles orientalis","","","",1,1,1,NA,12,NA
"Painted Sandgrouse","Pterocles indicus","","","X",52,0.0769230769230769,0.213942307692308,0.288461538461538,6.53846153846154,1.27198193534995
"Great Indian Bustard","Ardeotis nigriceps","X","X","X",9,0.333333333333333,0.305555555555556,0.222222222222222,6.55555555555556,2.77399653751108
"Macqueen's Bustard","Chlamydotis macqueenii","","","X",11,0.181818181818182,0.318181818181818,0.363636363636364,5.81818181818182,2.16033973453136
"Bengal Florican","Houbaropsis bengalensis","","X","X",11,0.454545454545455,0.329545454545455,0.181818181818182,7,2.3341138088635
"Lesser Florican","Sypheotides indicus","","","X",5,NA,0.375,0.2,2.2,0.733364847807693
"Little Bustard","Tetrax tetrax","","","",NA,NA,NA,NA,NA,NA
"Andaman Coucal","Centropus andamanensis","","","X",7,0.285714285714286,0.232142857142857,0.142857142857143,3,2.63656341980743
"Greater Coucal","Centropus sinensis","X","X","X",576,0.157986111111111,0.4296875,0.536458333333333,4.71875,0.321412616034867
"Lesser Coucal","Centropus bengalensis","","X","X",56,0.178571428571429,0.283482142857143,0.339285714285714,7.17857142857143,1.24874264034595
"Sirkeer Malkoha","Taccocua leschenaultii","","X","X",134,0.0970149253731343,0.243470149253731,0.283582089552239,7.26119402985075,0.802523657205787
"Blue-faced Malkoha","Phaenicophaeus viridirostris","X","X","X",115,0.191304347826087,0.385869565217391,0.521739130434783,6.63478260869565,0.921305262365507
"Green-billed Malkoha","Phaenicophaeus tristis","","X","X",88,0.102272727272727,0.349431818181818,0.443181818181818,4.71590909090909,0.652269159202209
"Chestnut-winged Cuckoo","Clamator coromandus","","","",32,0.1875,0.16015625,0.25,7.3125,1.98246949087699
"Pied Cuckoo","Clamator jacobinus","X","X","X",246,0.0853658536585366,0.27489837398374,0.390243902439024,6.0650406504065,0.568302001621726
"Asian Koel","Eudynamys scolopaceus","X","X","X",530,0.118867924528302,0.388915094339623,0.464150943396226,5.05094339622642,0.339936212689268
"Asian Emerald Cuckoo","Chrysococcyx maculatus","","","",14,0.0714285714285714,0.258928571428571,0.214285714285714,7.21428571428571,1.41126239178316
"Violet Cuckoo","Chrysococcyx xanthorhynchus","","","",11,NA,0.207792207792208,0.0909090909090909,5.81818181818182,2.33139180932658
"Horsfield's Bronze-Cuckoo","Chrysococcyx basalis","","","",NA,NA,NA,NA,NA,NA
"Banded Bay Cuckoo","Cacomantis sonneratii","","X","X",117,0.102564102564103,0.280982905982906,0.324786324786325,7.24786324786325,0.92331113488492
"Plaintive Cuckoo","Cacomantis merulinus","","","",53,0.0754716981132075,0.226415094339623,0.264150943396226,5.0188679245283,0.817100860378258
"Gray-bellied Cuckoo","Cacomantis passerinus","","X","X",194,0.0876288659793814,0.260309278350515,0.350515463917526,6.44329896907217,0.663126475224746
"Fork-tailed Drongo-Cuckoo","Surniculus dicruroides","","X","X",86,0.0465116279069767,0.236918604651163,0.36046511627907,8.53488372093023,1.17863258501713
"Square-tailed Drongo-Cuckoo","Surniculus lugubris","","","",43,0.0697674418604651,0.226744186046512,0.0232558139534884,6.25581395348837,1.10129962395665
"Large Hawk-Cuckoo","Hierococcyx sparverioides","","","",78,0.0897435897435897,0.243589743589744,0.192307692307692,5.97435897435897,0.95435638156941
"Common Hawk-Cuckoo","Hierococcyx varius","X","X","X",416,0.163461538461538,0.385516826923077,0.447115384615385,5.36538461538461,0.405143988109718
"Hodgson's Hawk-Cuckoo","Hierococcyx nisicolor","","","",11,0.181818181818182,0.227272727272727,NA,5.72727272727273,1.65239020465196
"Lesser Cuckoo","Cuculus poliocephalus","","","",34,0.117647058823529,0.163865546218487,0.205882352941176,5.67647058823529,0.842766232671753
"Indian Cuckoo","Cuculus micropterus","X","X","X",180,0.122222222222222,0.245138888888889,0.183333333333333,6.67777777777778,0.700137717330804
"Himalayan Cuckoo","Cuculus saturatus","","","",39,0.0512820512820513,0.25,0.102564102564103,5.97435897435897,0.8773875071347
"Common Cuckoo","Cuculus canorus","","X","X",154,0.0714285714285714,0.217532467532468,0.311688311688312,6.11688311688312,0.699596815773187
"Sri Lanka Frogmouth","Batrachostomus moniliger","","","",38,0.0526315789473684,0.355263157894737,0.368421052631579,9.05263157894737,1.73356038081193
"Hodgson's Frogmouth","Batrachostomus hodgsoni","","","",6,NA,0.305555555555556,NA,6.33333333333333,2.46194864103846
"Great Eared-Nightjar","Lyncornis macrotis","","","",20,0.2,0.30625,0.4,8.55,2.44421633119579
"Jungle Nightjar","Caprimulgus indicus","","","",156,0.0897435897435897,0.278846153846154,0.33974358974359,7.18589743589744,0.772651612504048
"Gray Nightjar","Caprimulgus jotaka","","","",22,0.181818181818182,0.181818181818182,0.181818181818182,5.36363636363636,1.19969876843574
"Eurasian Nightjar","Caprimulgus europaeus","","","",1,NA,1,1,8,NA
"Sykes's Nightjar","Caprimulgus mahrattensis","","","",14,NA,0.25,0.428571428571429,5.64285714285714,1.8100318739225
"Large-tailed Nightjar","Caprimulgus macrurus","","","",67,0.17910447761194,0.307835820895522,0.26865671641791,5.8955223880597,0.955205698605793
"Andaman Nightjar","Caprimulgus andamanicus","","","",2,NA,0.5,NA,6,9.8
"Jerdon's Nightjar","Caprimulgus atripennis","","","",91,0.0549450549450549,0.303571428571429,0.461538461538462,7.0989010989011,1.05393795844435
"Indian Nightjar","Caprimulgus asiaticus","","","",191,0.0994764397905759,0.25196335078534,0.366492146596859,6.06282722513089,0.666409695667433
"Savanna Nightjar","Caprimulgus affinis","","","",133,0.0676691729323308,0.238721804511278,0.315789473684211,6.87218045112782,0.81195205906926
"White-rumped Needletail","Zoonavena sylvatica","","X","X",64,0.1875,0.318359375,0.328125,8.46875,1.43189323246067
"White-throated Needletail","Hirundapus caudacutus","","","",15,0.133333333333333,0.155555555555556,0.0666666666666667,6.66666666666667,1.58501875207975
"Silver-backed Needletail","Hirundapus cochinchinensis","","","",6,NA,0.166666666666667,NA,8.33333333333333,1.87086195226811
"Brown-backed Needletail","Hirundapus giganteus","","","",58,0.137931034482759,0.282327586206897,0.310344827586207,8.36206896551724,1.41431162492026
"Plume-toed Swiftlet","Collocalia affinis","","","",7,NA,0.410714285714286,0.571428571428571,3,2.67102976396745
"Indian Swiftlet","Aerodramus unicolor","X","X","X",61,0.278688524590164,0.497950819672131,0.508196721311475,8.45901639344262,1.3703724109367
"Himalayan Swiftlet","Aerodramus brevirostris","","X","X",72,0.194444444444444,0.272569444444444,0.347222222222222,5.43055555555556,0.731298568349651
"White-nest Swiftlet","Aerodramus fuciphagus","","","",6,0.166666666666667,0.333333333333333,0.166666666666667,3.16666666666667,3.13668048172657
"Alpine Swift","Apus melba","","X","X",148,0.101351351351351,0.268581081081081,0.317567567567568,7.64864864864865,0.779569658964163
"Common Swift","Apus apus","","","",33,0.0303030303030303,0.203463203463203,0.484848484848485,5.87878787878788,0.967888891998644
"Pacific Swift","Apus pacificus","","","",NA,NA,NA,NA,NA,NA
"Blyth's Swift","Apus leuconyx","","","",23,0.130434782608696,0.119565217391304,NA,8.69565217391304,1.82119608535232
"Dark-rumped Swift","Apus acuticauda","","","X",4,NA,0.3125,0.25,2,0.800166649309171
"Little Swift","Apus affinis","X","X","X",421,0.152019002375297,0.332244655581948,0.496437054631829,5.54869358669834,0.398307771287408
"House Swift","Apus nipalensis","","","",NA,NA,NA,NA,NA,NA
"Asian Palm-Swift","Cypsiurus balasiensis","","","",NA,NA,NA,NA,NA,NA
"Crested Treeswift","Hemiprocne coronata","X","X","X",221,0.190045248868778,0.359162895927602,0.484162895927602,6.80995475113122,0.62551784768375
"Water Rail","Rallus aquaticus","","","",10,0.1,0.242857142857143,0.3,5,2.42702561447821
"Brown-cheeked Rail","Rallus indicus","","","",2,NA,0.5,0.5,10.5,2.94
"Corn Crake","Crex crex","","","",NA,NA,NA,NA,NA,NA
"Slaty-breasted Rail","Lewinia striata","","","",20,0.05,0.19375,0.1,5.5,1.75019156846209
"Spotted Crake","Porzana porzana","","","",3,0.333333333333333,0.388888888888889,0.333333333333333,4.66666666666667,3.97407151979484
"Eurasian Moorhen","Gallinula chloropus","X","X","X",295,0.105084745762712,0.297881355932203,0.379661016949153,5.3728813559322,0.486842165856262
"Eurasian Coot","Fulica atra","X","X","X",291,0.11340206185567,0.328178694158076,0.422680412371134,5.47422680412371,0.496652229125043
"Gray-headed Swamphen","Porphyrio poliocephalus","X","X","X",221,0.108597285067873,0.307692307692308,0.389140271493213,5.52941176470588,0.603468658311759
"White-browed Crake","Poliolimnas cinereus","","","",NA,NA,NA,NA,NA,NA
"Watercock","Gallicrex cinerea","","","",41,0.121951219512195,0.23780487804878,0.268292682926829,4.95121951219512,1.02658123416468
"White-breasted Waterhen","Amaurornis phoenicurus","X","X","X",432,0.118055555555556,0.37037037037037,0.472222222222222,5.38194444444444,0.399566749762034
"Andaman Crake","Rallina canningi","","","X",3,NA,0.333333333333333,NA,5,5.88
"Red-legged Crake","Rallina fasciata","","","",NA,NA,NA,NA,NA,NA
"Slaty-legged Crake","Rallina eurizonoides","","","",16,NA,0.223214285714286,0.125,5.6875,2.01412253433929
"Ruddy-breasted Crake","Zapornia fusca","","","",52,0.0384615384615385,0.230769230769231,0.288461538461538,6.36538461538461,1.35210032007762
"Brown Crake","Zapornia akool","","","",65,0.138461538461538,0.25,0.369230769230769,7.81538461538462,1.34734052310732
"Little Crake","Zapornia parva","","","",NA,NA,NA,NA,NA,NA
"Baillon's Crake","Zapornia pusilla","","","",22,0.0454545454545455,0.176136363636364,0.181818181818182,4.77272727272727,1.46430024469423
"Black-tailed Crake","Zapornia bicolor","","","X",12,0.0833333333333333,0.238095238095238,0.166666666666667,6,1.78922702118354
"Masked Finfoot","Heliopais personatus","","","X",NA,NA,NA,NA,NA,NA
"Demoiselle Crane","Anthropoides virgo","","","X",41,0.146341463414634,0.23780487804878,0.317073170731707,5.17073170731707,1.03781736830064
"Siberian Crane","Leucogeranus leucogeranus","","","X",1,1,NA,NA,7,NA
"Sarus Crane","Antigone antigone","","X","X",73,0.178082191780822,0.26541095890411,0.26027397260274,5.49315068493151,1.01309478497706
"Common Crane","Grus grus","X","X","X",59,0.152542372881356,0.347457627118644,0.406779661016949,5,0.872430651999468
"Black-necked Crane","Grus nigricollis","","","X",20,0.25,0.45625,0.7,5.8,0.960199979171006
"Indian Thick-knee","Burhinus indicus","X","X","X",181,0.104972375690608,0.292127071823204,0.392265193370166,5.96685082872928,0.623769898746824
"Great Thick-knee","Esacus recurvirostris","X","X","X",109,0.119266055045872,0.293577981651376,0.284403669724771,6.5045871559633,0.898389675240595
"Beach Thick-knee","Esacus magnirostris","","","",3,NA,0.5,0.333333333333333,5.33333333333333,5.58208244694079
"Black-winged Stilt","Himantopus himantopus","X","X","X",381,0.112860892388451,0.352690288713911,0.440944881889764,5.02887139107612,0.403917636233905
"Pied Avocet","Recurvirostra avosetta","","X","X",76,0.210526315789474,0.319078947368421,0.328947368421053,4.90789473684211,0.780707189415341
"Ibisbill","Ibidorhyncha struthersii","","","X",22,0.0909090909090909,0.244318181818182,0.318181818181818,7,1.48162073419617
"Eurasian Oystercatcher","Haematopus ostralegus","","","",13,0.307692307692308,0.201923076923077,0.230769230769231,4.23076923076923,1.8720091201585
"Black-bellied Plover","Pluvialis squatarola","","","",33,0.212121212121212,0.253787878787879,0.272727272727273,4.93939393939394,1.15684849437375
"European Golden-Plover","Pluvialis apricaria","","","",NA,NA,NA,NA,NA,NA
"American Golden-Plover","Pluvialis dominica","","","",NA,NA,NA,NA,NA,NA
"Pacific Golden-Plover","Pluvialis fulva","","X","X",61,0.213114754098361,0.299180327868852,0.311475409836066,4.83606557377049,0.789842602962191
